text,label,raw_outputs,probability
Uncle 救我,0,[ 5.2734375  -2.55859375 -1.50292969],0.9984651305434589
等航海王下一個股票,0,[ 4.20703125 -2.015625   -0.66552734],0.9904542734391102
先知,2,[-2.484375   -1.57617188  4.6171875 ],0.9971414259973231
表哥我在這啊 今天又噴噴了,1,[-2.62109375  3.93945312 -2.98828125],0.9976103931257686
宅配跌爆,0,[ 5.234375   -2.5        -1.47460938],0.99834531431506
要認錯晚點吧 還會更便宜,1,[-2.3046875   2.4609375  -1.92871094],0.9795061333353395
港絕今天羊腸卍會拉回平盤以上  散裝就不確定了,0,[ 2.2109375  -0.82128906  0.03460693],0.8608331719581425
統一意見嗎,2,[-2.890625   -1.50390625  4.4765625 ],0.9968506662780681
萬海還是長榮先燈呢？,2,[-0.73730469 -1.6328125   3.22851562],0.9740012947425603
6182想幹嘛,2,[-1.41894531 -0.23828125  1.77539062],0.8514324269094107
所以你成本買26x 你這27萬不夠賠吧,2,[-1.67285156 -1.13964844  1.93945312],0.9319750138887304
圖安慰一下,2,[-1.32324219 -1.45898438  3.72851562],0.988157885079502
BDI BSI 全漲 航運明天不妙....,0,[ 3.09570312 -0.09631348 -2.0078125 ],0.954960001339301
怎麼大家都不看好七月份的塑化~~~Q.Q,0,[ 1.75390625  0.21740723 -0.33520508],0.7468649994684492
散裝怎辦,0,[ 3.953125   -2.171875   -0.32910156],0.9842525827512084
車用上來 航運下去,0,[ 5.2734375  -2.56640625 -1.52050781],0.9984880198248989
秀，大盤紅，其他股票全部變中華電信qq,1,[-2.          2.08984375 -2.16992188],0.9700568083489997
===============航運GG 血流成河,0,[ 5.29296875 -2.65625    -1.49121094],0.998517727069273
車用？,2,[-2.90039062 -1.4296875   4.3046875 ],0.996040037186483
看ptt結果新興被騙票,2,[ 1.18457031 -1.47460938  1.51660156],0.565709577213874
航運開始崩~~,0,[ 5.328125   -2.609375   -1.61132812],0.9986758583030061
海哥繃繃,0,[ 5.22265625 -2.48828125 -1.36328125],0.998175799063002
