text,label,raw_outputs,probability
我相信你，我會在4/24買葡萄1口,1,[-2.69140625  2.2265625  -1.09082031],0.95825684950586
好 我賣一些,0,[ 5.0625     -2.4921875  -1.07617188],0.997325733593137
為什麼密碼用中文？,2,[-2.76953125 -1.61914062  4.6015625 ],0.9973898042935229
前提是:北韓1.砲彈能發射，2.沒自爆，3.砲彈飛到南韓,2,[-2.40039062 -1.66308594  4.3125    ],0.9962588885997052
不好,2,[-0.69726562 -2.03320312  3.625     ],0.9835176551777748
如果真的打了，這篇會被推爆?,2,[-2.6015625  -1.55078125  4.4375    ],0.9966264997867803
這ID很老資格耶 有必要這麼譁眾取寵嗎,2,[-2.20507812 -1.63867188  4.08203125],0.9948887245704503
醒了沒,1,[-1.953125    1.80957031 -1.01367188],0.9236731299862633
美國人中國人韓國人用繁體中文部首傳訊息,2,[-2.42382812 -1.74316406  4.63671875],0.9974528742237054
Dcard文,2,[-1.6015625  -1.3828125   2.56835938],0.9664771427627143
不管你信不信  我信  4/24我一定轉空,0,[ 3.35546875 -1.40722656 -0.39697266],0.9689894753583037
這廢文不就藍玉的分身嗎,2,[-2.28515625 -1.54882812  4.453125  ],0.996354739372372
讚讚讚，前一陣子還在想怎麽那麼久沒看到你了,2,[-2.12304688 -1.125       3.41796875],0.9856447661942959
又不是炮擊三星晶圓廠和手機廠,2,[-1.95605469 -1.65136719  3.91210938],0.9933806282188606
