text,label,raw_outputs,probability
00662,0,[ 1.76269531 -0.85058594  0.11010742],0.7906093314921286
誤解的人不要開確實比較好 容易畢業,2,[-0.72167969 -1.39550781  2.69140625],0.9526255829708749
期貨避險應該是蠻ok的，當然也是不少人拿來賭博啦跟股票一樣主要還是在心態那種今天下  壓明天漲或跌的人  小賭宜情是沒差啦大賭遲早被抬出場,2,[-1.41699219 -1.34960938  2.97460938],0.975015446209641
現在演到哪了 怎麼還在11000,1,[-0.17285156  0.23596191 -0.39404297],0.45516046850414754
批特看多看空?,2,[-1.41992188 -1.49902344  3.30859375],0.9832775170345333
我定期定額買VT  30年後不知道能不能退休XD,1,[-0.72900391  0.90527344 -1.29296875],0.765643196910579
雞排妹變好正阿，應該是到女人外貿最精華的時期了,2,[-1.70507812 -0.55175781  1.92285156],0.9002788075066362
看到雞排妹的大奶了是吧,2,[-1.66308594 -0.97851562  2.38671875],0.9505886903977047
X頑童 沒開盤你沒睡的時候會喜歡做什麼事^^?像我 我會利用時間看一些資訊 然後寫寫信給好朋友....^^,2,[-2.15820312 -1.51464844  4.2265625 ],0.9951259313010744
小道噴,1,[-2.5703125   3.9921875  -3.00390625],0.9976776046873455
小道一開盤就200起跳 ......,0,[ 4.07421875 -1.64160156 -1.10351562],0.9911448938837588
空空要被突破直腸了,1,[ 0.78564453  1.45898438 -1.91601562],0.6475759044377535
嘎到你叫媽！！,1,[-0.62304688  1.19824219 -1.4765625 ],0.8125210717576844
禮拜五 多方盤 殺尾盤 今天就是要開高謝天地 又要秋了,0,[ 1.16992188  1.09570312 -2.07226562],0.5082471003304675
空軍還在壯膽，笑死萬點都當樓地板超過一年了，空軍還在叫囂，不忍,1,[-0.51367188  1.34375    -1.64257812],0.8288115330738004
隨便放個消息 又噴噴啦~~~XDDD,1,[-2.59960938  3.91015625 -2.95117188],0.9974700664031977
賭市 不意外 千線萬線 不如內褲線你跟我說 川普團隊 沒買呆完散戶帳號動向 你一定剛開戶,2,[-1.54589844 -1.53320312  3.55859375],0.9879310539987619
看看收盤如何...這跳空意義很大...突破w頸線...噴到不要不要,1,[-1.02832031  2.21679688 -2.62695312],0.9552544887783921
但是 今天噴噴 如果散單全轉多 今天 94 起崩點 cccc市場 94 這麼 78今天 我就不po散單圖 以免 錯失 崩崩良機 顆顆,1,[-0.59863281  2.04882812 -2.4140625 ],0.9239071734152315
po啦,2,[-2.31640625 -0.51464844  2.96875   ],0.9654661149015622
大夜班肝真硬,1,[-2.2890625   2.20117188 -1.40332031],0.9630021611886711
今天 下降壓力趨勢線 po了 可能會 改變歷史 母湯,2,[ 0.27758789 -0.83349609  1.68847656],0.7551572746920339
週五剛進2330 20張有機會解套嗎?哈哈,1,[-2.34960938  2.63085938 -2.22460938],0.9855551866989213
早安，恭喜今天又賺錢了,1,[-2.7734375   3.8515625  -2.77734375],0.9973586071982619
下降趨勢線 上方壓力還是很大 不過離週五收盤大概也還有百點XD  空軍忍住,1,[-0.00681305  1.13769531 -1.52148438],0.7202607754420348
空空最虐的還沒開始呢,1,[ 0.56445312  1.578125   -1.9375    ],0.718074438275746
最虐何時開始,0,[ 1.67578125 -0.90039062  0.59082031],0.7072237728519021
１１０００以上，是壓力,2,[-1.59667969 -1.42089844  3.30078125],0.9838977935384609
想看看為何撐萬點這麼久，政府在想什麼？年底要幹嘛？,1,[-0.88476562  0.71191406 -0.1953125 ],0.6225835427579366
米股噴出,1,[-2.58007812  3.97460938 -3.0078125 ],0.9976540360185762
今天打掃家裡和整理花園 沒操作@[email protected],2,[-1.13964844 -1.86914062  4.0078125 ],0.9914561640725001
隊長三大指數都噴出,1,[-2.65625     3.91992188 -2.91796875],0.9975405285449418
川普團隊 政策髮夾彎 多空雙巴 國際認證詐騙集團~ QQ,2,[-1.79394531 -1.77832031  3.5390625 ],0.9903587608059337
不怕一萬 只怕萬一的行情  又要來了?,1,[-2.50585938  2.25976562 -1.49316406],0.9690236942516098
日韓無動於衷,2,[-2.19140625 -1.68847656  4.453125  ],0.9965592860757363
這個盤一路噴到1萬2,1,[-2.68554688  3.91796875 -2.91015625],0.997567451204502
投資人總是過度樂觀，也過度恐懼,0,[ 2.078125    0.22229004 -0.77587891],0.823766964793083
萬一的地板等著看吧～,1,[-1.96484375  2.1875     -2.06835938],0.9709601257886007
大師兄：「我們只訓練精英，絕不會接受垃圾」 --,2,[-2.29882812 -1.66796875  4.6015625 ],0.9971078810001561
台股會反著走,2,[ 0.28100586 -1.53320312  1.78613281],0.794807707360797
在座的各位都是精英！,2,[-2.453125   -1.50488281  4.52734375],0.9966810409906136
抱歉 我走,0,[ 1.72363281 -0.33642578  0.01608276],0.7640843961377002
坐等今天噴井,1,[-2.6640625   3.9375     -2.93359375],0.9976101391436569
1314搓跌停...,0,[ 5.23046875 -2.47460938 -1.4296875 ],0.9982715131344411
想說沒人開 結果一PO就重疊@@,2,[-2.16992188 -1.4921875   3.65429688],0.9913013887289998
對不起，我打回重練,1,[-0.56347656  0.50341797 -0.52001953],0.5870498338493287
跪求爽哥開示,2,[-2.67382812 -1.48242188  4.46484375],0.9966047854693453
今天也是重疊  搖滾一下 X頑童^^,2,[-0.50878906 -1.3046875   2.00585938],0.8949446371787645
995的空單,1,[ 0.85351562  1.91015625 -2.13476562],0.7325295108171205
5！2！0！我！愛！你！,2,[-2.77539062 -0.97558594  3.71484375],0.9894123648319677
救救我的恥股,0,[ 5.25390625 -2.52734375 -1.46289062],0.9983747466597668
巨巨太假,0,[ 2.421875   -0.61328125 -0.68701172],0.9151493741612923
+~老輸 995,0,[ 5.328125   -2.5390625  -1.59082031],0.9986298970692365
1314搓這樣,0,[ 2.31054688 -0.45800781 -0.81152344],0.9034905161447604
嘉聯益演哪齣,2,[-2.15429688 -1.5234375   3.7890625 ],0.9925038271748888
國巨搓太假了 今天應該開高走高,1,[-2.546875    3.80273438 -2.93359375],0.9970741584051727
賭場快開張！,1,[-2.94921875  2.359375   -1.07714844],0.9642037102815305
驊訊有什麼利多嗎 1000多張買漲停,1,[-2.61132812  3.7734375  -2.90625   ],0.9970654028875682
救救我 上禮拜停損的 今天都開高,0,[ 3.1875     -0.36083984 -1.88964844],0.9661742049142492
救救我的恥骨qq,0,[ 5.1953125  -2.5078125  -1.45410156],0.9982568490308164
出量吧~~~我的恥骨大噴發,1,[-2.52734375  3.8828125  -2.98242188],0.997319001718713
韓國崩盤了,0,[ 5.01171875 -2.41601562 -1.12695312],0.9972552339722469
猜猜看揚明光會漲到哪裡 北上列車將發動,1,[-2.73828125  3.33984375 -2.44140625],0.9946514330635221
1314 綠綠,0,[ 5.2265625  -2.54882812 -1.44140625],0.9983119331866066
哀上禮拜停利的，搓好紅,1,[-2.54492188  3.53125    -2.83007812],0.9959921035845968
笑死,2,[-2.55078125 -1.45800781  4.41796875],0.996267105932299
小道瓊+195,2,[-1.54882812 -0.03671265  1.36621094],0.7691840362211309
韓國？？  崩0.35%？？？？？？,2,[ 0.80273438 -2.21484375  2.00585938],0.7604893754105873
 盤前資料!!!!,2,[-2.43945312 -1.34570312  4.05859375],0.9940322341807961
嘎嘎嘎,1,[ 0.11779785  1.06933594 -1.58300781],0.6865149781322415
台灣要開盤了 日韓馬上急拉 呆股世界強!!,1,[-2.67578125  3.671875   -2.79492188],0.996705845390278
+～救救我的合晶,0,[ 5.2109375  -2.55273438 -1.47265625],0.9983266381565826
起漲式呀~趕快上車,1,[-2.58398438  3.91796875 -3.0078125 ],0.9975235070643534
99 4147,0,[ 5.3359375  -2.58007812 -1.57714844],0.9986423091602281
光罩搶著要，漲停全出,1,[ 0.13244629  1.86035156 -2.50390625],0.8400676961924433
994147……soufon 大快發文 要不然我的E-class會飛了,0,[ 1.64257812  1.31835938 -2.37304688],0.5743417212779292
99寶寶,0,[ 5.3359375  -2.6015625  -1.63867188],0.9987092384500795
1314開高我就要閃了,1,[-1.82714844  2.20507812 -2.40234375],0.9730349567848424
4306讚讚,1,[-2.76171875  2.828125   -1.99121094],0.9883300387920221
腫摸都沒人了,0,[ 4.2109375  -2.27734375 -0.40649414],0.9887291839952167
2596 公司有心就漲到公佈4月自結,1,[-1.60839844  2.5625     -2.69140625],0.9797529701243551
旺宏跟揚明光可以當沖空單,0,[ 1.47460938  0.88232422 -1.34179688],0.6200079504041248
市場 有鬼 真的 塊逃,0,[ 5.33984375 -2.5859375  -1.50097656],0.9985715100940653
今天空回上次被洗掉的單好像不錯,1,[-1.07519531  1.99902344 -2.39257812],0.9446379684404814
請問這裡是合法賭場嗎 多投資 少投機啦,2,[-2.47265625 -1.51074219  4.48828125],0.9965823392327918
光罩被洗掉qq,0,[ 5.09765625 -2.515625   -1.11425781],0.9975069865571216
完了 有跟爽哥對作 死定了有-->又,0,[ 1.74121094 -0.72949219  0.65820312],0.7026908007179852
4725今天要再一根,1,[-2.58203125  3.84765625 -2.96679688],0.9972965800986915
992330,0,[ 5.3359375  -2.58984375 -1.57421875],0.998642934751604
傻空又要被傻嘎了.....疑!? 我怎麼會說又.......,1,[-0.41064453  0.90527344 -1.14453125],0.7158257444192662
6496消息面 佔本公司合併營收之比例69%,1,[-1.82128906  0.33154297  0.10333252],0.5229820619497314
不一定R 說不定 等下我又反手空多單要續抱 還是反手空 端看散戶等下怎麼做 ccccc,2,[-0.40991211  0.02128601  1.30761719],0.6869114717627319
空軍別怕 火星也有公園,1,[-0.44921875  1.34472656 -1.77832031],0.8262239590588693
未看也知未開盤已經喊完兩輪,2,[0.67675781 0.0680542  0.69677734],0.39785922975661736
林北 沒什麼學歷 多空不會判 只知道 對作慘戶,2,[-1.24902344 -1.80761719  4.13671875],0.9928494182533233
哈 那我就繼續等看看會不會打到我停損,0,[ 2.05664062 -0.48510742  0.03677368],0.8254899577003246
991217,0,[ 5.34375    -2.59375    -1.57714844],0.9986577630771719
哀6153上禮拜58元被洗掉,0,[ 4.453125   -1.77246094 -1.24414062],0.9946950016060657
有學歷 很會看財經 的慘戶 還不是被我 對作 顆顆ptt 的學歷 應該 都不錯,2,[-2.47070312 -1.32324219  4.1796875 ],0.9946603323889045
達運30人生開始,0,[ 1.20410156  0.55126953 -1.76757812],0.6362186714912277
1217美林要拉嗎,1,[-2.47851562  3.60351562 -2.8515625 ],0.99615876207
炎洲一路往30衝,1,[-2.63476562  3.8515625  -2.91796875],0.9973347545777443
1309請續噴,1,[-2.55664062  3.91796875 -3.015625  ],0.9974897236569324
亞泥加油,0,[ 0.23205566  0.19897461 -0.52880859],0.41072441594435305
在股板沒在比學歷的~~都比對帳單~~有對帳單講話就大聲..,2,[-2.47265625 -1.62207031  4.65625   ],0.9973290076868974
2353,0,[ 1.00292969  0.34228516 -1.15429688],0.6126836318344421
其他都是屁............,2,[ 0.73681641 -2.18164062  2.04492188],0.7782499534915749
彥州衝衝,1,[-2.625       3.94726562 -2.93554688],0.9975819794826889
