text,label,raw_outputs,probability
力智獨門估市的產品 有機會上一千,1,[-3.26171875  3.13671875 -1.64941406],0.9900903628476766
給樓上，自己不是都賣光了，還要騙人上車,1,[-1.48535156  1.79296875 -2.0546875 ],0.9442681752789994
之前一直勞賽 忍痛攤平 現在終於又上來啦~31.8,1,[-0.72802734  2.39648438 -2.98242188],0.9536786302180699
爛公司 倒一倒算了 營收越高股價越低加油,0,[ 3.04492188 -0.68164062 -1.08886719],0.9614483181578443
2.8++,2,[-2.91601562 -1.45898438  4.5390625 ],0.9969472531163144
是不是和我看的一樣短期會300窮鬼命的 到時才來講 早知道買多,1,[-0.93652344  1.20507812 -1.40527344],0.8396480051167365
剛剛不是有人說明天才會跌，所以等一下要V囉，快點買呀,1,[-1.11523438  1.96191406 -2.52734375],0.9457879330677063
今天大盤跌百點，明天漲百點，黑手又要賺價差了,1,[-0.66455078  1.6640625  -2.1015625 ],0.8923919042812156
雙喵依舊很硬 Q1找殖利率 至少不會太差,1,[-2.296875    3.03320312 -2.44335938],0.9910533864481809
多軍加油...撐2年  2年後就能在提案了  ......,1,[-1.26757812  0.80126953  0.16210938],0.6045705308868257
能縮,0,[ 4.80859375 -2.1875     -1.02148438],0.996161492492342
我沒有五篇不能選,2,[-2.58203125 -1.5546875   4.53515625],0.9969326301845599
意，看國際股市今天都是這個死魚下跌盤，結果跑去信謝金河唬爛的鬼話說不同意就會大漲，不割你割誰啊....,0,[ 2.25976562 -0.18530273 -0.88232422],0.8850241695704125
0056開始賣開發金，撿便宜明天記得掛單,1,[-1.08007812  1.30664062 -1.49414062],0.8675333705735949
當勞,2,[-0.54589844 -1.66894531  3.0625    ],0.9653358234434334
不動,0,[ 5.1015625  -2.59960938 -1.21582031],0.9977481250829296
 會跌破172嗎？上週一開盤 根本反指標 笑死,2,[0.625      0.16125488 0.84277344],0.4328712192333198
朝聖,2,[-2.45703125 -1.52929688  4.51953125],0.9967166823174721
朝聖,2,[-2.45703125 -1.52929688  4.51953125],0.9967166823174721
泄精河.......又高潮了,0,[ 2.75585938 -0.84912109 -1.05175781],0.9529354767303889
這傢伙根本神棍,2,[-2.3203125  -1.59082031  4.58203125],0.9969188156369365
跌幅最小確實是有說服力,2,[ 0.73583984 -1.19726562  1.54492188],0.6623850656168212
朝聖反指標,2,[-2.734375   -1.54003906  4.49609375],0.9968947048915939
東方明燈四個不同意 台股崩下去,0,[ 5.171875   -2.58007812 -1.1953125 ],0.9978577157157662
整天舔綠帶風向  到底收多少錢笑死,2,[-2.41015625 -1.65917969  4.48046875],0.9968370766412915
還沒中過籤，神阿賜我好運開胡,1,[-3.125       2.10351562 -0.35791016],0.9168636590556222
今天又噴上去了..,1,[-2.74609375  3.77539062 -2.83203125],0.9971861479273639
智冠會漲都是因為我賣了，又一次證明小弟套柱的威力,0,[ 2.48242188 -0.12780762 -0.90722656],0.903148031014066
繼續噓,2,[-2.90234375 -1.13476562  4.01953125],0.993284879331226
已經連續跌停了,0,[ 5.3203125  -2.58398438 -1.52441406],0.9985678426733324
跌破300記得跑啊Hi,0,[ 5.12109375 -2.17773438 -1.58007812],0.9980978240103151
呵呵主力都在看ptt做股票,2,[-1.55761719 -0.78564453  2.07421875],0.9227270214185426
記得停損,0,[ 5.1640625  -2.45898438 -1.33691406],0.9980129350949161
130了，讚,1,[-2.62109375  2.40039062 -1.69335938],0.977257928412671
有跟到 感恩大大,1,[-2.5859375  3.9140625 -2.953125 ],0.9974616186915959
無量跌停了 看來要重演歷史了,0,[ 4.89453125 -2.08984375 -1.39355469],0.9972231767284058
凹丁：王力宏出軌，一定會崩盤。,0,[ 5.171875   -2.49609375 -1.32910156],0.9980343331444406
沒錯啊~ 藝人出事後 股市馬上崩盤的例子 數不勝數,0,[ 3.47851562 -2.02539062 -0.10699463],0.9691863134179336
橘子好蝦 真的笑死 改公告還蹷H,0,[ 2.00390625 -1.53710938  0.76708984],0.7579829763741409
阿這不就是左手換右手,2,[-2.484375   -1.49609375  4.41015625],0.9962782148946545
大家是不是忘記有印度AZ通過WHO授權了…誰要你高端…,2,[-2.5390625 -1.6953125  4.15625  ],0.9959047419273511
樓上從2017年開始天堂M上市就一直喊多，我是覺得你為了股價幫橘子辯解無可厚非，但提出的說法感覺是把其他人當傻子了......,2,[-1.27148438 -0.78857422  2.01367188],0.9106569358054195
