text,label,raw_outputs,probability
快點吵起來拉  最好吵到互吉  呵呵,2,[-2.40234375 -0.76660156  2.48632812],0.9558473133100267
吵架行情 讚福利 ,2,[-2.7421875  -0.08740234  2.33984375],0.9136701411455044
盡量炒 今天整個夜盤都留給你們演,1,[-0.83691406  0.21191406 -0.49023438],0.5417506535625302
靠腰 我想睡惹 廠公不用上班靠網絡發文就可以領500塊年終我這老殘窮上班族還要犧牲睡眠陪戰 我自己QQ一下,2,[-0.01596069 -0.92480469  2.02734375],0.8461474426873221
Tonyd,2,[-0.4230957   0.12359619  0.32324219],0.43608703596772974
吵起來才能刺激律師生意促進經濟阿,2,[-2.36914062 -1.47167969  4.58203125],0.9967042570837208
國安雞精早知道要跌到5千，現在是要護個鳥？,0,[ 1.53320312  0.17651367 -0.61230469],0.7275264482703995
整天廠來廠去，標準政黑起手式。,2,[ 0.71777344 -0.44311523  1.38476562],0.5973701786043943
你們到底要吵多久？要吵多久？,2,[-2.75       -1.48828125  4.3203125 ],0.9961631623973126
1吵到台股剩5千^^,0,[ 1.78027344 -0.28979492  0.28442383],0.7406116450294948
我是永遠不跟正妹吵架的和平主義者 八卦宅的話就恕我出手惹 ╮（╯＿╰）╭,2,[-1.72949219 -1.76367188  4.39453125],0.9957127788822138
明天又要被嘎飛喵了,0,[ 1.86914062  0.33740234 -1.70117188],0.8036604155513966
吵到台股3000點才願意停嗎？,2,[0.03964233 0.23962402 0.25292969],0.3578193390049425
睡覺開盤賺錢～,1,[-2.66015625  3.67578125 -2.59570312],0.9963524471653656
城市狗換ID了？,2,[-1.41601562 -1.38964844  3.20507812],0.9804430928601715
歐股美股都收盤了 怎麼台股盤後盤讓人聞到一股裱味-.-?,1,[ 0.62939453  0.89306641 -0.65185547],0.5046543999806508
最近常常感嘆 為什麼這個線型的分布可以這麼人工味呢@@金爽~全部都是皮卡丘啦,2,[-2.08984375 -1.45898438  4.25390625],0.9949646736551692
豪簡單就像台股區間3955-12687一樣簡單,2,[-2.35742188 -1.43066406  3.72460938],0.9920118878250045
金爽 我問你喔 前三天如果壓到槓桿全滿的人是不是死光啦,0,[ 2.41210938 -1.21582031  0.48242188],0.8534136571207688
哇！剛起床看到美股大跌799 明天送多軍下去,0,[ 4.98828125 -2.1875     -1.390625  ],0.9975441799720688
壓噴壓call 歸零,1,[-2.31835938  3.765625   -2.98242188],0.9965596304365816
軋爆空軍,1,[-0.80664062  1.84179688 -2.26953125],0.919838224241143
金爽 你覺得為什麼莊家賣好賣滿這麼久槓桿放蠻大的都不會爆炸歸零?,2,[-0.11975098 -0.17102051  1.10742188],0.636297941208476
最近行情就是 馬習會2.0 不然就是馬就任2.0壓好壓滿選一個,2,[-2.2109375  -1.51660156  4.109375  ],0.9946266054228128
吵夠了沒？,2,[-2.70703125 -1.16894531  3.984375  ],0.993027244255288
馬習會2.0 短線洗一波500點 再創高馬就任2.0 短線洗一波5000點 再創高,1,[-1.49902344  1.35742188 -0.984375  ],0.8668310062819384
爽哥，我明天會被噴飛ㄇ,1,[-2.63476562  3.86132812 -2.91210938],0.997353940495591
因為國外期貨可以做昨天小道崩成這樣 做順勢的話大戶大概都賺翻了,1,[-0.3984375   2.015625   -2.62890625],0.9098641320860692
還有多多活著嗎,2,[ 0.65917969 -0.46923828  1.34277344],0.5994755140421913
呆完虧的sp小菜明天喔 啊債 cc 要看即時慘戶動向,0,[ 1.3359375  -0.95703125  0.95703125],0.5600433494703263
爽哥，為什麼我覺得明天大戶想帶我飛高高？我會糾纏IU問你，再麻煩你,2,[-2.12304688  0.49951172  0.58935547],0.50493545309608
不管馬習會2.0或是馬就任2.0都是烙賽之後的反彈高點 見政經界的利多 跟現在真像豪喔,2,[-2.359375   -0.70556641  2.54492188],0.9558676531456873
cc每天都做多，做多慘cc,1,[-0.10345459  1.20800781 -1.40722656],0.7448365687352809
連兩天-799 空軍要升天了,1,[-0.67724609  1.82910156 -2.28515625],0.9108267268079957
兩天跌了 1598點 明天台股完了,0,[ 4.75       -1.875      -1.44238281],0.9966396017050715
完了,0,[ 5.22265625 -2.50390625 -1.45996094],0.9983094099659218
別擔心 明天向右移動,1,[-1.39941406  0.68798828  0.45996094],0.520803131834965
大家是不是沒有美股看無聊到發荒啊,0,[ 1.98925781 -0.45043945 -0.01016235],0.8179283213548126
吵夠沒？,2,[-2.40820312 -1.22460938  3.8828125 ],0.9921574498269704
聽到中庭有螽斯在叫的聲音@@ 我記得這昆蟲不是夏天的嗎,2,[-1.95019531 -1.56445312  4.15625   ],0.9945242846543675
