text,label,raw_outputs,probability
感覺還有高點,1,[-2.24804688  2.63867188 -2.36914062],0.9859680434026142
-29-29,2,[-2.38476562 -1.5234375   4.2890625 ],0.995764517317985
先知是孤獨的,2,[-2.38476562 -1.53710938  4.640625  ],0.9970446160203371
4/29 90,2,[-2.4765625  -1.54296875  4.296875  ],0.9959633075384999
永豐2.5請站內，已有大戶 謝謝,2,[-2.5546875 -1.390625   4.171875 ],0.9949874396354402
有永豐大戶&Richart 2.5請站內信,2,[-2.37109375 -1.5625      4.1953125 ],0.9954558868395508
已有大戶 永豐2.5折請站內信謝謝,2,[-2.36132812 -1.43164062  4.15234375],0.9947867322480408
已有大戶 永豐2.5折請站內寄信 謝謝,2,[-2.28710938 -1.44628906  4.18359375],0.9948891225510959
結果噴好爽成本123給多空2種選擇 要放空的作原物料 作多的進股票市場,1,[-3.10546875  3.16992188 -1.9296875 ],0.9920820106280004
應該是精材不是彩晶 ,2,[-1.85449219 -1.32324219  2.86328125],0.9764346439085979
大哥是對的！,2,[-2.95898438 -1.21875     4.24609375],0.9950488295023934
人勒 給林北死出來,0,[ 2.15820312 -1.3828125   0.57275391],0.8104781055301034
烙跑沒關係人還活著就好 只是賠錢而已沒那麼嚴重生命才是最重要的,0,[ 1.6171875  -1.08496094  0.73632812],0.6749970793910619
呃 還好嗎,2,[ 0.25       -1.64550781  2.43359375],0.8853015059213903
還好沒刪文+烙跑XD,0,[ 4.15625    -1.88085938 -0.83447266],0.9908944713549199
快上65了 原po賣了嗎,0,[ 0.87255859  0.6328125  -0.9921875 ],0.5149958658825521
相信投信 低點加碼 舒服...,1,[-2.7421875   3.39257812 -2.64453125],0.9954659651687017
非高高,2,[-2.69140625 -0.28759766  1.89550781],0.8905708676789975
再朝聖 有夠妖,2,[-0.64404297 -1.17480469  2.3203125 ],0.9242666068246549
壓沒跌～,1,[-1.70507812  2.75976562 -2.81640625],0.9849368403047444
空軍在哪裡,1,[-0.2722168   1.22753906 -1.69628906],0.7831391647581384
我掛的借卷都沒人要借 難過,2,[-0.76757812 -1.90234375  3.34570312],0.9788453870888042
然後被嘎到哭出來,0,[ 4.578125   -1.95117188 -1.19824219],0.9954607104961537
空軍生氣了,1,[-0.23742676  1.59472656 -2.05078125],0.8430447408160542
