text,label,raw_outputs,probability
狗哥怎麼看,2,[-2.51757812 -1.62988281  4.265625  ],0.9961306106409271
應該不會跌破10吧.....,1,[-1.625       2.00585938 -2.09375   ],0.9587060776155104
就是大尾的外資吧,2,[-0.83105469 -0.48657227  0.84472656],0.6890393727503966
就外資導覽指標,2,[-2.4140625  -1.61914062  4.26953125],0.9959941839510645
就是每年表演尾盤升龍拳讓新手上股板問的那個東西,2,[-2.11914062 -0.53808594  2.41015625],0.9405390735442748
...,2,[-2.83398438 -1.54980469  4.53125   ],0.9970898520068601
26.6買 29.05賣 感謝狗哥,1,[-2.3671875   0.95996094  0.19348145],0.6664261760745496
厲害喔,2,[-3.05859375 -1.22949219  4.15234375],0.9946905066587011
站上29 繼續991201,0,[ 5.3203125  -2.54101562 -1.59472656],0.9986237921563311
 續抱喔,1,[-2.59960938  3.81835938 -2.7890625 ],0.9970265907932534
沿著五日線、布林上通道上去，加上狗哥續抱，當然是...,1,[-2.11132812  2.0859375  -1.99902344],0.9691233117125508
就是大尾的外資吧,2,[-0.83105469 -0.48657227  0.84472656],0.6890393727503966
就外資導覽指標,2,[-2.4140625  -1.61914062  4.26953125],0.9959941839510645
就是每年表演尾盤升龍拳讓新手上股板問的那個東西,2,[-2.11914062 -0.53808594  2.41015625],0.9405390735442748
...,2,[-2.83398438 -1.54980469  4.53125   ],0.9970898520068601
就是大尾的外資吧,2,[-0.83105469 -0.48657227  0.84472656],0.6890393727503966
就外資導覽指標,2,[-2.4140625  -1.61914062  4.26953125],0.9959941839510645
就是每年表演尾盤升龍拳讓新手上股板問的那個東西,2,[-2.11914062 -0.53808594  2.41015625],0.9405390735442748
...,2,[-2.83398438 -1.54980469  4.53125   ],0.9970898520068601
就是大尾的外資吧,2,[-0.83105469 -0.48657227  0.84472656],0.6890393727503966
就外資導覽指標,2,[-2.4140625  -1.61914062  4.26953125],0.9959941839510645
就是每年表演尾盤升龍拳讓新手上股板問的那個東西,2,[-2.11914062 -0.53808594  2.41015625],0.9405390735442748
...,2,[-2.83398438 -1.54980469  4.53125   ],0.9970898520068601
特地回來笑你 趕快回補吧,1,[-1.11132812  1.63085938 -1.99121094],0.9164587887061746
幫補刀,2,[-1.47753906 -0.17407227  1.48730469],0.8055123633972423
謝謝恩人 百發百中,2,[-2.86914062 -0.75048828  3.8828125 ],0.9892261316144111
大賣超,0,[ 5.2734375 -2.5703125 -1.46875  ],0.9984302096264862
昨天122.5賣了..,0,[ 5.05859375 -2.43164062 -1.12011719],0.9973752966665705
3萬拿來自己花掉還比較爽 買友達幹嘛啦…,1,[-1.08789062  0.49731445 -0.20959473],0.5889032145462224
下看7元 等Q4會噴,1,[-2.15820312  3.16210938 -2.74414062],0.9924439272671893
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
三天了 沒事,1,[-1.46875     0.64208984  0.1652832 ],0.5740861849376087
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
被嘎爆齁...,0,[ 2.03710938 -0.24645996 -0.61376953],0.8528719798256682
人呢？,2,[-2.78515625 -1.54589844  4.6171875 ],0.9972917874798145
某紡織纖維廠去年年終也是10個月幾個月不重要，重要的是實際領到多少錢，有些工廠的年終是用底薪去算的，所以就算給你領12個月，說不定每次他的新聞出來，都有人說他爆的掛都有一定準度那有誰可以列舉一下 過去兩三年 他說了幾項 又中了1元收,2,[-1.76953125 -1.54589844  3.859375  ],0.9919795200080573
怕爆 看這樣明天還會跌 低點好像還很遠,0,[ 4.64453125 -1.85253906 -1.36914062],0.9960626203832437
笑死,2,[-2.55078125 -1.45800781  4.41796875],0.996267105932299
太久沒噓文,2,[-2.18164062 -1.39355469  4.10546875],0.9940843101459912
難怪長輩幫你存定存,2,[-2.09179688 -1.37304688  3.76367188],0.9913346108105894
奇文共賞,2,[-2.68359375 -1.1875      4.39453125],0.9954128754511626
壓力測試,2,[-2.41992188 -1.70800781  4.5703125 ],0.9972104228564241
呵呵,2,[-2.7734375  -1.44335938  4.31640625],0.9960304423660542
奇文共賞,2,[-2.68359375 -1.1875      4.39453125],0.9954128754511626
看來股版回來了,2,[-2.36914062 -0.90527344  3.05273438],0.977020494606686
嘉偉老師今天節目倒讚比讚多了50個...,2,[-2.0078125  -1.484375    4.01171875],0.9935088351356943
一覺醒來拉回頸線 空軍做了一場好夢~,1,[-0.30859375  1.32617188 -1.75097656],0.8057442682092827
果然V起來 假破底真穿頭 嘉偉老師大獲全勝,2,[-1.81738281 -0.2800293   1.8125    ],0.8696453899326231
美股這走勢，我賭ㄔ川普會先示弱,0,[ 2.09765625 -0.87548828  0.30810547],0.8208984814796261
空頭搶反彈真的蠻難的XD,0,[ 0.69287109  0.60058594 -0.87792969],0.47175958782033733
越多人看衰老師 老師勝率越高！！,2,[-2.25390625 -1.38476562  4.33984375],0.9953878452999251
一覺醒來就算拉回頸線  多軍敢做多嗎,1,[-0.81640625  1.26660156 -1.47851562],0.8411873719760431
美國才不怕中國，美國在玩牌,2,[-1.88964844 -1.65332031  3.39648438],0.9886582305948864
今天費半不錯,1,[-2.78515625  3.421875   -2.52539062],0.9953931345691874
美國兩黨對外都很團結的,2,[-2.5546875  -1.66210938  4.32421875],0.9964703592101425
今天費半很屌,2,[-2.17578125 -0.11004639  1.60839844],0.831896687486967
ViX怎麼沒啥動靜,0,[ 1.21386719 -0.87402344  0.67626953],0.5854464302768579
三普不會認輸拉  加強攻擊,1,[-2.76757812  3.453125   -2.38085938],0.995109790775148
台股看費半啦 明天收紅給你看,1,[-2.62890625  3.31054688 -2.640625  ],0.9947910175526098
傻多以為美股12點半收盤喔？這只是剛開始！,0,[ 1.41601562  0.68847656 -1.23730469],0.6437021974966948
多軍 漲什麼看什麼 明天證明給你看,1,[-2.25390625  1.63769531 -1.10644531],0.9219001537216285
-400還真的被我講重.也不是明天什麼都跌..,0,[ 2.43164062  0.10986328 -1.10058594],0.8870447708942139
5月1號 美股26600>25000 台股11000>10300,2,[-0.35644531 -0.08319092  0.97998047],0.6218356175904165
台指超撐....,1,[-2.40820312  2.52734375 -2.1953125 ],0.9841763547320689
要V了  反正台股也不會跌破萬點,1,[-2.25390625  3.14257812 -2.671875  ],0.9925394784418833
說台股走自己的是活在平行時空?,2,[-2.29101562 -1.63085938  4.0546875 ],0.9948774307111065
要看類股  電子相關的  很多跌成屎了,0,[ 4.8828125  -2.1953125  -1.14355469],0.9967529759773007
用力滑下去,0,[ 5.296875   -2.59570312 -1.50390625],0.998515795397799
跌起來 才有戲 睡起來才刺激,0,[ 1.51660156  0.34057617 -0.39477539],0.6866344029392167
要v了 賣驚 全球最強顧問要發推特了,1,[-3.2109375   2.33007812 -0.66796875],0.94894041549902
明天一樣開低走高 全力做多 不要不信邪....,1,[-2.84179688  3.31640625 -2.47265625],0.9948497597737684
假破底……真打頭……,2,[-0.22192383 -0.2199707   1.11816406],0.656100309526461
空單全數回補 反手做多 發大財,1,[-1.39746094  2.32421875 -2.5625    ],0.9692369623656676
應該沒人追空吧 0.0,1,[-1.99609375  1.5078125  -0.80322266],0.8855527489308209
神隊友真的是萬中選一，說要買到外豬認錯，我可以拿狼牙棒敲醒他嗎？,2,[-1.85058594 -0.30493164  1.60253906],0.8473843886728846
一小時拉個50點 早上就拉250了 不怕,1,[-2.41015625  3.5390625  -2.859375  ],0.9957461400160822
破個25000來嚇嚇你，再來個V,1,[-1.33496094  1.37304688 -1.46972656],0.8889415591415595
等等顧問要發推特 密切注意,2,[-2.6328125  -1.27148438  4.25      ],0.99499996337201
空報,0,[ 4.60546875 -1.95410156 -1.1953125 ],0.9955779567003269
半夜大掃除，辛苦！！,2,[-1.82226562 -0.09344482  1.80175781],0.8496443721941194
大崩盤啊,0,[ 5.32421875 -2.56640625 -1.5390625 ],0.9985822992998623
空空,0,[ 4.93359375 -2.1875     -1.38085938],0.9973889972267813
黑攏鬼故事拉 別怕 眼睛閉起來買下去,1,[-0.66308594  2.09375    -2.53515625],0.931742606228269
+～邏輯很簡單吧，就是跟大家相反就對了，沒有研究其他東西,2,[-2.66601562 -1.50585938  4.625     ],0.9971517887985402
每天抄底總有一天輪到你講別人恐懼我貪婪,1,[-1.71679688  1.90820312 -2.0546875 ],0.9563363715638564
塊陶啊,0,[ 5.359375   -2.63085938 -1.56542969],0.9986798951916686
台灣用基金護盤，川普只要推特護盤,2,[-1.99609375 -1.578125    3.41015625],0.9888205802900997
打第四節的美國隊該出來了吧，救救傻多。,0,[ 4.921875   -2.2421875  -1.41308594],0.9974593520572496
攤一次不成攤十次就是你的了 假破底真穿頭發大財,1,[-0.44995117  0.66455078 -0.23730469],0.5767363190685831
廢半要紅了,1,[-2.1640625   3.05859375 -2.75      ],0.9916752500803272
每天開低走高又破底，這個內褲料子太薄,1,[-2.1171875   1.08300781  0.1517334 ],0.6969586019740113
99玉山金..,0,[ 5.34765625 -2.59765625 -1.63085938],0.9987156473865009
等等就V了,1,[-0.13989258  0.54296875 -0.44677734],0.5328103223243779
開v,1,[-2.68164062  3.81835938 -2.8046875 ],0.9971751886395104
天崩地裂大洪水，老高不用出來負責拍影片解說嗎？,0,[ 3.71875    -2.14453125 -0.05419922],0.9748241132607847
哥吉拉 @[email protected],2,[-2.25390625 -1.54296875  4.03125   ],0.994373630585651
大家不要擔心我們都是虛擬的 錢沒了就算了 別怕,2,[-2.16796875 -0.76220703  2.15234375],0.9367469895378556
