text,label,raw_outputs,probability
18200朝聖,2,[-1.5859375  -1.36230469  2.91210938],0.975561294306725
求永豐三折，站內,2,[-1.625      -1.48632812  3.63671875],0.9889785996007358
已有大戶 想辦大戶投 永豐站內+1,2,[-1.95605469 -1.27734375  3.63085938],0.9889902447022358
永豐大戶站內，已有大戶，想辦大戶投，謝謝,2,[-2.39648438 -1.29882812  3.78320312],0.9917896060055622
永豐站內+1  想辦大戶+大戶投～ 感謝！,2,[-2.71484375 -0.98681641  3.5703125 ],0.9877948996741971
想辦大戶投，已有大戶 站內＋1,2,[-2.47265625 -1.26757812  3.91796875],0.9927784475627814
颯爽繼續漲十天又多尬了快一千點 阿彌陀佛....,1,[-2.25390625  2.37695312 -2.04492188],0.97870526339998
冬哥  到底什麼時候要才要崩.....越逃命 指數越高了,0,[ 3.98632812 -1.4609375  -1.28515625],0.9906443059742479
冬哥 QQ 維持率還夠嗎?? 台指期保證金今天上調喔要記得補錢喔 QQ,1,[-2.03125     2.0625     -1.82714844],0.9642001043098956
尊重一下好嗎 只有冬冬能預測上萬五 早就直接喊萬六沒有任何投顧老師敢這樣講 只有他敢講 根本是神了,2,[-2.01171875 -1.20117188  3.28710938],0.9840220475550214
苦等><,2,[-1.71582031 -1.38964844  3.1328125 ],0.9816419727043402
看你這篇發文的時間點齁，就知道你根本對他做法完全還抱著嗎？今天有點量了,2,[-2.296875   -1.14941406  3.61328125],0.9888709334091037
資金有限 這檔暫時出場,0,[ 3.64257812 -1.1328125  -1.1328125 ],0.9834102842811056
謝飛哥帶進帶出,1,[-2.80859375  3.69140625 -2.515625  ],0.9964936870459107
570了,1,[-1.61425781  2.1328125  -2.57421875],0.9684120484142155
11月買現在就在嫌賺太少的拜託趕快賣掉,0,[ 2.27734375 -0.1472168  -0.84472656],0.8829376120062365
可憐,2,[-1.39160156 -1.72753906  3.78515625],0.9904113330536694
std昇佳賠滿褲子 躲起來了哦？,0,[ 2.92578125 -0.84472656 -1.03808594],0.9596653643960691
為什麼高鐵一直跌勒,0,[ 4.9921875  -2.1796875  -1.41601562],0.9975899576707599
警告文被噓爆後 人家說不定以後不來發警告文了,2,[-2.22265625 -1.53808594  4.55859375],0.9966262382393078
強,1,[-2.73828125  3.77539062 -2.56445312],0.9967629106142549
外資狂賣0.0,0,[ 4.328125   -2.09179688 -0.60546875],0.9912479122377679
我中途上車 好險有跟到,1,[-2.59570312  3.91796875 -2.99414062],0.9975274490586266
