text,label,raw_outputs,probability
所以盤後那整排芭樂價五檔是你去掛的喔 你真無聊@@,2,[-0.37109375 -1.24707031  2.62695312],0.9340041804557945
高檔鈍化,1,[-0.59228516  0.90039062 -0.73876953],0.7047646274075933
敬禮。美國 空軍,1,[-0.65917969  1.421875   -1.88574219],0.8610284512153645
來一首炫哥的歌 @[email protected]我的損益 孤孤單單散散惹惆悵慘戶軋空到邊界 彷佛走入第五個季節籌碼亂了和諧 大盤任性漲退 字典裏沒賺錢 ~慘戶揮霍著眼淚 回避還在眼前的畢業你不肯說再見 我不敢想明天有人說一次波段 地上就會有空單又熄滅~*,0,[ 1.921875    0.69580078 -1.49316406],0.753967320123089
這樣說好了  中國人  都知道  中國必輸  贏不了,2,[-2.22070312 -1.75390625  4.421875  ],0.9966285622172271
當然阿 中國人自己都有自知之明 一個人打全部怎贏,2,[-2.58789062 -1.66992188  4.60546875],0.9973733018789218
所以   中國不是重點   現在是  要告訴大家  美國贏不了然後  比賽看誰買到相對最低   誰管你中國怎麼樣   懂?,2,[-2.16015625 -1.68359375  4.22265625],0.9956066479117281
誰叫中國人常常愛搞小動作 喜歡來陰的嘛如果大家都輸的局的話 那輸最少的人就是贏阿 懷疑嘛?,2,[-2.08984375 -1.60839844  4.28125   ],0.9955417279912625
你會在乎擔心   隔壁8+9屁孩    升息後  貸款沒錢繳嗎?,2,[-1.13476562 -1.22070312  3.27539062],0.9772250326594326
其實美國人要玩陰的時候 中國人只會死更慘而已啊,2,[-0.45361328 -2.14257812  3.234375  ],0.9712093042877905
我選好星期一標的了 拜託星期一開低一點 讓我重壓進場!!!哥下一支媲美華新科績效就看新標的了,1,[-1.4765625   1.89550781 -2.15429688],0.9508014525054957
該睡覺嘍今天賺得很開心唷,1,[-2.49609375  3.57421875 -2.63867188],0.9957046407229894
中國人一定會很想問為什麼美國人要這樣對他窮追猛打誰叫你飲水不會思源 受人恩惠還想過河拆橋 忘恩負義台灣人也幫你中國人多少次 還忘恩負義對人不友善勒台灣人錢捐四川震災得到中國滿滿的敵意回饋跟國際打壓台灣人錢捐日本震災 人家首相還會公開感謝台灣 幫台灣,2,[-1.68261719 -1.76464844  4.30078125],0.9951813250680769
求r大分享，第一次盤後伸手文不要噓我QQ,2,[-1.52929688 -1.15625     2.6328125 ],0.963213466058675
你等我買好我會發(?)晚上研究完赫然發現新大陸 打算把其他沒套牢的持股賣了,0,[ 2.72851562 -1.26660156 -0.01831055],0.923756493223439
航空業者不改「中國台灣」陸擬用「信用評級」制裁 WTF,2,[-2.48046875 -1.67285156  4.51953125],0.9970518868891731
另外補充一下 華新科可能會有嘎空行情 融券增太多了,1,[-1.74121094  2.3828125  -2.56054688],0.9772210833761105
中國大灑幣！狂砸1.47兆為交朋友<=中國人真懂交朋友?,2,[-2.14257812 -1.67578125  4.4375    ],0.9964119033539975
其實   我覺得甚麼劈腿外遇   都不是重點   都是小事讓    愛    滋   　 生　　　　蔓     延　　　才是關鍵,2,[-2.27539062 -1.43945312  4.5859375 ],0.9965478295999587
柴犬分享一下啊,2,[-2.8828125 -1.40625    4.3828125],0.9962540702159913
=.=這盤,1,[-1.16210938  0.82421875 -0.82226562],0.7519223559142971
殺尾盤囉 星期一好看了 美股沒大漲 呵呵,0,[ 2.34375     0.19458008 -1.54394531],0.8794506948737082
美股就是白爛,0,[ 5.1484375  -2.54296875 -1.21386719],0.9978226301975234
四大指數都殺尾盤...科技股差點翻黑今天又傻多上車？蘋果尾盤自由落體喔,1,[ 0.06610107  2.234375   -2.83789062],0.8923447865412243
四大皆空！拉高就是空！我最喜歡佛系放空了,0,[ 2.45898438 -0.13110352 -0.93798828],0.9021298274845713
隊長後面軟屌,2,[-1.75878906 -1.67773438  4.3671875 ],0.9954654340376003
哇靠,2,[-2.13476562 -1.11816406  3.16796875],0.9816085902041493
短短一頁的閒聊彷彿天堂掉入地獄,2,[ 1.125      -1.3828125   1.55957031],0.5881374702652411
前幾小時ㄧ堆喊美股嘎翻天 要大漲的，醒來傻眼XD,1,[-1.04785156  1.45214844 -1.93945312],0.8962663703362607
比特幣短短一分鐘,2,[-2.37695312 -1.40332031  3.828125  ],0.9926889014039638
比特幣高潮了,1,[-2.32226562  1.11914062  0.16906738],0.7048545962678843
空空還是趁底點做回補吧，可別一直放空被軋上去啊,1,[-0.80322266  1.33105469 -1.5234375 ],0.8504015099070455
現在沒收最高就算傻空贏了,1,[-0.85742188  1.13378906 -1.26660156],0.8148547900983425
這只是剛開始而已...,0,[ 1.31445312 -0.38305664  0.21789551],0.6591271555949691
傻眼 還是漲啊！,1,[-2.69921875  3.83007812 -2.83398438],0.9972714808407773
我知道一定多數人看到日K低檔要背離要交叉想作多,1,[-0.87109375  1.12890625 -1.2109375 ],0.8119005302052543
馬後炮畫唬爛大賽開始,2,[-1.04589844 -1.63476562  3.79492188],0.9878640543415009
下週只好自己漲了，快跟上,1,[-2.63476562  3.74609375 -2.88476562],0.9969963531801276
這裡一堆馬後炮,2,[-2.13671875 -1.625       4.44921875],0.996332423788314
週K死亡交叉，若這裡要進入主跌段，日K會低檔鈍化,0,[ 2.89648438 -0.44042969 -1.13378906],0.9493827534395485
加拿大對美國4000億貨品課報復性關稅,2,[-2.24804688 -1.734375    4.26171875],0.9960384737437536
kd看圖說故事,2,[-2.64257812 -1.34765625  4.37109375],0.9958341144311881
大家來公園交朋友喔。,0,[ 3.34375    -1.99707031 -0.01434326],0.9619144485663959
.....要注意...很多分身..自己捧自己沒人理..只好自己CUE自己..刷存在感..好可憐[嚴正申明]...我以後不會在上PTT了..各位再見當你在這酸我的時候..我已經在外面HAPPY了..哈哈,2,[-1.35742188 -1.77636719  3.9453125 ],0.9918153706572911
謝謝樓上為乾淨的PTT作出極大貢獻，慢走不要再來,2,[ 0.17529297 -1.10644531  1.98144531],0.8265261527794568
又一個畢業 幫QQ,2,[-0.18359375 -0.11175537  0.94824219],0.5991980137932479
如果翻開幾次修正的推文來看 那些唱空的早破產 根本喊空作多... 心蠻壞的,0,[ 1.046875   -0.32470703  0.85009766],0.48190941706875456
再見一哥,2,[-2.40234375 -1.26953125  4.13671875],0.9941007242909202
一鴿拜囉,2,[-2.84765625 -1.02929688  3.3828125 ],0.986097898681497
恭喜從ptt畢業,0,[ 0.86083984 -0.91894531  0.74169922],0.48629680202308456
要開賭盤。一哥明天會出現嗎。賠率1：0.5,2,[-2.3828125  -1.22949219  3.76367188],0.9911537933467774
只是在酸昨天說要離開的那個吧...XD,2,[-0.81591797 -1.42773438  2.61523438],0.9524762464780258
現在有空頭的樣子 版面人氣 退散， 搞半天只有5頁,2,[-1.296875   -1.75097656  3.94726562],0.9914436351657263
任何上漲現在都是短彈，根本問題沒解決很難有上漲趨勢,1,[-0.86035156  1.38476562 -1.68652344],0.8678472711883702
彈一天而已 就喊到好像底部大噴V轉？,1,[-2.4609375   3.53515625 -2.83984375],0.9958254265845462
昨日某券商 年金都all in了 多多幫拉勞退金解套做做好事,1,[-2.625       3.05078125 -2.3828125 ],0.9922649354939389
[新聞]中共黨員到麥加朝聖 被開除黨籍,2,[-2.45117188 -1.73046875  4.7265625 ],0.9976725859405733
  這法令一過 汽車類股 加碼買進 科,1,[-2.91992188  3.703125   -2.33984375],0.9963097945775283
共產黨黨章明確黨員不允許有宗教信仰<=共產黨蠻可悲的中國人連宗教自由都沒有 十地菩薩再來人投生又能如何[蘋果]屢打壓宗教自由　美官員建議凍結中國領導人資產除非他敢改黨章不然中國共產黨幾乎就沒救 禁止信仰勒美國頂多對伊斯蘭教較不友善而已 還沒到迫害的地步,2,[-2.015625   -1.75292969  4.6328125 ],0.9970273999650122
  先殺2行程 再殺4行程10年老車??,0,[ 2.31445312 -1.01855469  0.49951172],0.8343532900291643
世足賽越來越熱  16強單淘汰制開始啦,2,[-2.58007812  0.52441406  1.43945312],0.7049887439212811
