text,label,raw_outputs,probability
難道只有我買在高點嗎QQ,1,[-1.0703125   1.2421875  -1.50292969],0.8596573445708645
2634持續破洞,0,[ 1.52929688  1.09570312 -1.85351562],0.5944853090666421
空軍都跑去巴西了吧,1,[ 0.0725708   1.46484375 -1.88085938],0.7789707537527355
沒想到 我個股做不好 指數找到一條常勝路,2,[-1.23828125 -0.60253906  1.61523438],0.8572708191200463
明天 看 紅海 。結案  哥 要 夜跑了,0,[ 5.2578125  -2.56640625 -1.44238281],0.9983720521117944
巴西怎麼回事 直接大崩盤 有巴西概念股嗎,2,[ 0.80273438 -2.078125    1.90039062],0.7394450349217414
巴西大罷工中,2,[ 0.34106445 -1.80761719  2.15234375],0.8456596919794231
有人買巴西etf 嗎,2,[-1.91113281 -1.74902344  3.7734375 ],0.9926602749577922
從三萬七漲到八萬八 現在這樣還好啦,1,[-2.41601562  1.4609375  -0.55517578],0.8666368105630923
快跌到一萬。我要進場,1,[-0.42919922  1.53515625 -1.85253906],0.8517650281006571
巴西一直跌，好慘,0,[ 5.2109375  -2.53710938 -1.38378906],0.9982040856524315
巴西5% 好猛,2,[-2.91796875 -0.43969727  2.62695312],0.9519420103336218
我還記得上個月俄羅斯大崩崩 現在隨便買隨便賺,1,[-0.87402344  1.90820312 -2.41601562],0.9301076024860181
去年5月18買巴西，變負數了,0,[ 0.96972656  0.62744141 -0.43188477],0.5111571266280435
那有點慘XD,0,[ 5.29296875 -2.58398438 -1.40039062],0.998384114939985
慘戶連三場多 果然沒好事,0,[ 2.703125   -0.73925781 -0.50634766],0.9325172054774687
台股最愛婊明天開盤到底該空嗎,0,[ 3.41601562 -0.88671875 -1.17089844],0.976833660997271
看你覺得今天會是1/23或是6/6這次空方時間 持續43小時明天會不會直接噴噴 下好離手 好自為之 cc鴿 不只看慘戶 慘戶只是基本款只是股版悟性差 連慘戶都無法理解 甚至以為改圖主力心態之類的 就先洗洗睡,1,[-2.6796875   1.90234375 -0.671875  ],0.920431098515136
謝天謝地好久都沒動態,0,[ 1.64355469 -2.0625      1.29199219],0.5786494017942284
這張圖 才是籌碼終極版股版眾生卡在慘戶圖 卡一年 資質不忍cc,2,[-1.99804688 -1.6015625   4.24609375],0.9951947465202715
明天噴噴,1,[-2.5859375   3.98242188 -3.01757812],0.9976893702855459
市場還有得撈 去看謝文恩自己理解吧鴿只提供慘戶圖邏輯 其他進階自己慢慢領悟,2,[-1.84960938 -1.64648438  4.15625   ],0.9945463471343486
岱綱全壘打 所以明天噴噴,1,[-2.7109375   3.91992188 -2.90820312],0.9976038396891129
豪喔,2,[-2.27148438 -1.41503906  3.703125  ],0.9915426374386128
費半怎麼了,2,[ 0.78710938 -1.64160156  2.06445312],0.7672529656214206
我 畢 業 了  下禮拜六晚上我的畢業典禮~,0,[ 1.60351562 -0.69628906 -0.55126953],0.8222287761753664
娜美星期五...晚上,2,[-0.23059082 -0.95361328  2.29882812],0.8941464863761867
全市場 動態一致 說沒集團 太豪洨,2,[-1.00390625 -1.50097656  2.47265625],0.9526363608909163
1000全壓遠方履約七月option 遠價put買方也許能復活...,1,[ 0.01947021  1.03222656 -1.60644531],0.6970231605518509
說好的無腦多呢,1,[-2.32421875  2.8515625  -2.40429688],0.9892481968566541
ㄍ  都是小英害的  我資金抽走  沒賺到黃豆這段40大點耶!!,2,[-1.50878906  0.20983887  0.48779297],0.5282256790791692
這裡跟隔壁版滿船的多軍,1,[-0.80566406  0.62207031 -0.24047852],0.6017076670144366
型態最接近 近期的台指-納斯達克明天下好離手 好自為之R我大標普表示：崩？,0,[ 4.8671875  -2.09570312 -1.140625  ],0.9966057408060893
外資多單5萬多，嚇死人的看多,1,[-2.03515625  2.26171875 -2.04882812],0.9736745354859756
外資高點高水位 低點低水位落後指標 鴿 開戶兩周之後 就沒看了,0,[ 2.3984375  -1.05957031  0.37426758],0.8594048901606453
大家 別玩 股市了 下禮拜六   來參加我的畢業典禮~,0,[ 1.71191406 -0.33691406 -0.15283203],0.7789245467945235
下禮六在國外，沒空參加一起?十天旅遊,2,[-1.85742188 -1.35058594  3.20117188],0.9833778319768792
來睏 不管等下美股拉尾還是收最低明天94新的一天 可能翻多 也可能續空就看散戶明天是想抝多單 或是 翻空 cc,1,[-0.12139893  1.171875   -1.44238281],0.7420637284015312
半夜驚醒就看到爽哥又勝利啦,1,[-2.74023438  2.85742188 -1.66699219],0.9856609927102874
金爽 連表達都不敢一 一明天就是紅，直接和你說啦，甲鬼甲怪有比較強?,1,[-2.40625     0.82568359  0.5234375 ],0.562228196815174
星期六白天看比賽or參加比賽 晚上才是畢業典禮狂歡~,2,[-0.82861328 -1.78613281  3.40234375],0.9802778180207736
爽哥你這樣講 我們大家都很不服 你都不說多還空,2,[-1.16503906 -1.36425781  3.16015625],0.9764938112574113
鴿 作單 只能看當下籌碼 作當下事要問我未來的下單情況 等我觀落陰練成股版太多觀落陰大師 能夠預測未來搞得解盤都要來關一下 才是準xdd目前空R,2,[-0.4675293  -0.31811523  1.70019531],0.8017205043378882
完了 滿手多單,1,[-0.44482422  1.69921875 -2.09375   ],0.8774171478557262
別怕 明恐開低走高,1,[-2.53125    3.6484375 -2.875    ],0.9964727981645413
觀落陰 是 投顧招收會員 用的技法一般人做單 勿預設立場 cc,2,[-2.33007812 -1.609375    4.62109375],0.9970824953955838
所以當下判斷和勝率高?,2,[-2.63476562 -1.51953125  4.62109375],0.9971485514199531
不過洨弟 譏笑 80% 負的 參考價值0 科科,2,[-2.36132812 -1.65234375  4.53125   ],0.9969311532907079
搞的曖昧不明不下單最快,2,[-1.8046875  -0.88427734  3.02929688],0.9728347917741643
大家都不用睡覺 24 小時操盤 0v0,2,[-2.35546875 -0.18066406  1.73632812],0.8592853443662869
你的回答 等你N年後 再自己回答自己 cc,2,[-2.16210938 -1.60449219  4.39453125],0.9961133408455926
爽哥你別在樹敵了...走在路上會有危險啦 低調點拜託你,2,[-1.27929688 -0.79833984  2.25390625],0.928967546381526
畫線派 預測未來 觀落陰大法 投顧專用,2,[-0.63525391 -1.36132812  2.87304688],0.9574539794994141
他的敵人是他自己...,2,[-2.34375    -1.703125    4.51953125],0.9969797037044902
xddd免驚 鴿 天天混在龍山寺 都沒人認出來,2,[ 0.07531738 -1.26367188  1.92382812],0.8342047736492623
連基本的positioner都沒有，風吹草動即時性會很慘加油 大家賺錢,0,[ 2.55664062 -1.58203125  0.43481445],0.8804703066882411
明天開低走高收最高,1,[-2.609375    3.76171875 -2.90625   ],0.9970275961451139
完了 比德做多,1,[-0.96679688  1.79199219 -2.3203125 ],0.9261502082622514
爽哥 昨天就在等我川屁話 結果沒等到 呆股盤後自己崩潰,0,[ 2.1015625  -0.96533203  0.40795898],0.8127297272225285
Peter又千點進帳一 一,1,[-1.98046875  1.06835938 -0.18078613],0.7495329435783874
不過別嗎按照慣例 空軍大概只等爽半天,1,[-1.11621094  1.05273438 -0.98681641],0.8036096619301957
睡覺去 說不定起來我的SP500又大噴噴 我又可以數錢了,1,[-2.53320312  3.796875   -2.9375    ],0.997037589108293
專業作多 12000見,2,[-3.06445312  0.00707626  2.64453125],0.9303544519373553
別嗎->別怕,1,[-1.69042969  1.21972656 -0.50732422],0.8115070064423202
不然起床都不知道要幹嘛...侏儸紀世界剛剛看完覺得...哀,2,[ 0.1161499  -2.03320312  2.37890625],0.8959025555379007
第四節開始了 空軍要回公園惹,1,[-0.21081543  1.7734375  -2.17382812],0.8644606084387242
