text,label,raw_outputs,probability
強者 推！,2,[-3.10351562 -1.10351562  3.94921875],0.9927954105455367
賺的錢有一大部分沒進口袋，要發很多股利有點難,2,[ 0.11083984 -0.15441895  0.68603516],0.501476974116607
follow!,2,[-2.63671875 -0.00468826  2.12109375],0.8865845776885373
follow!,2,[-2.63671875 -0.00468826  2.12109375],0.8865845776885373
nice!,1,[-2.71875     3.71289062 -2.82226562],0.9969480332267192
short!,2,[-0.57714844 -0.92626953  1.59277344],0.8370139743957562
希望台灣可口可樂買下這家，讓好產品永續,1,[-2.3515625   1.13867188  0.64453125],0.609537293438727
哪有什麼丟臉 這是看量的吧= = 真看起來是新加坡太猛香港有人撐腰 韓國人口有多少出口量要是跟韓國一樣 豈不嚇死人,2,[-1.81152344 -1.48535156  3.54882812],0.988913497308526
這樣就誘人...出貨文,0,[ 3.69921875 -1.54882812 -0.58984375],0.9813778092811837
嘻嘻，網路貼什麼都可能是假的，再說，我跟你比起來是大戶，跟股版大咖比起來卻是小戶，我很有自知之明，不需要po對帳單秀來秀去，但是有一點是事實，你10萬一年50%績效，跟我1000萬一年5%績效怎麼比？至於收入，你不是說了我領24k嗎？那就24k啊,2,[-2.16992188 -1.65820312  4.7109375 ],0.9972665998466586
1000萬一年5%其實滿慘的，隨便存股就屌打了，還真的不需要po出來,0,[ 2.35742188 -1.22558594  0.38037109],0.8574351096685771
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
先上再說,2,[-3.21484375 -0.37353516  2.99609375],0.9648693424962815
華南金 怒買1股,1,[-2.62890625  3.61914062 -2.69335938],0.9962662709072859
賺20點，凹200點，當然賠很多,0,[ 2.13671875 -0.97412109  0.38134766],0.8214182491200864
相信自己的決定,2,[-2.75585938 -1.55175781  4.515625  ],0.9969967373805733
重考三年上醫科然後多拿律師學位?? 這個邏輯...,2,[-2.3046875  -1.64550781  4.73046875],0.9974243137797516
"總結，有的人是不正常才賺到大錢，有的是賺到大錢才不正常推薦可以看看""億男""日本的一部電影",2,[-2.19335938 -1.5390625   4.4453125 ],0.996188035540682
"抑制房價炒作 央行是有工具的也證實有效 叫做選擇性信用管制 針對房地產炒作可產生顯著抑制效果 民國78年曾實施過 也是彭總裁認定為有效的管控工具.""當年聯準會可以在監督和規範更進取"" 也說明鬍鬚伯認為其實還有改善的空間 並不是無可著力的.",2,[-2.19921875 -1.5546875   4.390625  ],0.9960235366453306
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
全中國最贊成要跟川普談判的就是習近平跟劉鶴代表的團隊.但這邊卻有滿滿的五毛一直說川普壞話，想必眾多五毛對習大大的和談策略不滿，才一直刻意說川普壞話。,2,[-1.92285156 -1.75195312  4.34375   ],0.9958659652683152
中國那麼屌轉頭走人啊 笑你不敢,2,[-1.3125     -1.76269531  4.0546875 ],0.9924153450717811
有人在閒錢太多的嗎?GN還是先擔心你祖國吧 記住是你祖國不是我祖國,2,[-2.39453125 -1.66308594  4.5       ],0.9968906413759656
習小弟被川大吃死死,2,[-0.81005859 -1.88085938  3.16796875],0.9754771056313
不用管高雄人啦，投給喜韓兒自我毀滅,2,[-1.59277344 -1.85546875  4.171875  ],0.9944822248572358
陳菊快點跟蔡包子滾下台,0,[ 4.87890625 -2.3671875  -0.93994141],0.9963295411498208
韓請不要亂搞就好 如輕軌新路線不接捷運 前人規劃的好好做完全不期待韓自己的政見哪項能達成,2,[-2.23242188 -1.59765625  4.24609375],0.9955855299411498
-3000E+5000天坑，還真有臉XDDDDDD,0,[ 1.78125   -1.0546875  0.640625 ],0.7255405583456683
陳菊最棒,2,[-2.30078125 -1.32128906  3.87109375],0.9924119545029204
為什麼要幫po啊?,2,[-2.59570312 -1.48828125  4.48046875],0.9966090993748963
這人是不是被股版桶了 各種寄信騷擾 洗ptt各版,2,[-2.16796875 -1.65820312  4.45703125],0.9964767189847937
那去年二月六日你也是這麼看嗎,2,[-1.77539062 -1.421875    3.96289062],0.9922542515361747
