text,label,raw_outputs,probability
-2-9-11今天不知道有沒有機會收29,2,[-1.78515625  0.50732422  0.91748047],0.5778425888335141
有攻擊到29真的很棒,1,[-2.49609375  2.77734375 -2.19335938],0.9880795830078068
推推讚,2,[-2.99023438 -1.17382812  4.20703125],0.9946760028304473
衷心希望不要有人再發文 來亂掉籌碼XD,2,[-1.59375    -1.13964844  1.92578125],0.9291546412993323
乖乖在這討論就好,2,[-2.80859375 -1.41796875  4.359375  ],0.9961470846533877
猜今天收29.05猜錯XD,2,[-1.50585938 -0.72753906  2.08789062],0.9196467698401332
不知道第二批雲豹驗收的如何？,2,[-2.46484375 -1.61035156  4.4609375 ],0.9967204593673026
今天加碼一張,1,[-2.66015625  3.86523438 -2.91601562],0.9974061436677335
「低買高賣」，四個字不要再跟別人說了。,2,[-2.13867188 -1.63671875  4.1953125 ],0.9953149899627501
被你發現了 少年股神,2,[-2.25976562 -1.63671875  4.36328125],0.9962063203042089
重押成功一檔1個禮拜搞定，不過要忍住不亂加碼再財理論上不難啊多頭年賺他個500%都有機會吧，空頭年躲今我能賺到600萬就能退休惹,1,[-1.45117188  1.79003906 -2.09765625],0.9437443262567456
才1000多張就漲停.抱穩,1,[-2.66015625  3.55078125 -2.66601562],0.9960129780560281
恭喜又漲停了,1,[-2.60742188  3.92578125 -2.95703125],0.9975265367894505
少量漲停大有可為今天有望回溫 雖然我成本在15.6 20張...,1,[-2.63671875  2.54296875 -1.9921875 ],0.9839081848643155
我也是15.6,2,[-2.61328125 -1.55859375  4.41796875],0.9965903053965863
趨勢反轉是重點今天要是能收14.6就完美 可望回15,1,[-1.88769531  2.54101562 -2.58984375],0.9824713974792916
8105 GO GO,1,[-0.25830078  0.78564453 -1.42675781],0.6842283609016188
今天趁有漲 直接停損了 怕明天又往下祝大家不用停損賺大錢,0,[ 2.85351562 -0.10290527 -1.578125  ],0.9399382528830627
上面那些連自己要幹嘛都不知道的今天被洗出去也不賴,2,[-0.50390625 -1.4765625   2.64257812],0.9440539251157699
nice!,1,[-2.71875     3.71289062 -2.82226562],0.9969480332267192
出貨文嗎,0,[ 5.22265625 -2.47265625 -1.41699219],0.9982406591162161
9/23日盛帳戶頂倫消除了還在爬...今天還爬更多920 66,1,[-2.08398438  2.34375    -2.3671875 ],0.9794915493376959
好強！後悔沒追！,1,[-2.35351562  3.25585938 -2.68554688],0.9937476486496285
明天台股估計 -50~-100,0,[ 3.94726562 -1.72265625 -0.7109375 ],0.9872334695569094
明天開崩啦,0,[ 5.3671875  -2.5859375  -1.59179688],0.9987000692135943
我開車都會讓一下熊貓，鑽來鑽去的不多啦我愛外送人員！加油,2,[-2.70703125 -0.64990234  2.75      ],0.963722839916679
外豬電子期……不忍戳破^_^唉 又在已讀不回了，秤子美女是不是都玻璃心啊~熊貓愛鑽沒關係，但闖紅燈和逆向我就想一腳踢下去了~今天看到好幾台了……,0,[ 1.95605469 -0.99414062  0.59716797],0.7637808077267714
我個人蠻討厭熊貓的 很多都亂騎車沒禮貌反正台灣以後搞不好還有代餵服務 要懶就懶到底 XDDD,2,[-2.09570312 -1.59960938  3.95898438],0.9938371878315295
VIX融券的週一就要面對回補了嗎？,1,[-1.9140625   1.80957031 -1.72753906],0.9494481475954673
為啥vix融券要回補,1,[-1.32714844  0.41992188  0.00291061],0.5454652686928679
咦？是融資要補追才對？,1,[-2.09179688  1.50976562 -1.06933594],0.906517080233095
牡羊也是已讀不回啊... 四天了,2,[ 0.32202148 -1.22167969  1.8203125 ],0.78662640686877
VIX不是連動美股的反向商品嗎？,2,[-1.31347656 -0.25537109  1.19628906],0.7601854531853547
根據情勢...今天早上要上萬一了,1,[-3.          3.30859375 -2.2734375 ],0.9944455226245572
尻起來   ,1,[-2.30859375  3.28515625 -2.21289062],0.9922448041757385
樓上讚,2,[-2.86328125 -1.17285156  4.125     ],0.9941099378810575
熊貓多不多干我屁事 我老婆為了省那一點錢都叫我外送 我時薪怎麼算都不划算啊,2,[-1.82226562 -1.67773438  4.234375  ],0.9949766335111354
晚安 空軍 哥 空手 等 0050 下來 撿,1,[-0.68847656  1.74316406 -2.1640625 ],0.9025363008599657
假日有人說週一開盤崩？？,0,[ 2.62695312 -0.41479492 -0.67724609],0.9221009516655763
看對話以為大跌,1,[ 0.20544434  0.69921875 -0.81347656],0.5462588952724975
有人醒了嗎,2,[-0.64648438 -1.06054688  2.84375   ],0.9517927938851872
怎麼往上崩？,0,[ 4.40625    -1.67480469 -1.26855469],0.9943153957638804
洨道洨那齊噴噴,1,[-2.5390625  3.875     -2.921875 ],0.9972519562685209
一切預告在先…本週台股上萬一…年底上20000 ^^,1,[-2.57421875  3.69921875 -2.875     ],0.9967291026284336
空軍好可憐（我空軍）,1,[-0.59375     1.44824219 -1.93847656],0.8594096909081509
道瓊+100 空單是不是被關廁所川普99我,1,[ 0.30786133  1.21679688 -1.44140625],0.6788742083558262
搞結算當崩崩  幫QQ,0,[ 5.140625   -2.32226562 -1.31933594],0.997865713517161
早 今天天氣涼涼der 跑個步粗完早餐晚點再來看盤～,0,[ 2.52734375 -0.31005859 -0.9609375 ],0.9181632183537656
美國四巫日 就是台股空軍 嗚嗚嗚嗚 日,0,[ 2.62304688 -0.41064453 -0.95947266],0.9294171202175534
難道今天我該停損??QQ,0,[ 4.8828125  -2.171875   -1.11621094],0.9966666220628507
天啊大崩盤,0,[ 5.3359375  -2.58398438 -1.55664062],0.998623174631392
吸大是三立出身的嗎？明明漲,1,[-3.46484375  2.6484375  -1.27929688],0.9785678906706909
今天一定噴 跟上大川哥 別錯邊了,1,[-2.71679688  3.87890625 -2.81640625],0.9974038363178565
今天上萬一！ 嘉偉老師繼續大獲全勝,1,[-3.12304688  3.56640625 -2.15234375],0.9954926323674244
今天絕對爆噴 沒人錯邊了吧？,1,[-2.73828125  3.80078125 -2.7734375 ],0.9971663132210618
噴噴,1,[-2.578125    4.00390625 -3.00585938],0.9977171699407497
已讀不回好可憐QQ 對了 我學妹前天洗澡到現在還沒洗好是怎樣@@？,2,[-0.96630859 -1.82226562  3.7578125 ],0.9875072583231268
小道好強 台股今天沒理由不嘎,1,[-2.47851562  3.09375    -2.51953125],0.992604172570293
環球加油好嗎,0,[ 2.35742188 -0.61962891 -0.56738281],0.9052903123252124
IU你的學長也去吃飯一個禮拜了,2,[-1.50585938 -1.75097656  3.02539062],0.9811676985787665
今天又要躺著數錢,1,[-2.52148438  3.55273438 -2.76367188],0.995908938360827
請問各位都用什麼軟體看小道呢？,2,[-2.60742188 -1.52929688  4.546875  ],0.9969309960601616
週末看推文：崩定了，禮拜一看推文：漲定了。,1,[ 1.109375    1.23828125 -1.765625  ],0.5184975719307762
先讓我把抽到富致賣掉 然後跌下去 拜託謝鬆哥,0,[ 4.66015625 -1.95019531 -1.20410156],0.9958319571270713
時間如果拉長，三星的庫存供應也是會不夠的，所以可能再稍微等一陣子，日韓雙方比較白熱化的時候，抓好權證標的到期日、履約價，直接買就可以,1,[-1.859375    1.64550781 -1.34179688],0.9255201928161219
晶圓代工、半導體類的權證標的都可以試試看，但如上面大大所說的，抓短線比較適合，感覺短時間內有機會就要趕快買了，停損停利也要設好,1,[-2.19921875  2.2734375  -1.89355469],0.9737897128567075
想到表弟說，老張退休後，台積會很慘。他們科技業的人都在等著看...結果.....,0,[ 4.3125     -2.09570312 -0.6953125 ],0.9917353782413276
可能剛好12.85掛賣5千多張 往下灌不是插隊 是瞬間有人賣12.85 超大量,0,[ 3.52734375 -1.5546875  -0.55126953],0.9773850540276743
這根本不用查規定就算真的可以開放月球好了 離地球那麼近會不會引發他本業就是老師阿 可能就很喜歡教人,2,[-2.1484375 -1.5625     4.5703125],0.9966328606746108
好了啦   不會投給草包啦,2,[-2.2109375 -1.6484375  4.3984375],0.9963008187166216
爭功諉過無能空心蔡三年半來對高房價有任何措施嗎,2,[-1.78808594 -1.49121094  3.3515625 ],0.9864414567441906
房價緩漲不就經濟成長低靡，嬰糞也說不出個完全執政黨的打房政策，信仰護航,2,[-1.83203125 -1.23535156  3.40625   ],0.9852686405593907
人不要臉天下無敵 滾回八卦版啦,2,[-0.9609375  -1.80957031  3.49023438],0.9836154665901339
所以實價登錄0.5?,2,[-2.55078125 -1.65527344  4.546875  ],0.9971559951896274
滾,0,[ 5.23046875 -2.52929688 -1.37792969],0.998227599524483
一臉正經說幹話,2,[-2.58203125 -1.640625    4.46875   ],0.9969208398619931
..,2,[-2.82421875 -1.56933594  4.5       ],0.9970367240200053
小英的實價登錄0.5就知道不打房，不過更怕韓學馬的8年暴漲,2,[-1.57421875 -1.6796875   4.03515625],0.993088083278378
屯房稅是要不要課?,2,[-2.31640625 -1.6640625   4.28125   ],0.9960341464093205
說的跟做的不一樣，馬英九至少還有奢侈稅打房,2,[-2.36914062 -1.70117188  4.5234375 ],0.9970135555144857
有髒東西!,0,[ 1.90917969 -2.          1.13964844],0.6741783147775009
做事給推,2,[-2.80664062 -1.49414062  4.4921875 ],0.9968209337174296
下台,0,[ 5.2578125  -2.5546875  -1.31835938],0.998205408840524
不打房在那轉型正義,2,[-2.52148438 -1.62597656  4.57421875],0.9971504509085386
做髒事給噓,2,[-2.07617188 -1.70605469  4.3671875 ],0.9961203653492798
市區漲不動了 但郊區漲的可兇了 睜眼說瞎話,0,[ 1.234375   -0.72558594  0.92333984],0.5337455157713834
說個笑話，今年買大盤就站上雙位數的報酬率了。,1,[-3.33007812  2.57226562 -1.35058594],0.977978248649098
開線上課程這不就是被動收入的一種嗎？,2,[-2.45117188 -1.50488281  4.625     ],0.9969872662120516
市場永遠不缺笨蛋,1,[-2.53515625  1.09472656  0.67089844],0.5948642999908567
