text,label,raw_outputs,probability
賣在哪裡才是高手呢?,2,[-2.546875   -1.54980469  4.5625    ],0.9969763255940718
已追空!!?,0,[ 2.82617188 -0.18945312 -1.24609375],0.9380388451908913
這支不是有CB嗎？,2,[-1.66210938 -1.16992188  2.51757812],0.9612262485545006
CB很多次 該還的都還了吧,0,[ 2.30664062 -0.81298828  0.04672241],0.8706762172506902
高手,2,[-2.85546875 -1.45410156  4.43359375],0.9965555759601166
小心嘎死人~~~,0,[ 1.93359375 -0.13305664 -1.43945312],0.8614049564442585
認列虧損11月就聽說了，一直到現在，越漲越高救救我的空單，救救它~~~,1,[ 0.98974609  1.76464844 -2.2421875 ],0.6761601192290845
空不空目前等待個長黑或爆量不過高，但目前追多單，風險的確太大，密切觀察出手時機吧！,1,[-1.07226562  1.26367188 -1.24414062],0.8487768469300001
找機會買一張，跟鄉民反著做，其實勝率滿高的。,2,[-3.109375   -0.85009766  3.90039062],0.9905398570368016
感謝抬轎,1,[-2.58984375  3.9375     -2.9765625 ],0.9975494209767444
知之為邦特 不知為弘帆,2,[-1.55664062 -1.67871094  3.8046875 ],0.9912277814291498
已上車,1,[-2.61328125  3.93945312 -2.98242188],0.9975936146962987
已上車,1,[-2.61328125  3.93945312 -2.98242188],0.9975936146962987
昨天才下車,1,[-0.34912109  1.99121094 -2.34960938],0.9014519249099069
昨日下車，消息已見報,1,[-0.39257812  1.75976562 -2.12304688],0.8796588869662324
基本不錯 有搞洗腎機,1,[-3.390625    1.56054688  1.13671875],0.6018254025499329
推,2,[-2.74804688 -1.453125    4.65625   ],0.997177418507329
只有洗腎耗材沒有機器 去年EPS估計4元,2,[-2.20507812 -1.27246094  3.41210938],0.9872920190266021
