text,label,raw_outputs,probability
都會乖乖配合地～,2,[-1.47558594 -0.33178711  2.11523438],0.8975639869123622
有錢人捐個慈濟就消業障了，誰跟你睡不好,2,[-1.83203125 -1.54003906  4.1015625 ],0.9938420275504121
=.= 也是 睡不好就不會是泰銘了,2,[-1.54785156 -1.60546875  3.39453125],0.9863143774959066
XDDDDDD 贖罪券的奧義~,2,[-0.98339844 -1.75097656  3.12890625],0.9765931066278125
睡不好求女星安慰拍拍，就睡了,2,[-1.20214844 -0.64013672  1.453125  ],0.8378268926526098
為了選舉 小道還真夠拼命的,2,[-1.79589844 -1.63085938  3.81054688],0.9920561189271837
怎會睡不好 ㄎㄎ  一堆糞溪屍也是睡很好啊,0,[ 1.80078125 -0.70263672  0.06799316],0.7945363057443312
拉高94空爆 只有雜牌空軍在這裡回補,1,[-0.39331055  1.58007812 -2.06835938],0.8583566808002446
嗯...人家想跟誰睡就跟誰睡，請個辣妹幫他抓背睡的可安穩呢,2,[-1.68945312 -1.19140625  3.26953125],0.9817670324559614
對齁 睡不好的都是公園睡紙箱的 下雨又濕又冷= =,0,[ 4.75       -2.2734375  -1.07519531],0.9961717262696204
原油舒服...,1,[-2.24023438  2.08007812 -1.3671875 ],0.9568203366499127
Porsh你是有感而發嗎？需要毛毯嗎,2,[-2.1640625  -1.55078125  3.65039062],0.9915773286828296
能量  毛毯+1......,2,[-1.91308594 -1.05175781  2.97851562],0.975344408619727
來國巨旁公園領小兔毛毯一張，蘋果汁一瓶，電阻電容一顆，整點發放,1,[-2.21484375  1.20898438 -0.0803833 ],0.7645070883764156
台股這幾天有機會下洗上拉製造N轉...留意一下...,0,[ 2.62109375 -0.72460938 -0.37817383],0.9216088893880983
小娜看來要平盤了，大家洗洗睡吧,0,[ 1.39648438  0.20629883 -0.9375    ],0.7137383393714952
想太多 夜盤就算平盤狀態 早盤也會崩到嚇嚇叫,0,[ 5.0234375  -2.24023438 -1.296875  ],0.9975063218197565
Beta啾啾空軍,1,[-0.14343262  1.39257812 -1.93554688],0.7992976979553977
忍不住進場的傻多不用跑了 就套在十年的洪荒歲月中吧,0,[ 4.8046875  -1.98242188 -1.39160156],0.9968447858281596
先表一下dax,2,[ 0.45849609 -1.94238281  2.0234375 ],0.8142972698699814
v姐該不會做多吧@@,2,[-1.11523438  0.45239258  0.51367188],0.46801043452275376
驚！！！,2,[-2.4921875  -0.90771484  3.79101562],0.9891448860020663
大人瘋狂打架,2,[-2.46484375 -1.484375    4.40625   ],0.9962118151846162
