text,label,raw_outputs,probability
那請問00881、0050、006208挑兩個定期定額，另一個有閒錢的時候買，會比較推薦哪兩個定期定額呀？,2,[-2.50390625 -1.25683594  3.72070312],0.9912069072124755
想問加一,2,[-2.75390625 -1.15332031  4.09375   ],0.9937148961438094
想知道+1,2,[-2.91015625 -1.48144531  4.49609375],0.9968673427956346
這是日盛證券出的app唷，不過完整功能需要開他們的證券戶才能使用。（訪客只能使用部分功能）你們google搜尋「財報模範生」應該找得到🤗🤗。,2,[-2.03125    -1.60546875  4.2890625 ],0.9954667952181688
感恩,2,[-2.87304688 -1.19042969  4.109375  ],0.9941142256695791
請問力積電上看多少呢？目前79.5一張...,1,[-1.83886719  1.3515625  -1.02246094],0.8816324257221845
當人都說不要擔心（99%）會上去的時候那就是撤離,0,[ 3.06054688 -0.98193359 -0.74414062],0.9617048819986438
大家好，我是👩‍🎓伊婷﻿加好友不一定要開戶也可以閒聊🥰另有股市討論群不是客戶也可以進來交流每日除了提供最即時的早報資訊也會不定期分享公司舉辦的免費投資講座👉預約開戶，請點擊下方連結👇我們全省都可以開戶唷~臨櫃的話幫我備註一下所在地區或者備註線上開戶小小工商一下：年後預約開戶再送限量好禮送完為止🌟【見者有份/新戶滿額送300】立即開戶👇歡迎轉給您的好朋友，一起加入投資新手可以先點擊下方連結按立即了解完整投資方案看完裡面兩分鐘小短片~🥰看完之後如果想更了解我們app或者有任何投資理財規劃保險債券期權等相關問題，都可以在開戶前先找我討論看看適合自己的理財方法唷~Line手機搜尋：0968501373#投資理財#興趣暢談﻿#交朋友,2,[-2.375      -0.86572266  3.046875  ],0.9761741620838392
板主您好看完您的回覆小弟有些疑問～下圖是DCARD官方訂下的全站板規吧這樣是否不管內容多豐富多有幫助有觸犯就該嚴格執行？不然感覺有點是在圖利訂閱仔跟賣書仔😅這點可以在麻煩版主請示一下官方確認一下嗎？況且分享或者交流也不一定要有商業行為吧,2,[-2.421875   -1.56835938  4.65234375],0.9971735109208532
哈嘍大家，我是日盛證券台南分公司的營業員柏丞✋每天都會有即時的早報及我自己整理的重點跟操作建議在我的客戶群組裡面提供給你們參考。每個月也都會開屬於客戶的講座，協助你們了解近期的產業趨勢，以及協助你們使用我們日盛的app，歡迎來講座找我聊天喔👍歡迎各縣市的朋友一起來開戶，如果住其他縣市的朋友也不需要擔心，我會協助你們到分公司進行見簽！希望能有機會可以服務到各位！歡迎加入我的LINE：orange888999，私訊了解更多現在開戶的話交易滿10萬送300點紅利點數1點=1塊錢揪越多拿越多喔！,2,[-2.48046875 -0.74951172  2.91015625],0.970590919334673
您好！我是群益金鼎證券大安分公司的Ray還在尋尋覓覓合適的營業員嗎？照過來照過來～［一戶通線上開戶+免新開銀行戶］a.全面支援24小時app線上開戶，免臨櫃b.直接使用您現有的銀行帳戶，不論是實體存摺還是數位帳戶，皆可作為入金帳戶(例:花旗、匯豐、郵局、中信、一銀、國泰、台新Richart、永豐大戶…)c.使用一戶通交割模式，可先入金到專屬帳戶待T+2交割，且錢放在裡面也可以當活存，利息甚至是市面上的10倍以上！［獨家群組］a.Line專屬群組分析每日盤勢b.Facebook、Instagram粉絲專頁不定期股市、投資理財資訊，群益客戶優惠活動訊息c.客戶權益重要訊息也會主動通知，交易免煩惱！［群益獨家開發軟體］◆電腦版◆群益贏家策略王—功能一應俱全、下單方式超多元超光速下單、鷹眼智慧單(當沖單、MIT觸價單、二擇一單、長效單)、國內外商品下單◆手機版◆a.行動贏家—超光速下單、鷹眼智慧單、國內外商品查詢，群益獨家開發b.掌中財神—傳統三竹介面，無需重新適應，讓您的投資功力延續c.智選贏家—提供數百種選股條件，找尋心中合適的完美股票［群益金鼎證券穩定系統］您曾經在盤中遇到系統當機、網路延遲的狀況嗎？群益金鼎證券名列前五大券商，系統穩定、速度快，讓您下單分秒不差！速速加Line讓酩強在您投資的路上助一臂之力LineID：wang86630期待您的來訊！,2,[-2.27734375  0.74804688  0.84570312],0.5125620107940512
如果你的風險資產獲利只贏債券一點點那幹嘛承受風險,2,[-2.47265625 -1.62597656  4.484375  ],0.9968383391248334
公債幾乎沒有風險啊==(唯一的風險是美國倒了.)拿有風險跟沒風險的去比殖利率中華電信每年殖利率接近4~5%你乾脆說全世界的資金都會進台股中華電信存股算了傻眼到爆==,1,[-1.70703125  1.375      -1.74121094],0.9172706309738539
是貼出來的那位分析師說的無法理解當到分析師還做這種比喻,2,[-2.43945312 -1.60351562  4.61328125],0.9971474924661046
那可以整買零賣嗎？,2,[-2.06835938 -1.45996094  3.83203125],0.9922898079134
謝謝的回答好問題ㄝ！有時候零股會溢價,2,[-1.74511719 -0.31884766  1.31542969],0.805181914861269
可以從商周、經理人雜誌、天下雜誌都可以大概了解，另外我也推薦google的每日摘要，那邊設定過後，固定時間就會寄來你想知道的資訊。,2,[-2.41796875 -1.48925781  4.578125  ],0.9967777356750707
感謝分享,2,[-3.04882812 -1.03222656  4.04296875],0.9929680319155602
剛成年就遇到疫情，怪我嘍,2,[-2.05664062 -1.59179688  4.28515625],0.9954562910503565
我只買006208報酬率也是20%起跳到底錢有這麼難賺嗎？每天殺進殺出總報酬還沒我存股高看不懂這樣有什麼好玩的,0,[ 1.43359375  0.46020508 -0.72460938],0.6696429365301463
十月進場一樣60%報酬，融資加權證槓桿開一開不就有了,1,[-2.53125     1.70117188 -0.65576172],0.9015284073578572
啊就剛好遇到疫情有進場的不管新手老手都有賺吧～沒賺到的就真的不適合玩,2,[-1.421875   -0.39282227  1.8984375 ],0.8792905486274443
是投資還是賭博？現在投資一切的買點都是以後的低點賭博的心態才會一直擔心自己買高,2,[-1.43945312 -0.89257812  2.46875   ],0.9480778522819231
我猜是散戶們覺得很便宜了,2,[-1.17871094 -0.13586426  1.26367188],0.7498136022678759
886,0,[ 3.25       -1.76757812 -0.21142578],0.9633860104219879
