text,label,raw_outputs,probability
缺老婆嗎,2,[-1.93066406 -1.56640625  4.421875  ],0.995767699911958
我有遇到他耶陳安安,2,[-2.50390625 -1.40332031  4.2265625 ],0.9952397988545273
好爛一直忘記賣掉的股零股感覺北部才吃香南部算了😥,0,[ 3.5390625  -1.58886719 -0.47802734],0.9766253423504453
更新1026/134元慘,0,[ 4.9921875  -2.25585938 -1.25488281],0.9973593108422254
好像可領出來。但不要再投了！金管會說那是假的！,2,[-1.87597656 -1.53515625  3.91796875],0.9927244801833668
要聊聊嗎🥺,2,[-2.08007812 -1.49804688  2.9453125 ],0.982004378922893
多🐸被套到吐了吧？當初我沒考慮到除息我會這樣說嗎我知道你們現在要嘛被套要嘛這幾天被除息融資斷頭多🐸我這邊也大膽預言啦一個月內台股必回16200樂觀上看16500-168007/25來看我準不準吧真的笑死多🐸,1,[-0.31933594  1.46972656 -1.85644531],0.8312226122691783
有開辦大戶投的話，他們都會指派一位營業員服務你，可以去問問看營業員能不能幫你處理,2,[-2.47070312 -1.55273438  4.4296875 ],0.9964823167361514
現在來看就知道了吧跌破還是突破說不準吧準的只有因應趨勢永遠不要預設市場好嗎🤫上面留言也是我,2,[-1.78320312 -1.29003906  3.11328125],0.9806715026442872
所以說分析什麼的請自己來看別人文章買進只是當活生生韭菜被割==我在卷商工作6月初看到的報告一堆都利多最近全轉空某家龍頭券商也直接180砍到108目標價市場正在衰退中！港不塞了工人不缺了繼續抱真的會到50長線回原點10-20。長線運價真的會爛下去喔。,0,[ 3.54101562 -1.27636719 -0.85253906],0.9799649557031341
現在再回來看這篇說真的超級韭推薦時間剛好是起跌點如果有人看你這篇去做買進真的是在害人。基本面衰退中籌碼面爛得要死技術面跌破三角收斂第一時間沒跑的抱到現在應該都上香了吧🤔,0,[ 3.453125   -1.05664062 -1.05175781],0.978420042061543
股價反應在前，營收創高不漲代表他快到頭了,1,[-1.60351562  2.22265625 -2.52734375],0.970454910527527
謝謝滅火🥹,0,[ 1.50976562 -0.28393555  0.53564453],0.6477240294385829
我加了，想一起討論，名字是yu,2,[-2.90820312 -1.38574219  4.53125   ],0.9967298337022793
申請了謝謝您,2,[-2.99609375 -1.45019531  4.4765625 ],0.9967749031956477
靠，自動停損了斷頭。不玩了,0,[ 5.109375   -2.46875    -1.27929688],0.9978127883416119
快底部了，慢慢加碼吧,1,[-2.56054688  3.86328125 -3.01953125],0.9973593018436945
進欣銓...搞得工廠失火一樣...,0,[ 1.66113281 -0.52539062 -0.06726074],0.7752683516972976
什麼叫作價值投資！還不趕快買爆，再不買爆就會驚見399塊了！,1,[-2.72460938  2.84765625 -2.08789062],0.9891310454541187
資產配置，80%放在有護城河的大公司上，剩下20%自由。757都是大公司啦，沒這麼嚴重。你覺得757裡的隨便一檔跟台積電哪個比較賺錢？,2,[-1.8984375   0.19616699  0.74755859],0.6071342602715042
757是波動比較大的662，忍的住就繼續放,0,[ 1.79589844  0.65527344 -1.62207031],0.7394272184052723
通報📢好像有人對這篇文章有新想法唷，快來去看看！,2,[-2.39648438 -1.36914062  3.79101562],0.9922645434192996
我當初的目標就是希望自己有朝一日能過上這麼廢的生活，謝謝。,2,[ 0.21618652 -1.79882812  2.30859375],0.8773162058772352
可以分享你的經驗嗎,2,[-2.83789062 -1.45117188  4.578125  ],0.9970002982051532
關於什麼的經驗?,2,[-2.890625   -1.45507812  4.55859375],0.996982145374772
邊上班邊盯盤兩邊賺,1,[-3.00390625  2.41992188 -1.3359375 ],0.9729608527480659
👍,2,[-0.31933594 -0.21655273  0.49023438],0.5159225050842808
講那麼多對帳單呢屁話一個靠股利生活笑死,2,[-2.01953125 -1.65234375  4.33203125],0.995756279100054
我很多公司都是從未上市之前就開始投資了，都是屬於紙本集保，是連APP都沒有的，你可能連這個都不知道吧，最近兩年開始推行電子化之後，我剛好有去開了幾個線上的戶頭，隨便貼一個給你看好了，2000%損益不知道你見過沒有?別說2000%了，你好歹也貼出個2%的再來嘴吧，小朋友。,2,[-1.55859375 -1.62109375  3.85742188],0.9914533308413117
什麼叫作價值投資！還不趕快買爆，再不買爆就會驚見399塊了！,1,[-2.72460938  2.84765625 -2.08789062],0.9891310454541187
2019年前買的人現在都還沒感覺吧，只能說你太年輕了。,2,[-1.62109375 -0.53076172  1.88476562],0.8933826536436034
不是我太年輕，是我來打嘴砲的！還有我根本就沒有買台積電當存股！,2,[-1.4453125  -1.21191406  2.31640625],0.9500303635964372
我沒說你有買，只能說這篇文剛好就是為了你這張圖而寫的，不過反觀樓上，你好多了。,2,[-2.03710938 -1.43457031  4.078125  ],0.9937945732403729
還好繼續加碼😂,1,[-2.53125     3.76953125 -2.97265625],0.9969941288345315
打完折我已經沒錢了,0,[ 4.9296875  -2.42578125 -0.97509766],0.9966458330628841
會止的不過有些傻存骨還是會在指數高檔繼續定額定期100%的資金的存何不留著一半銀彈等指數修正現在在開始定額的存不香嗎？,0,[ 2.00585938 -0.14367676 -0.39550781],0.8284096714282322
