text,label,raw_outputs,probability
推凱基平台好用、手續費也合理👍,2,[-2.76367188 -1.26660156  4.44140625],0.9959543510109017
幸好沒有跟，自己的判斷是對的><,2,[-2.61328125 -1.40136719  4.515625  ],0.9965172871118679
排+1,2,[-2.8046875  -1.41894531  4.41015625],0.9963371623374861
笑死你各位不要著急齁又不是只跌精星XD,0,[ 0.93896484  0.53417969 -1.02832031],0.5534168771922569
我們要排的是你，不是精星,2,[-2.58984375 -1.50292969  4.546875  ],0.996856234273626
你的身家應該比一張精星還值錢，嫁給你財富自由。,2,[-2.53125    -0.40869141  2.1328125 ],0.9189690205679886
是在哈囉？？？？我走錯版了嗎,2,[-2.4921875  -1.56054688  4.48046875],0.9966946598693606
我發現我其實有9張耶==,2,[-2.69726562 -1.06152344  3.43164062],0.986812085403509
我一張都沒有😅,2,[ 1.07421875 -1.64160156  1.75195312],0.6487797385486213
建議你可以追蹤股科醫師建立盤感，目前局勢看起來最壞的已過去，禮拜一可以買入聯電這類大型權值股等外資回補,1,[-1.54980469  1.48144531 -1.56835938],0.9127223355472428
好，立刻筆記📝😅仙姑有IG還是什麼能加一下嗎？還是……你掃我ig？😅,2,[-2.13867188 -1.65625     3.9453125 ],0.9940642750580191
我加你，怎麼加？,2,[-2.859375   -1.46972656  4.43359375],0.9966009236411308
請他甲賽,2,[ 0.4284668  -1.25390625  2.18359375],0.8298546931779349
00892的成分股比較平均分散，假如承受不了起伏的話，可以換,2,[-1.03613281 -1.05273438  1.73828125],0.8898816923574735
00692+1,2,[-2.53320312 -1.14160156  3.1171875 ],0.982650753601397
fdx如期爆雷😅絕無冷場,2,[-2.41015625 -0.91748047  2.91992188],0.9742854896778845
