text,label,raw_outputs,probability
想問怎麼被騙的,2,[-2.41015625 -1.40625     4.125     ],0.9946166009334826
就是他會要你匯錢進去換成美金操作他一開始帶我是真的有賺錢但是我要領的時候領不出來問他要多久才可以領出來他說什麼海外帳戶要兩個禮拜我申請啦兩個禮拜都還領不出來你是用這個嗎,2,[-2.3984375  -1.64257812  4.58984375],0.9971209937657849
有一個人找我用這個的，想問你也是嗎,2,[-2.66210938 -1.47851562  4.4609375 ],0.9965720157708657
對啊你是男的女的找你,2,[-2.60546875 -1.53125     4.4921875 ],0.996762144786116
對啊,2,[-2.828125   -1.28222656  4.140625  ],0.9946731586474378
都一樣欸，你在哪認識,2,[-2.859375   -1.48632812  4.4375    ],0.996658608646571
我暈，我套在44，重壓⋯⋯,0,[ 4.90234375 -2.10742188 -1.41796875],0.9973048819698034
M頭呢？記得要做好風險勒，移動停利點，笑死,2,[-2.28320312 -1.15332031  3.51367188],0.9877152592180394
噴了不是,1,[-2.61914062  3.98828125 -2.90234375],0.9976380054525272
漲停你也不要？,1,[-1.05175781  1.20214844 -1.38378906],0.8472323632358001
😂😂😂😂,0,[ 1.62792969 -1.23339844  0.81835938],0.6656717058395718
都多久了….,2,[-1.1484375  -1.11621094  2.25390625],0.9366095619290804
6/27到現在也才…一個禮拜多而已，對你來說就很久？除非你是玩當沖吧，不然一個禮拜根本也算很短線了。,2,[ 0.36035156 -0.44750977  1.64550781],0.7143256026635989
一個禮拜資金都不知道輪動到哪了…不過還是恭喜原po賺錢,1,[-2.30859375  0.84082031  0.80908203],0.4971074968939367
蛤…你一個禮拜是能輪動多少資金，而且那麼頻繁的交易，也根本賺不到甚麼錢，更何況台股還有10%漲幅限制，除非你非常有天分。要不你貼一下你一個月到底交易多少次，證明一下你一個禮拜到底都會輪動多少資金？,2,[-1.82226562 -1.31152344  3.12304688],0.9813765628709542
對啊怎麼了嗎？你就繼續航運啊笑死,0,[ 4.26953125 -2.28320312 -0.41992188],0.9894936338096857
我是繼續航運啊要轉移話題一下嗎,0,[ 3.390625   -1.76855469 -0.51953125],0.9748643115177388
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
去看看我po的文給妳點建議,2,[-2.796875   -1.30859375  4.3984375 ],0.9959439036216859
中菲行已經跌下去吃屎了,0,[ 5.08984375 -2.29101562 -1.51269531],0.9980239290194719
續噴囉☺️,1,[-2.46289062  3.83398438 -2.89453125],0.9969708440503174
哎呀我有力麗的說怎麼持股跟自選股都被妳點到了,2,[-1.40527344 -1.34667969  2.734375  ],0.9682247110710721
我沒放到啦😂因為成衣個股很多沒有全列,2,[-0.05215454 -1.42480469  2.37890625],0.9007131285201402
股神好棒,2,[-2.65234375 -0.85986328  2.82226562],0.9714762900778391
哭啊萬海跌的一塌糊塗,0,[ 5.21875 -2.4375  -1.53125],0.9983587404090242
請問國泰複委託下單美股是直接從外匯帳戶扣款嗎？還是要跟台股一樣先匯到數位帳戶？,2,[-2.32617188 -1.59179688  4.27734375],0.9958365129247514
看您用那個交割帳戶下單如果您是用外匯帳戶下單就是外匯帳戶交割如是台幣帳戶下單就台幣帳戶交割但是台幣帳戶要吃匯率這點您要注意一下,2,[-2.50976562 -1.66503906  4.6171875 ],0.9973347258791018
好的謝謝,2,[-2.8828125 -1.359375   4.265625 ],0.9956265565003442
不會,2,[-2.79882812 -1.45898438  4.484375  ],0.9967007371079537
好奇問個！營業員可以看到我們的哪些資訊阿？損益？銀行存款？不然你們怎麼都知道要提醒交割,2,[-2.49804688 -1.59179688  4.61328125],0.9971730524583521
所有你開戶填的資料、損益、交易量、庫存、交割款缺額都看得到,2,[-2.19921875 -1.66210938  4.32421875],0.9960343032149033
無法🥲我們這種韭菜就是一定要每天至少漲0.幾趴才心安,1,[ 0.32861328  1.04882812 -1.68945312],0.6446085430224533
如標題想把他們記起來以後才知道隔日沖要特別注意像是凱基松山.嘉義虎尾幫.摩根大通.土城永寧.國票敦北.富邦建國.美林還有其他比較鼎鼎大名的隔日沖券商嗎,2,[-1.87988281 -1.52832031  3.84179688],0.9921345629800109
前段時間剛好有跟上幾張很紅的DR股，目前已經連續漲停了8天，想請問還能續抱嗎？還是快點下場防止被割韭菜？因為做了功課發現了去年的DR之亂，有點不安上來問問～,1,[-0.57421875  1.71679688 -2.24804688],0.8927498009219247
DR去年就是漲停漲停然後墜落墜落有獲利就可以出了你不知道他什麼時候發瘋,0,[ 3.49609375 -1.11621094 -1.09179688],0.9802929684669777
連續漲停就抱緊處理，停損就看妳設高點跌下來多少%，這方法沒辦法讓你賣最高點，但不會讓你賣在半山腰能買到飆股要運氣很好，不要浪費這個機會,1,[-1.09472656  1.82714844 -2.27734375],0.9342903757604275
賣掉然後來當鋼鐵人,2,[ 0.57958984 -1.13476562  1.41210938],0.6608170776612317
自營選擇權偏多，期貨偏空，中性策略不過自營的選擇權是買進買權+賣出賣權這樣的操作其實算是蠻偏多的外資的選擇權是偏空的但期貨是空單連續減少，偏多散戶的多單連續減少兩天了明天再減少一天，散戶的方向就能確定支撐17850壓力18100,1,[-1.16796875  1.21191406 -0.85351562],0.8201257319636737
大盤這麼強的話有一種操作方式就是追漲賭他明天續強歡迎追蹤IG:,1,[-2.38085938  1.6953125  -0.74609375],0.9057883379104402
請問各位元大出金還要再另外申請嗎因為入金是可以直接從交割戶轉進來但出金沒辦法拜託大家了🙏🏼,2,[-2.09570312 -1.72558594  4.3984375 ],0.9963117508900324
請洽業務員需要另外申辦並線上核印我的做法是直接到銀行辦理約定帳戶當交割款於元大帳戶管理裡頭不足時能從約定帳號扣款（基於我的方便/不用一直轉帳入交割）辦理約定帳號完成後即可線上核印辦理元大開戶時應該有提供電子信箱應該有封線上核印系統,2,[-2.44140625 -1.57910156  4.56640625],0.9969613883295765
瞭解了謝謝你🙏🏼🙏🏼,2,[-2.0234375  -1.36523438  2.47851562],0.9685225599190448
#投資心得分享#判斷市場主流方向進入正題之前，我先帶領大家回顧一下我對市場的分析：2021/06/26週報：看多，預告加權指數往18000前進。(現在已經17919，臨門一腳！)航運順勢操作，同時布局績優電子股。(航運創高，現在電子齊漲！)2021/06月報：一樣偏多操作。留意台灣疫情控制與否。(以事後論來看目前確診數有下降。)考慮減碼航運/原物料相關類股，加碼電子股，等待航運/原物料相關類股修正後再進場。(6/30航運收紅甚至漲停，而現在散裝航運大回檔！)2021/07/03週報：高點雖然震盪但仍然偏多操作。(今天直接又大漲200點！)航運稍作休息。(確實繼續休息了！)鋼鐵/塑化會比航運強勢。(以今天來說確實是)如果有參考我的盤後分析，那真的是恭喜你們，相信這幾天的航運回檔你們沒有受到很多傷，反而是慢慢布局電子的朋友們會覺得很有成就感。而我在分析中寫到的主流類股，雖然說只是舉例，但相信你們會從中挖到寶藏XD(免責聲明：在此不做任何推薦個股買賣，僅供參考。)其實大家可以找成交量放大的個股，以族群去分析目前主流類股為何。譬如說：面板：友達/群創/彩晶，放在一起看。ABF載板：南電/欣興/景碩，放在一起看…等等。而通常起漲也不會只漲一根，只要有基本面的加持，基本上起漲只是時間性的問題，這就是所謂的價值投資。以及要注意，漲多必定修正，跌深必定反彈，這是不變的定律。所以不要追高遇到修正在那邊恐慌啦XD而是漲越高慢慢降低投資部位！(但當然有例外，例如公司被掏空直接連續跌停到停止交易…)今天就先寫到這裡。我不是預言家，沒有辦法每次都看對市場行情，但相信我的分析對大家一定有70%的幫助！如果想參考#大盤解析#主流類股分析#操作建議#個股實戰買賣點分析#投資心得分享，歡迎到我的IGorFB看看！,1,[-2.4140625   3.18164062 -2.765625  ],0.9937130134973621
面板不行了吧報價也緩了,0,[ 2.51757812 -1.22851562  0.08654785],0.8996398093276544
我只是舉例沒有說面板是現在的主流股🤣,2,[-1.71582031 -1.359375    2.83984375],0.9751199918956954
為什麼有那麼多股票群組拉人r聽說有些還會開班授課收錢🤨若真的功力深厚默默賺大錢就好啦為啥還花時間教別人報明牌說不過去吧🤔,2,[-1.98730469 -1.36132812  3.68554688],0.9902289736115537
自從玩股票後紙飛機各大平台廣告演算法都跳出來欸🤣,2,[-0.53369141 -1.81152344  3.15429688],0.9689973951959431
我相信還是有人樂於分享，有錢大家一起賺。但是所有東西都是僅供參考，盈虧自負,2,[-2.24804688 -1.39160156  4.37109375],0.9955427488776318
我一開始也從這些人身上學到不少～漸漸自己也變得很愛分析樂於當個反指標不過僅限朋友家人群組,2,[-2.46289062 -1.59375     4.65234375],0.9972569053169255
不過很多打著飆股實戰群噱頭容易令人懷疑是不是詐騙🤣,2,[-1.99609375 -1.640625    3.75585938],0.9923499169475262
