text,label,raw_outputs,probability
請問iPad可以買自選模組嗎？怕跟桌機版的不一樣！,2,[-2.546875   -1.61035156  4.5078125 ],0.9969435223064453
手機版有付費模組，ipad版似乎沒有,2,[-2.56445312 -1.609375    4.578125  ],0.9971624062056724
你好，最近看了這五年台股指數發現疫情後台股才從一萬衝到萬七萬八，這是不是表示目前的台股不是因為市場繁榮導致，而是疫情期間大家有錢沒地方花投注股市人為堆疊起來的。想知道為什麼資金抽出讓股市回歸原本市場應有的樣子會造成經濟恐慌，我怎麼想都覺得怪怪的（存了一千萬過兩年一次領出來，怎麼就造成恐慌了），想知道您的見解,1,[-1.87695312  0.96142578 -0.31323242],0.7473579312163321
因為三大法人佔據台股大部分資金如果一個一天抽300億會讓散戶嚇到是不是有甚麼他們不知道的消息,2,[-1.28613281 -1.60742188  3.421875  ],0.9846724464554175
喔喔，了解謝謝你,2,[-3.0234375  -1.29101562  4.20703125],0.9952041682998963
哈囉請問100元商品券會怎麼領取,2,[-2.77734375 -1.56738281  4.58984375],0.9972577786731761
會直接通過公司傳簡訊給你喔！用索取碼領取～,2,[-2.52539062 -1.64453125  4.54296875],0.9971018368640401
有夠沒知識笑死,2,[-2.41210938 -1.52929688  4.44921875],0.9964326668511215
我不看好0050台積就是指標，我來看誰來撐場面,2,[-1.37988281 -0.64599609  1.7109375 ],0.8770584676833074
這問題自己google就有答案，假設台積電真的跌到快變成壁紙了但0050會調整持股比例和換股所以台積電一直跌，在0050裡的佔比就會一直減少台積電-90%時，你0050可能只-17%而且那時候0050裡台積電的成分比例已從50%降成3%，甚至早被踢出去了加上定期定額攤平，其實損失沒你想像大，會從其他補上的成分股賺回來所以實際上台積電變成壁紙的那天，0050大機率還是在賺錢的。這樣你看懂機制沒?,1,[-0.11761475  1.51269531 -2.109375  ],0.8179316000318616
其實我想表達的是還沒修正完,2,[ 1.10058594 -0.80517578  1.125     ],0.47147477726686904
忘記說個的故事，我媽2003年有買過0050保險，一路這樣買到2007年，直接大跌，買了50萬幾乎對折在對折，所以我好心提醒，別投太多,0,[ 1.61425781 -0.67089844  0.59472656],0.6837503188889515
2003年，成立日發行價格為新台幣36.98元算你家人買在40好了放到現在也賺3倍了吧....,2,[-2.46484375  0.49121094  1.0625    ],0.6272818273294434
認賠殺出拿回15萬,0,[ 2.46679688 -0.63720703 -0.40234375],0.907756619595541
這樣你看出來了吧，所以不是這個標的有問題啊....,2,[-2.25       -1.42578125  4.2890625 ],0.9952798763013957
但是你覺得韭菜真的能忍受這麼久嗎，快18年漲這麼高要我存我還不敢,0,[ 1.70019531  0.42456055 -1.26953125],0.7515570429085611
好奇問一下不敢存的原因是不看好台灣經濟會持續往上嗎,1,[-3.40625     2.94140625 -1.43359375],0.9858637119477919
其實我玩0050都是短線，下禮拜4我可能會買，但長線我不看好,0,[ 1.92480469  0.1050415  -0.63671875],0.8069389083440469
玩短線那你買0050幹嘛…你真的知道自己買了什麼嗎？,2,[-1.58496094 -0.41455078  1.61328125],0.8529115769745058
我基本上都會玩，賺差價也爽，而且大盤隨便拉0050就上去了,1,[-2.7890625   3.72851562 -2.7109375 ],0.9969349012903463
請還我一口奶茶🧋,0,[ 1.70996094 -0.87890625  0.90429688],0.6570750345833671
桐人:星爆氣流斬,0,[ 5.26953125 -2.5390625  -1.43847656],0.9983753206208319
超好笑那天才看到剛買金融股結果前陣子股票大跌要賣出的還叫大家快逃🤣,0,[ 4.02734375 -1.46289062 -1.18847656],0.990533614669494
對啊😂😂,2,[-1.62109375 -1.42285156  3.05273438],0.9797005938835721
就像癌大說的不知道自己要幹嘛的就不要買但股市就是需要這種的不然怎麼收割韭菜,2,[ 0.73632812 -1.09667969  1.53808594],0.65777547074863
說得對🤣😆,2,[-1.6484375  -1.21289062  2.12109375],0.9445424669039159
噫！我中了,2,[-2.15625    -1.47070312  3.91796875],0.9931773880757316
沒中你應該慶幸，看看現在的股價,2,[-0.85986328 -1.40332031  2.76367188],0.9595207275655159
也要進得去😂,1,[-2.56835938  3.33203125 -2.6328125 ],0.9947221824817342
真的想被教召…,2,[-2.078125  -1.5078125  2.9453125],0.9821021786965662
半導體相關的好像都是國防工業公司每年辦緩召退伍8年沒被教召過,2,[-1.86621094 -1.7421875   4.234375  ],0.9952436430338878
你現在才知道嗎,2,[-2.42578125 -1.42480469  4.41015625],0.9960179233348279
園區很多公司都免教召啊，單位上一堆做7～20年的前輩都沒被教召過,2,[-2.1796875  -1.73339844  4.58984375],0.9970662820639932
感覺金融股崩完就能買了,1,[ 0.71240234  1.33398438 -1.7421875 ],0.631620329616649
00757這支我也是打算放長期，當初就是看這好成分股才買的，現在戰爭有到低點所以有再持續加碼進場。短期的跌幅是不用太在意，不過我自己也在觀望局勢，不知道探到多底，總之就是小額分批加碼。,1,[-1.70996094  2.84179688 -2.93945312],0.9865498699193781
恩恩對啊就是沒有才來這邊請益怎麼了嗎:D說了只是為了存錢才存股的沒多的時間研究也沒礙到你吧：）,2,[-2.10742188 -1.59472656  4.28125   ],0.9955334999409811
存股也是要做點功課啊，投資金融商品皆有風險，若不夠了解買的商品性質、成長因素，心情隨漲跌情緒起伏，妳不覺得累嗎？妳想存股，那妳對妳買進的標的了解程度有多少？若妳清楚明白妳買進標的下跌因素為何，是理性還是不理性的，是內部營運出問題還是外在因素導致，那妳還會發這種問題？股價是由錢堆上去的，漲跌是人性對市場的情緒，當妳看好公司前景，市場有共識，股價會告訴妳答案，也要關注國際金融市場的消息，有時候公司基本面沒事只是國際上發生一堆鳥事，分析師或是報紙隨便下一些危言聳聽的標題，人們沒去實事求是而相信金融圈的說法，造成恐慌性拋售，股價下跌，而妳在那邊擔心受怕，這是妳想要的？換成日常生活，看到想要的好商品打折妳會開心還是難過？生活即投資，投資即生活,2,[-1.67871094 -1.19335938  2.77148438],0.9702640396820859
贊成！！當你真的了解你在投資什麼就不會那麼容易動搖跟恐慌,2,[-2.421875   -0.73730469  2.28710938],0.945536878054642
股票跌跟戰爭沒關係,2,[-0.11407471 -0.97509766  1.90722656],0.8414056375957834
哈哈哈我-50000笑死,2,[-1.73046875 -1.02539062  2.20507812],0.9442211071033726
76萬可以玩什麼,2,[-2.53710938 -1.52832031  4.58984375],0.9970033482144455
我在旁邊的公園撿到紙箱了,0,[ 3.67578125 -1.234375   -1.00292969],0.9836107633947178
怎麼大家都不說話了@@？,2,[-2.28710938 -1.70410156  4.44140625],0.9966717197030524
可能都砍在阿呆谷？,0,[ 2.31835938 -1.03808594  0.37207031],0.8491400943983416
做功課很難嗎,2,[-2.62304688 -1.55078125  4.6328125 ],0.9972386203456975
聯電我是不懂啦不過說台積電的話只能說你真的不了解,2,[-1.58300781 -1.73242188  4.03125   ],0.9932606503275094
你好可憐喔如果是在跳空那天開盤空的套保設一下根本嘎不到主要是看你怎麼規劃==還是你把反彈當反轉了😢,1,[-0.10394287  0.71777344 -0.92626953],0.6124172159928072
好了啦事後論，不要再秀給我看你的爛圖了，我不屑這麼會規劃事前講不出來，喊盤倒是一喊就反彈🤭🤭,1,[-1.46484375  0.65087891 -0.15710449],0.6384463922928506
好了啦沒錢真的不要講那麼多講得自己多神多神很難看,2,[-1.71289062 -0.37426758  1.65527344],0.8577442717696888
盤中就可以買了價格就選134（硬是比第一個賣價多0.5）就會成交了成交價也不一定是134，可能會是133.95,2,[-1.76074219 -0.81152344  2.56054688],0.9545616585778178
今天看到柴鼠的2022年3月號國際ETF人氣版統計發現富邦的元宇宙00903居然是受益人增加幅度最大的第二名!!!…不由得悲從中來，不知道版上是否還有人跟我一樣正住套房的啦~~~最近有反彈一點，現在應該接刀攤平???還是認賠退場???,0,[ 1.74023438 -0.46850586  0.38183594],0.7315764734010607
抽到就賣了。順趨勢做聽別人講再多，虧也不是他們在虧,1,[-1.29199219  1.04980469 -0.80908203],0.7987215731406776
富邦的ETF少碰，久了你就知道都在市場最火熱、股價指數漲幅很多的時候推一個可以抽最多費用的主題etf00897就是不錯的案例之一，00903也差不多,1,[-2.0078125   0.84472656  0.23632812],0.624251127474583
這檔真的跌很多…生不逢時😂相信還是會賺回來啦,1,[-1.63769531  2.59375    -2.71875   ],0.9809105389243984
欸等等，國泰低能垃圾車不是跌成屎嗎,0,[ 2.60742188 -0.55029297 -0.94189453],0.9334740282623772
