text,label,raw_outputs,probability
買啊，長期放著五年看看,1,[-2.6015625   3.7265625  -2.90429688],0.9969052002438037
也是通知書的問題！沒有通知書可以領嗎,2,[-2.48046875 -1.64941406  4.7421875 ],0.9976003405483328
零股的才需要花錢？以前領的都不用錢沒遇過需要花錢才能領的耶,2,[-1.84375    -1.59179688  3.93164062],0.9929548988061762
我是華南永昌，營業員說只能代領華南的其他都不行耶，大大用哪家的證券戶呢,2,[-2.45507812 -1.64160156  4.5234375 ],0.9969758517982533
參考,2,[-2.75390625 -1.39941406  4.34765625],0.9960001275053549
參考,2,[-2.75390625 -1.39941406  4.34765625],0.9960001275053549
你是為什麼突然被踢？,2,[-1.60742188 -1.64550781  3.47851562],0.9880103806338998
其實像我很多朋友也是買NIO.US沒辦法，熱錢下豬都能吹上天就是這樣但是我們都只會看摔到地上的豬卻不去看把豬吹上天的人們,2,[-0.85742188 -1.23144531  2.52148438],0.945596378024214
請問您朋友他們有打算續抱嗎？我身邊都沒人買中概電動車😂,2,[-1.23046875 -0.70605469  2.15234375],0.9163279136318226
沒問，只知道那朋友同時有玩crypto我就嗯…,2,[-1.74511719 -1.73632812  3.75390625],0.9918493380160257
謝謝分享讓有爬到此文的人都能更了解XD華南金、山隆，屬於同一種方式，最佛的那種,2,[-2.23828125 -1.53222656  4.3984375 ],0.9960476429639743
小事，不嫌棄的話，幫忙按個追蹤😆會發一些基礎文章，可以互相交流,2,[-2.65234375 -1.37402344  4.48828125],0.9963762425720513
正隆跟山隆同集團，相同領法,2,[-2.26757812 -1.41210938  4.00390625],0.9937056269512853
正隆1000股以上去年有多出徵求場所-中信，當然零股就跟山隆一樣了,2,[-1.4296875  -1.31445312  2.8984375 ],0.9727666440770354
請問文中的方法2要怎麼領取,2,[-2.6875     -1.56835938  4.7109375 ],0.9975192425799863
適用買滿1張以上的股東全通、長龍、聯洲有很多點通知單，委託書那邊蓋章或簽名，就可以拿去各據點兌換，去之前先打電話問還有沒有，免得被領完白跑一趟，要換另一個據點類似這樣,2,[-2.15429688 -1.58984375  4.1484375 ],0.9949738013899759
謝謝，幫忙回覆☺️☺️,2,[-2.5078125  -1.33984375  3.38476562],0.9884997621526095
文中方法2零股不適用，滿1000股以上的股東像是說的,2,[-2.21875    -1.75585938  4.359375  ],0.9964134973628255
感謝你們😁,2,[-1.61425781 -0.97119141  1.83789062],0.9158030878924945
還記得2000年網路泡沫化，我剛好在讀大學，同學家裡因為融資斷頭新房子被法拍，家裡欠債近兩千萬，他也被迫走上軍旅之路，薪水一出來就拿去還債，二十幾年大約幫家裡還了五百萬，股票可以上天堂也可以下地獄，不要做太多槓桿，永遠記得保留一半資金，當99%的人落入地獄，天堂就為你而開了。,2,[-0.24414062 -0.92480469  2.13867188],0.8779510894053084
應該是在收集個資，以前我就騙過保溫杯，現在才有機會再被加一次，再拐禮物。,2,[-1.94824219 -1.53222656  3.890625  ],0.9927266097915999
我也不一定正確的哈哈我個人選權證的話最保守的就是看到期日要大於三個月以上然後我個人會選槓桿高的去做,2,[-2.45117188 -1.55859375  4.4453125 ],0.9965316482339187
我留一張，只為了紀念品,2,[-2.61914062  0.23071289  1.671875  ],0.7997801590311848
偶的智障車也很慘,0,[ 4.66796875 -2.31054688 -0.88671875],0.9952219765345475
好笑嗎還是無法反駁,2,[-2.7421875  -1.47753906  4.4921875 ],0.9967344011268462
我是說準備做頭起跌80%,0,[ 4.7421875  -2.00195312 -1.20898438],0.9962336897503299
你看看下週一會不會破前低😁,0,[ 1.81347656  0.36425781 -0.50439453],0.7500543931299749
一定不會，我預測是平盤,2,[-1.61328125 -1.52148438  3.59375   ],0.9886478681828894
我覺得可能還會再低，但是的確可以慢慢分批買進，allin風險還是太大了,1,[-1.97363281  2.265625   -2.09960938],0.9735866293338549
週一沒開盤,2,[-0.02706909  0.05883789  1.12890625],0.6032325537598233
週一不會沒開盤,1,[-2.38867188  1.46875    -0.67822266],0.8787657301317985
才一天無量反彈是要睡去哪裡你們套多少😅我們只是懶得理這種文章而已,1,[0.32177734 0.60742188 0.07775879],0.42728961597073734
完全沒有套欸買低怎麼會被套呢我手上也完全沒有電子類股🥺,0,[ 1.89648438 -0.25878906 -0.63574219],0.8365727140471262
慘要破底囉,0,[ 4.6171875 -1.78125   -1.4921875],0.996128948694896
分批加碼,1,[-2.53125     3.79882812 -2.99023438],0.9971005129917765
美股大跌囉早跟你說你買了就會崩盤,0,[ 4.84375    -1.95996094 -1.49414062],0.9971305798683952
在這裡跟大家道別，血已乾身已死魂魄去為浪鬼,0,[ 4.3203125  -1.97460938 -0.88623047],0.9927270424227403
股票股利比較好,1,[-2.27734375  2.578125   -2.08203125],0.98304187265516
我是開心的笑,2,[-2.45117188 -1.56542969  4.1875    ],0.9955377665933749
不錯唷謝謝關心祝大家賺錢,1,[-2.80273438  3.73828125 -2.77539062],0.9970824903498926
謝謝你的關心昨天獲利了結,2,[-2.125       0.1373291   1.44042969],0.7692467916463985
恭喜賺錢，我的未實現虧損終於降到六位數了,1,[ 0.22595215  1.35742188 -2.06054688],0.7378234501139227
加油慢慢做回來,1,[-2.3671875  1.171875  -0.0824585],0.7608575578197921
每個人對底部的設定不一樣當然你一定不知道底在哪但買股票的價值在於你今天買這隻股票就是認為他值這個價位讓你買進相對也有信心讓他衝上去共勉之,1,[-2.51367188  1.20507812  0.00537491],0.7544050310187314
上次辦了一個永豐戶頭但是還沒開始投資使用前幾天看到現在的營業員說要離職了請問這樣我就沒有營業員了嗎?沒有營業員會有差別嗎也不知道要去哪裡找新的營業員想說要不要去公告找🥺營業員會不會對奈米戶不友善想請大家給給意見🙏謝謝,2,[-2.15820312 -1.64160156  4.5234375 ],0.9966558650932373
這波離職潮很多阿，都是看前兩年台股量那麼多才進來的。你也不會沒有營業員，公司會在幫你配一個。,2,[-1.42382812e+00 -1.07192993e-03  1.50976562e+00],0.7849721674587614
怎麼說離職潮呢,2,[-0.45336914 -1.6796875   3.13867188],0.965603194350589
沒量=沒人玩=沒手續費=沒獎金。還要推一些商品。,2,[-1.52636719 -1.79589844  4.23828125],0.9944984756121179
（限永豐金）奈米戶保護專區ig:nnjjwddmn_,2,[-2.26757812 -1.61523438  4.26953125],0.9957876508680098
謝謝~,2,[-2.98242188 -1.23632812  4.171875  ],0.9947663538941235
不會哦可以協助你變更營業員是我的榮幸🙂,2,[-2.45703125 -1.55371094  4.34375   ],0.9961555224195127
我們該不會是同一個營業員吧哈哈哈,2,[-2.63085938 -1.5859375   4.5859375 ],0.9971864694503886
你的是誰,2,[-2.94921875 -1.55859375  4.4296875 ],0.9968775261364611
姓林~,2,[-2.29101562 -1.53125     4.38671875],0.9960662491554674
他在群組說他的一些私事只做到這個月底😂,2,[-1.40722656 -1.46191406  3.59375   ],0.9870650033250564
好像是欸哈哈哈怎麼辦,2,[-2.41015625 -1.53808594  4.4921875 ],0.9966013278501984
要怎麼看人家有沒有要離職😅,2,[-2.10351562 -1.77050781  4.3125    ],0.9960988158994398
營業員跟我講的欸,2,[-2.50195312 -1.65820312  4.34765625],0.9964882356210997
我沒看過我的營業員耶😅,2,[-2.36132812 -1.7109375   4.14453125],0.9956600686699404
那你可能要跟他聯絡😂,2,[-2.7265625  -1.51367188  4.3671875 ],0.9963904137964902
基本上東西都開好，就不太會去麻煩人家了，除非還是用電話下單呢🙂,2,[-1.73632812 -0.72216797  2.03515625],0.9204041649637584
自己去營業所看喜歡哪一個就請他當你營業員,2,[-2.51757812 -1.58789062  4.6484375 ],0.9972780070431011
可以上網選嗎,2,[-2.7421875  -1.34863281  4.0859375 ],0.9945835022057269
選營業員也是一種投資啊好的營業員帶你上天堂,2,[-2.12695312 -1.43652344  4.26953125],0.9950316310901064
哥有推薦的嗎,2,[-2.95898438 -1.390625    4.40625   ],0.9963435112653147
營業員離職，會有交接的人主動聯繫你,2,[-1.75390625 -1.60546875  4.11328125],0.9939225246108055
我的營業員是我男友沒事我是來亂的🤣我男友說離職後會公司會分配其他人員給客戶啦,2,[-2.02539062 -1.703125    4.4375    ],0.9962998854774959
都用網路下單也都沒聯絡過營業員,2,[-1.92480469 -1.66894531  4.203125  ],0.995026730053787
Option#1:會，抄底抄起來Option#2:不會，空手等六七月會議Option#3:不知道乾脆定投躺平,0,[ 2.18359375 -0.10949707 -0.66845703],0.8630512331363851
目前來看，看多跟看空算勢均力敵，空方小勝🤔,2,[-0.02740479  0.48120117  0.55712891],0.40253615625702044
昨天晚上美股感覺空方大勝,0,[ 2.80273438 -0.50732422 -0.9296875 ],0.9429969359872089
嗯，台股空方小勝。怎麼亞馬遜大跌，台股也要跟著大跌🤔,0,[ 5.171875   -2.40820312 -1.35449219],0.9980290551743941
分批慢慢接，做好資金控管不用猜大盤會跌到哪裡,1,[-0.31982422  1.18847656 -1.55957031],0.7780051630709129
看來你是選項三的支持者🤣,2,[-2.50390625 -1.71191406  4.26171875],0.9963159166691352
這集有梗#🤔不知道發哪裡就發這了,2,[-0.96826172 -0.21679688  2.1171875 ],0.8751828629598236
有沒有偉黑知道人道走廊是哪一集出來的字卡覺得超好笑想看,2,[-2.203125   -1.68652344  4.3828125 ],0.9963212413956877
空頭大屠殺這只是剛開始,0,[ 4.1953125  -1.60449219 -1.21875   ],0.992573902371137
兩篇文章跟大家分享，請大家告訴大家不要受騙!!!!鑽石杯操盤手，虛擬貨幣GRS，詐騙正進行FXMCOINS平台詐騙虛擬貨幣平台,2,[-1.99414062 -1.49414062  3.8515625 ],0.9923973456996357
如果你有把自己的財產看得跟命一樣重要當一個人選擇讓人代操的時候，已經等同於把命交給別人自己的命，本來就要自己主宰，死了至少也不用怨別人,2,[-2.25976562 -1.50488281  4.06640625],0.9944366833024142
