text,label,raw_outputs,probability
不行沒有韭菜我們那來的錢,0,[ 0.98095703 -0.84179688  0.81689453],0.4974458300110005
能請問你用什麼證卷定期定額嗎？,2,[-2.81054688 -1.58496094  4.40625   ],0.996775645754518
買啊年化報酬率10%如果有閒錢是比定存好,1,[-2.65429688  1.19628906  0.14001465],0.7304515247528088
癌粉來惹,2,[-2.24414062 -1.26269531  3.43359375],0.9876051671574088
—今日觀察👀今大盤2127.6億，外資放假量縮正常，不過量能都還合理，雖疫情的恐慌緩和，但傳染有沒有擴散都還不明朗，操作上應保守，緊接著是人擠人的跨年，希望不會成為防疫破口～—今日操作👋買進：金像電2賣出：陽明1、萬海1、佳世達1停損-（無）停利-【佳世達（電腦周邊）】主125外-895投493，投信連兩日進場，帶量上攻，未過前高、再接再厲，破月線減碼。（27.9賣出1張）【萬海（航運）】主3739外1175投2247，籌碼流入，五日線有支撐，量縮週四說有機會再上攻，週五就大漲6.08%，50.4附近有壓力，先獲利了結～不過下週或許會有更高點。（48.5賣1張。出清）【陽明（航運）】主18781外-7504投-636，今漲停持續創高中，目前三航中最強，補之前沒漲到的，量價背離，獲利了結。（23.1賣1張。出清）買進-【金像電（電子零件）】主-1270外-336投489，金像電為歷年作帳必漲股，投信持續買超但買超量遞減，聖誕假期以內資為主，有機會表現。跌破月線，今日低點50.3與12/10同，低點有支撐，可望反彈。（51.2買2張）⚠️特別注意股⚠️【威盛（半導體）】主-136外955投0，，外資連買3日，今大跌5.46%，跌破月線，50.7減碼。💰其餘持股💰【正文（5g）】主528外382投0，籌碼流入，月線站不上，下殺回季線，有支撐。28.35停損。【友訊（5g）】主464外2250投0，籌碼流出，支撐在五日線上，跌破月線減碼。【明泰（5g）】主-463外-730投0，前高33.45會有壓力，逢高減碼，停損點再29.05。【佳世達（電腦周邊）】主125外-895投493，投信連兩日進場，帶量上攻，未過前高、再接再厲，破月線減碼。【仲琦（5g)】主80外-314投0，籌碼流出，今天有稍微漲回，連兩日紅K，站回月線，下週觀察是否為N轉走勢，停損再22.9。【台聚（塑化）】主2326外2224投0，籌碼流入，盤整盤，回測加碼。【台揚（5g）】主-1184外-1054投0，下週準備上攻，29附近減碼。【台通（5g)】主226外630投0，十日線有支撐，逢低佈局，破月線減碼。【威盛（半導體）】主-136外955投0，，外資連買3日，今大跌5.46%，跌破月線，50.7減碼。【三陽工業（汽車類股）】主26外533投0，籌碼小量流入，量縮，盤整盤，破月線，減碼點32.1。【大亞（綠能概念股）】主-34外74投0，外資連買兩日，站回五日線，月線有壓力，高沒過前高，線型偏差，量能縮小，目前剩餘3張，跌破19.55停損。【太極（太陽能）】主-121外-55投0，籌碼流入，再度跌破月線，跌破五日，線型偏差，27.65停損。【元晶（太陽能）】主-912外-238投1757，投信連買3日，量縮回測月線，回測季線可加碼。【萬海（航運）】主3739外1175投2247，籌碼流入，五日線有支撐，量縮週四說有機會再上攻，週五就大漲6.08%，50.4附近有壓力，先獲利了結～不過下週或許會有更高點。【陽明（航運）】主18781外-7504投-636，今漲停持續創高中，目前三航中最強，補之前沒漲到的，量價背離，獲利了結。【華紙(紙類)】主182外-147投0，籌碼進場，開高走低，五日線有支撐，破月線停損。【永豐餘（紙類)】主338外146投0，籌碼入延五日線上漲，量縮，型態健康，回測十、二十日考慮加碼。【明基材（光電）】主14外151投0，開高走低，量縮、盤整盤。破月線減碼。【大成鋼（鋼鐵）】主-3649外3203投-3323，籌碼流出，跌破月線，盤整盤，29.2減碼。【東和鋼鐵（鋼鐵））】主-1554外-26投-1283，籌碼流出，跌破五日線，盤整盤，回測月線加加碼【中鋼（鋼鐵）】主-5521外5599投0，十日線支撐，回測月線，23.4減碼。【華邦電（記憶體）】主3011外-9825投3566，今日挑戰前高，成功站上，但量價背離，外資賣超，有假突破風險，盤中勿追高。【金像電（電子零件）】主-1270外-336投489，金像電為歷年作帳必漲股，加上5g題材，投信持續買超雖買超量遞減，聖誕假期以內資為主，有機會表現。跌破月線，今日低點50.3與12/10同，低點有支撐，可望反彈。以上是小弟個人觀察及操作紀錄，並非進出場建議請勿隨意跟單，控管好自己的財務，謝謝#股票#股市#台股#投資#證券,1,[-1.96777344  3.10742188 -2.96679688],0.9915211957460129
1,2,[-2.92382812 -1.5         4.453125  ],0.996787141933591
老師👨‍🏫晚上好明天再來看看金像電,2,[-1.92871094 -1.28808594  2.40429688],0.9633534836389371
3,2,[-2.95507812 -1.44824219  4.2734375 ],0.9960161309351135
C,2,[-0.4230957   0.12359619  0.32324219],0.43608703596772974
1,2,[-2.92382812 -1.5         4.453125  ],0.996787141933591
1,2,[-2.92382812 -1.5         4.453125  ],0.996787141933591
到～,1,[-1.08105469  1.98339844 -2.37109375],0.9438162019612503
1,2,[-2.92382812 -1.5         4.453125  ],0.996787141933591
簽,2,[-2.2578125  -1.3671875   4.02734375],0.9936356499990151
到,0,[ 2.47070312 -0.10461426 -1.58691406],0.9145617961216616
台通該走短線還是中長線呢？,2,[-2.07617188 -1.61328125  3.70898438],0.9921082635702642
老師我又來了！！老師台聚回測大約怎麼抓咧？金像電明天來瞧瞧,2,[-2.52539062 -0.76708984  2.86328125],0.9698621331262816
最近想進場緯創，老師怎麼看？,1,[-2.13671875  0.96191406 -0.06298828],0.7122799638962116
想請問一下為什麼金像電會已12/10這個日期的低點來做為支撐點？而不是看其他天的低點呢？,2,[-1.48144531  0.06240845  0.84082031],0.6421841301774025
簽～想問老師大成鋼有沒有上漲的可能31.7買了兩張😭,1,[-2.97070312  2.48046875 -1.47753906],0.9771422942973473
上次華紙買11.2星期五看11.5就趕緊賣了覺得怕,0,[ 3.04492188 -0.65869141 -1.1953125 ],0.9624281800521454
老師請問華邦電明天可以進場嗎,1,[-2.82226562  2.390625   -1.59570312],0.9765494572890125
請問為什麼同樣你都有提到跌破月線卻有買賣不同的作法？,2,[-1.98046875 -1.61523438  4.14453125],0.9946890158124916
請問金像電長黑灌破日周月均線現在進去你是不是只想賭他會反彈呢,1,[-1.63378906  1.74804688 -1.9765625 ],0.9450835352915868
想問1314中石化,2,[-1.40917969 -1.75488281  3.82226562],0.9909534551492819
第一名,2,[-2.61328125 -1.45996094  4.625     ],0.9970135466573341
👍謝謝支持～我都是玩短線唷移動均線上可以考慮沒有～只是剛好看到價位相同，懷疑有某種力量（？）支撐一樣在前低。有吧～有賺就好～追高了看自己進場的水位～高點進場破月線就是停損點。公司面沒問題～跌深有可能受外資放假影響，要說賭也沒錯，但停損要設好。中石化很猛，逢高減碼。,1,[-1.71777344  2.203125   -2.3671875 ],0.970706033206528
老師你覺得明天進場搶車票可以嗎？外資484要回來啦😂,1,[-2.16601562  2.04296875 -1.7734375 ],0.9644427324159036
謝謝您🙏🏻,2,[-1.64550781 -1.19824219  2.09179688],0.9424443501357388
股票漲的原因大家很多說法什麼未來看好阿等等等但是這些都是馬後炮股票會漲最絕對的原因是不是就是買的人比賣的人多所以想要預測股票走勢什麼產業分析等等都是間接預測最直接的預測核心應該是要去預測買賣股票的人的想法?今天假設我放了一個屁大家若相信我放了一個屁股票就會漲只要我一放屁股票就會一飛沖天大家若相信我一拉屎股票會跌只要我一拉屎股票就會一直跌所以股票漲跌最核心的概念並不是這個產業、公司的好壞那個只是間接的大家覺得這產業、公司的未來有發展就跑去買這股票導致買的人比賣的人多因此這支股票長期來看才會趨向於漲但是卻非必然原因很簡單漲跌根本原因是買大於賣而不是這家公司的營利、發展雖然有正相關但不是必然綁定小弟剛開始接觸股票沒幾天這樣概念是否正確?,2,[-0.390625   -1.23339844  2.4140625 ],0.9203163521512133
不不不，這樣太複雜了！股票就是個大型合法賭場！,2,[-2.71484375 -1.45605469  4.16796875],0.9953860439273083
很接地氣簡單就是買未來的概念不過最後都會回歸基本面就是了,1,[-1.859375    1.34570312 -0.41430664],0.8246749903392754
