text,label,raw_outputs,probability
我當沖也是只放空,0,[ 2.77929688 -0.08319092 -1.33203125],0.9315215569983786
同道中人😂,2,[-1.89355469 -1.67871094  4.43359375],0.9960133950004361
前幾天船票到期下船的放大概四個月成本圖上都有,2,[-0.09820557 -1.65917969  2.13085938],0.8847805642757881
船票到期了！,0,[ 3.19921875 -0.94042969 -1.25585938],0.9731906771005944
買一張跟買到手續費20元的股價價格一樣都是要20元手續費，所以看你有多少錢想投入了！,2,[-2.68554688 -1.11523438  3.578125  ],0.9890608708292145
真的很厲害欸！,2,[-2.97070312 -1.20410156  4.15234375],0.9945063940327468
可憐看你這樣以後還是會賠光,0,[ 4.703125   -2.140625   -1.05664062],0.9957997681073368
準吧唯一不準的是甚至突破20ma,2,[-2.1640625  -1.45898438  3.99804688],0.9936663659285585
沒有人說隔日沖一定要隔日，兩天以上大有人在,2,[-2.40429688 -0.47265625  2.42578125],0.9406495666116329
多的是隔兩天好幾天才賣的,2,[ 0.09832764 -0.14245605  1.125     ],0.6098513383444579
你是不是被套住,0,[ 4.98046875 -2.41796875 -1.06054688],0.9970175715264707
可以舉例嗎？因為我好像不常看到欸（我還太韭菜）,0,[ 2.27734375 -1.63476562  0.76611328],0.8060378067541051
我有一張59多一張63多的我在想如果他會衝，我不如先賣然後收盤在買進,1,[-1.13378906  1.21972656 -1.43652344],0.8581882613609572
他想什麼時候賣就什麼時候賣如果是我我會分批賣,2,[ 0.47631836 -1.83203125  2.09179688],0.8206402130541923
這檔籌碼看起來是大摩.美林隔日沖你可以切到累積3天甚至5天其實他們的平均成本還是頗低不會一次倒光光啊,1,[-1.49023438  1.39941406 -1.68066406],0.9078105489537595
我覺得看那個不準他有時候會故意買給你看讓你以為他要隔日沖再把你嚇跑,2,[-1.40234375 -0.27099609  1.06445312],0.7418968822427836
隔日沖本來不就搶鎖漲停的🤣不代表他一定就是主力啊,1,[-1.99902344  1.74609375 -1.41015625],0.9378945056586717
猜這種高低點不如持續抱著,1,[-2.74804688  2.3203125  -1.0703125 ],0.9615566282510695
隔日沖如果收盤比他均價低隔天會開高拉高倒，只要高過他們均價就是倒，但如果開低又拉不上去有可能會賠錢賣,0,[ 3.72460938 -1.33789062 -0.99902344],0.9850153888190517
請問你們是用什麼軟體，怎麼會顯示主力大買或小買😯？,2,[-2.484375   -1.15917969  3.50390625],0.9881957395824117
如果只要檢視主力大買三竹就可以了要看均價可以開籌碼k,1,[-2.67382812  1.39550781 -0.06396484],0.8003537511705047
昨晚美股大漲修正至支撐應該較難機率較低預計跟週五一樣大漲,1,[-2.14648438  3.19921875 -2.84960938],0.9929212421968348
來自未來的男人一切的一切都預告在前面來!畫面給Zoey,2,[-1.5546875  -0.49560547  2.29101562],0.9233606326005946
跟著哲哲財富對折,2,[-2.34375    -1.59472656  4.4140625 ],0.9963942192147056
投顧不都當綜藝節目在看嗎滿滿綜藝感,2,[-2.30859375 -1.50390625  4.17578125],0.9950825604466585
相信哲哲財富對折沒料一看就知道整天看衰航運也不講出所以然,0,[ 2.95898438 -1.47558594  0.04730225],0.93787133901386
我看關注他一個多月了目前覺得他的預測還蠻準的,2,[-2.4453125  -1.35351562  4.0859375 ],0.9942343946711647
因為他只講中的哈哈哈,2,[-2.51171875 -1.64648438  4.45703125],0.9968342292446176
之前12.5買漲到20左右暴跌15出掉前陣子買長22.05買華19.65買本來今天想出掉轉電子不過懶了所以選擇繼續抱航反正大不了等解封一定會上去,1,[-1.25585938  2.73632812 -3.03710938],0.978887029778327
看來要抱一陣子了,1,[-2.140625    2.50585938 -2.16796875],0.9814200153747558
長榮航買在23.5只能抱著等解封了,1,[-1.33105469  2.14257812 -2.4765625 ],0.9607389601161563
華航20元11張路過🤣打算21.5~22趕快脫手,0,[ 3.296875   -0.83447266 -1.34765625],0.9749674623612864
問一下週五尾盤是在飛什麼🤔,1,[-1.71875     1.53027344 -1.41015625],0.916040232093522
難,2,[-2.16015625 -1.47460938  4.234375  ],0.9950380363680401
長線看好,1,[-2.63476562  3.74023438 -2.85742188],0.9969421988909858
空,0,[ 5.1640625  -2.39453125 -1.37402344],0.9980350045812079
買航空不如買航運,1,[-1.40136719  2.43554688 -2.63867188],0.9729367867289752
看好航空,1,[-1.94726562  3.11132812 -2.85546875],0.9911618835008055
華航一直無法突破前高啊,0,[ 1.78125     0.72070312 -1.98242188],0.730212271775268
加碼,1,[-2.58398438  3.88476562 -2.95703125],0.9973874972878594
華航挑戰兩次前高都過不了，只要突破前高應該會漲一段不過目前還沒要我買也是等突破前高,1,[-1.56933594  2.24414062 -2.50585938],0.9701927597661926
對耶…過不去的坎..😄,2,[ 0.37182617 -1.22851562  2.02148438],0.8124204332439575
航海運我都有買😄,1,[-1.32226562  2.23828125 -2.78125   ],0.966154730455122
那你還是續抱吧除非你想再買其他隻我長榮航華航也都抱到22左右賣疫情結束前要上去應該蠻難的,1,[-1.69628906  2.33203125 -2.67773438],0.976108116577854
11.48長榮航空,0,[ 3.1328125  -1.06542969 -0.93408203],0.9688491140776265
華航14.91進場4張（後來21賣掉2張長榮我20進場2張我看好漲到27-28關島觀光後續會復甦可以賭看看,1,[-1.88183594  2.74023438 -2.78710938],0.9863791334082694
17.6抱著，會漲上去的，需要時間而已！,1,[-2.78710938  2.50585938 -1.58691406],0.978742029093208
幹我買在23.6，都沒說什麼了,1,[-1.14160156  1.08203125 -0.90087891],0.8026434023764408
進進出出也太累了航運就是抱久一點賺最多基本面消息面太強勢技術面反而不太適用,0,[ 2.27539062  0.04669189 -1.53417969],0.8850919291027691
現在學生都不看ptt了嗎...stock版絕對屌打甚麼社團討論區、IG、新聞一開始會想說酸民特別多但是懂得人才知道裡面臥虎藏龍新手第一件要學會的就是過濾資訊你以為的老師、達人8成都是嘴砲仔,2,[-2.26171875 -1.66796875  4.66796875],0.9972577497797509
有沒有正妹營業員🥰🥰🥰,2,[-2.48632812 -1.68359375  4.3359375 ],0.9964922882908838
可以參考看看我們的永豐大戶投喔！有興趣可以找我☺️,2,[-2.45898438 -1.36035156  3.44921875],0.9892484264708223
Richart如何變成交割戶呢,2,[-2.6015625  -1.68457031  4.421875  ],0.9968904827918263
起飛,1,[-2.63867188  3.99609375 -2.86132812],0.9976400741202247
會飛很高嗎,1,[-2.74414062  3.7265625  -2.66015625],0.9967785027450093
目前是到處都在缺料，應該是不會下跌的,1,[-2.16796875  2.75195312 -2.4609375 ],0.9874147961524262
除了缺料之外想知道為什麼關稅上升銅鐵鎳股價會上來🙏,1,[-2.09765625  1.45507812 -0.97753906],0.8956938308606818
多高不知道只知道有缺我不知道缺口多大,2,[-2.2265625  -1.43066406  4.23828125],0.99501622425487
跟他說不管賺或賠都不要跟你說每個月給你6000就好這樣自己也比較不會有壓力🤣🤣,2,[-2.04101562 -1.25390625  2.9140625 ],0.9779652602325088
就問一句如果你妹賠光甚至還要你倒貼你會不會撕破臉就好,2,[-0.36816406 -1.62304688  2.82226562],0.9497689769247647
更新到2720億了，請拿起爆米花準備看好戲,1,[-2.90234375  3.43554688 -2.24414062],0.9948440683184161
對啊昨晚看到，準備默默看了以前沒看股市版之前有一個留言說錯，結果被砲轟忘了處置，不能當沖本身做波段，和隔日也不碰處置的後來也承認自己說錯，修改還是一直被罵韭菜就不去多回那篇文了看底下那些人砲轟...和說基本面好，之前虧了會賺，又買高點那位原po說之前虧不少了，不想虧了我就不多說停損了很多人認為就韭菜，不用聽請問，股市版一直都這樣..有些人說對方韭菜，然後自己沒說過討論技術線的，還會有的當伸手排，賺就嗨虧就刪文，還有爆炸時一堆畢業嗎...？？,0,[0.81933594 0.24328613 0.69384766],0.40913507807176525
我是覺得股票版蠻多負能量的,2,[-1.91894531 -1.77539062  4.3203125 ],0.9958137692034073
嗯嗯，有發現了可能之後看到股票版看像這篇的文吧分享一些危險要到了或是自己感覺大盤不穩時，看看其他人看法如何，多參考,2,[-1.4921875  -1.08691406  2.56640625],0.9586089288419161
要看你標的本身融資吧...單看總額要怎麼比,2,[-2.16796875 -1.63867188  4.2265625 ],0.9955131951483451
非常好的想法，可以去搜尋融資進駐的股票，依照週五的資料顯示融資進駐航運跟鋼鐵為大宗。但如果你看一下之前的歷史紀錄，大盤崩盤時其實能倖免於難的少之又少。目前我是除了東森之外連存股的金融股也都賣掉了。,0,[ 4.34375    -2.07421875 -0.66601562],0.9917639608625294
來談看看,2,[-2.74609375 -1.38574219  4.1015625 ],0.9948259829675372
永豐因大戶投活動線上開目前是每月交易量100萬內38折超過100萬的部分算65折我一開始沒找營業員直接線上開後來配的營業員不給往下調然後超過100萬的部分還被算65折所以另外又找其他營業員給3折不綁量之後下單量穩定會再往下調然後永豐要找對營業員很重要因為無法換營業員除非又開另一個戶頭才有辦法永豐大戶投app我自己是還用不習慣所以還停留在用iLeaderapp下單但永豐的app我目前用起來都覺得還算穩定好用如果要辦永豐建議也可以開戶永豐大戶當交割戶方便很多永豐大戶也很好用我記得活存利率好像蠻高的？然後每月還有10次免手續費跨行轉帳給要開永豐的參考群益我問了很多個營業員如果量不大大部分遇到都是給28折量大會給到25折然後低消目前固定都20元原本也想辦群益但看到交割戶有點麻煩也退縮了元大手續費難談大部分聽到都是給6折我自己是覺得如果之後量大這樣還要去找其它折數較低的不如一開始就開折數低也不錯用的券商但是app大家都稱讚好用中信我聽到手續費部分比較沒固定的也不知道標準🤔有4折38折3折28折的都有聽人家說過但確實蠻少人用玉山我記得好像也是給到28折？玉山之前爬文有爬到還有富果app的部分但忘了🤣原po有richart也可以考慮要不要辦台新台新大部分聽到都是28折但台新好不好用評價兩極,2,[ 0.30273438 -1.34375     2.11914062],0.8375573303381321
不推中信哦！用一年期間很常莫名其妙當掉開不了（畢竟有時候差十分鐘數字就差很多...）,2,[-0.88525391 -1.45117188  2.94921875],0.9672253019400184
永豐不綁量可以談折數喔！有興趣可以找我～,2,[-2.26171875 -1.47265625  3.7890625 ],0.9925140583887624
玉山是6折月退要再低的話需要交易量級距式退手續費永豐真的不要找38折有夠盤子一堆永豐營業員3折28折不綁量的還找得到人台新聽說還不錯啦手續費跟營業員都不錯,1,[-2.52539062  1.49902344  0.20532227],0.7739172933996158
25號帶量突破區間上攻，且站上所有日均線，如能站穩下個大量區21元，就有機會繼續向上挑戰最高點24.6元，不過回過頭仍然要看鋼鐵價格，同時，成本低於20的量太多，怕會有想獲利了結的賣壓目前重點看國際鋼價以及是否站穩21元,1,[-1.95507812  2.88476562 -2.8359375 ],0.9889380404177529
自己貪怪誰呢留下來洗碗囉🤭,0,[ 3.76171875 -1.85742188 -0.2824707 ],0.9792864654259473
這個叫追在豬頭山下一部叫殺在阿呆谷反正基本面不錯就放著吧,1,[-1.44140625  2.32421875 -2.59179688],0.9704202248667106
嗯嗯我也覺得這檔不錯現在想想也願意放很長線就抱著吧😆,1,[-1.66113281  2.09570312 -2.29101562],0.96543826195027
對，哈哈沒事，謝謝你,2,[-2.88476562 -1.31542969  4.296875  ],0.9956063288297262
🤣還沒喔留下來等希望😆😆哈哈那天聽某證劵公司的人說要多減碼留一些資金等急殺時候買便宜股票😖我不敢XD😅一起等亞信哇謝謝好多人和我說這檔不錯,1,[-0.4831543   1.32324219 -1.79199219],0.8273946817874492
你買這張不就是因為他基本面好嗎？,1,[-3.296875    2.18359375 -0.84228516],0.9499540116548238
看來又有一個韭菜處置的股票哪一檔標的能當沖,2,[ 0.86523438 -0.54931641  1.34863281],0.5660720000253883
我的確說錯哦我說時，忘了處置不能當沖只能已分盤賣我只做波段和隔日的然後韭菜的話，我是不會去這樣說人自己知道自己沒當韭菜就好然後說了這些，我就提醒一下好了，融資已經爆大量了全檔融資大減時，多少會跟著被拉下來，自己去查兩個月內的紀錄吧。呵呵,0,[ 1.38183594 -0.48876953  0.77441406],0.5886563995708372
上面那個我說錯的部分，我就修改掉，其他留著，然後，不多回應了，錯的我承認其餘部分，多查詢資料，停利停損做好吧,2,[-0.60742188 -0.3503418   1.33984375],0.753494940426014
奈米小戶還握一張一起加油！,1,[-2.95703125  3.25585938 -2.18554688],0.9937030794122074
亞信不錯啦自從上次殺下來之後有慢慢整理上來現在是5月營收的利多漲完了整理一下等6月營收公布就會往上噴了,1,[-2.26171875  3.72851562 -3.140625  ],0.9964700574231166
請問怎麼會allinwish_(:з」∠)_,2,[-1.99707031 -1.68652344  4.0703125 ],0.9945515209442177
板上大家別這樣，人家今天有疑問提出來，有知識的不妨解惑嘛～該罵的不是不懂出來問的，而是那些以為自己懂卻什麼都不知到時候違約交割的人,2,[-2.28320312 -1.52539062  4.515625  ],0.9965179445874547
有賺錢或賠錢在發上來吧,1,[-1.546875    1.50292969 -1.65722656],0.9176102633262656
