text,label,raw_outputs,probability
你好～我是永豐金證券Kelly📈💰『全台永豐金證券皆可服務，不用侷限縣市！』‼️‼️開戶手續費優惠中‼️‼️目前已任職7年～🥳全台線上開戶「銀行+證券+複委託」，一套開到好！👍👍👍服務項目：「財富全方位」港美股/台股/基金/海外債/期貨/保險…等等也可幫你規劃適合你的財富規劃！💰💰💰—————————————————投資新手也不用擔心～有任何疑問都歡迎發問一起討論唷！😘😘😘🔍IG搜尋「Kelly-永豐金證券」讓我成為你的專屬理專😘—————————————————公司推出開戶多項優惠開戶、存股、交易等各項好禮，等你來拿！（詳情以官網公告為準🥳）,2,[-2.16992188 -0.46801758  1.93359375],0.9032718601530998
我現在是合資訂喔！,2,[-1.56933594 -1.26855469  2.37304688],0.9563774613225818
請問還有缺嗎,2,[-1.66894531 -0.99560547  3.35546875],0.9809033869299312
請問還可以+1嗎謝謝,2,[-2.47070312 -1.59082031  4.4765625 ],0.9967322234571787
不好意思，現在沒有缺了😓，之後如果有，會回來這裡詢問！,2,[-1.85351562 -0.83105469  2.57421875],0.9568102957172859
看好中小型，最近才加入，配2.09很讚~,1,[-2.43554688  2.11132812 -1.49707031],0.9636738466307807
手中波段個股認識篇：2436偉詮電股本：17億(小股本股票)本益比：20（相關股價比的話股價偏低）總股數：178010張董監事及大股東持股比：21.48%投信持股：8806張4.95%外資持股：8682張4.88%在外流通張數：139769張關注重點：蘋果確立開始換Type-c傳輸孔導致、USB-PD晶片出貨會持續下去加量增加這就是所謂的需求大於供給。這新聞是9月的新聞**偉詮電USBPD晶片出貨3.5億顆**主要產業IC：類比IC，消費性IC，馬達IC類比IC針對：（這些產品佔營收比較少）應用於PC開關電源供應器及伺服系統用的電源供應器等，隨客戶及市場需要開發出一系列新產品。馬達IC針對：（這些產品佔營收比較少但有持續推出好消息）VCM(音圈馬達)及Piezo(壓電馬達)，應用領域將擴及手機及PC所用的相機自動對焦模組。消費性IC針對(彪股小天地認為的重點)相對應股、新唐、創惟、鈺創：以嵌入式MCUSoC單晶片整合技術開發下列應用領域之利基產品結合USB介面技術，用於遊戲機搖桿、USB鍵盤等系列之延伸產品。應用於DigitalHome相關產品的VFD面板控制晶片。“車用”IC的突破(彪股小天地認為的重點)：ADAS會在第四季開始量產出偉詮電IC設計廠，則以智慧輔助駕駛等產品線切入自駕車市場，偉詮電的車用產品已開始量產出貨，且攻占全球一線車用零組件廠供應鏈，導入在日系、美系等汽車品牌大廠當中。重要原物料及相關供應商主要原物料為晶圓，供應商為台積電、力旺，設計IP廠商為力旺。營收展望分析：營收分別從4月開始就大幅年增從4月的270百萬元整，及”7月是達到340百萬元整”近幾年新高點，可觀察出來有大幅度營收增加，8.9月，8月營收為318百萬元9月營收為316百萬元，依舊維持在高檔營收。由於台積電是偉詮電的晶圓供應商在8月開始調漲10~20％的製程費用，由這邊可以推算偉詮電在8.9月並未給予下游廠商漲價所以營收雖然維持高檔可是卻出現月衰退，這屬於正常狀況，但偉詮電已經確定在10月開始會漲價15％所以可以有效推估在10月過後的營收會再出現相對營收提高是可期的。彪股小天地結論給予：偉詮電從4月開始股價其實就已經來到最高點92.1目前盤正於65~94“已達半年”卻在92.1過後的日子不斷的去嘗試創新高，有出現的股價分別為7/1394元以及9/30的93.6元本團隊認為在目前營收小幅衰退的情況下大盤震盪股價依舊維持在高檔我們以近期最低的價格65元是在08/18日這天當天大盤指數在16341那近期台股在最低是在16393台股10/6日這天在低迷的同時偉詮電近期低點股價在於74.2元由股價判定是否是厎厎高？目前也已經在高檔盤整半年居多，如果營收，公司有出問題就盤整來看？股價怎會沒出現一個大幅地向下轉趨勢？好的股票為什麼要一直認為台股是多頭又或者空頭而看衰它？目前針對營收面，股價技術面，產業面，並未看到衰退的狀態反而看到需求的產生，本團隊持續看好偉詮電向上攻擊。以上言論由彪股小天地分享投資理財有賺有賠請審慎投資。,0,[ 2.03515625  0.26171875 -1.421875  ],0.8324511556036553
還在跟朋友討論要不要上車時朋友跟我說10/7-10/18限量申購3組滿頭問號想說還有這種事？沒想到去查還真的...確實啦這樣也不錯對原本的投資人有保障決定明天要買哈,1,[-2.45898438  2.08398438 -1.43066406],0.9611687536419262
今年才注意到這檔中小型ETF，績效好、今年配息也很優(開心)，富邦官網公告因為要配息開始限量申購了!感覺要再加買一點~,1,[-2.859375    3.140625   -2.42773438],0.9937438959265508
已確認是詐騙團伙之一！！千萬不要嘗試浪費你的時間,2,[-2.484375   -1.43847656  4.453125  ],0.9962806432021469
