text,label,raw_outputs,probability
我去年3月買的，現在這樣都賺,1,[-2.46484375  3.25390625 -2.6875    ],0.9941226039473088
波浪分成兩種：《攻擊波》分成1、2、3、4、5的五波《調整波》分成A、B、C的三波但要怎麼知道現在是第3波或C波？當下沒人知道，所以不用刻意去數波重點是：判斷A波何時結束（w底阿！三重底阿！）底部出現就買進《假設一》如果突破A波高點就軟掉，跌破均線，就假設這段是ABC調整波《假設二》如果突破A波高點不破均線繼續衝，恭喜你玩到攻擊波，利潤會很驚人，這時候A波就要改成第1波、B波就改第2波、C波就改地3波,1,[-1.21679688  1.57226562 -1.85253906],0.9140479889399389
謝謝解答但是c不是向下嗎？3是向上,0,[ 1.73144531 -1.05273438  1.04882812],0.6381325439200983
攻擊波可以向下，也可以向上調整波可以向下，也可以向上，不信我舉例給你看,0,[ 2.4921875  -1.23046875  0.23083496],0.8862269594266203
麻煩了我沒有不信啦只是提出困惑點,2,[-2.65820312 -1.2421875   4.21875   ],0.994746889541743
台塑64.8-99.2就是上漲調整波過A波高點（89.8）就破ma21(紫色這條）,0,[ 2.55859375 -0.08331299 -1.00390625],0.9094272745077162
所以關鍵就是要撐住是嗎,1,[-2.67578125  2.37109375 -1.53808594],0.9741970836262959
智原2018年1月就是下跌的5波破A波低反彈不過ma21，就假設要殺第3波，這時A波下跌就要改為第一波,0,[ 3.859375   -1.2109375  -1.25585938],0.9878640627833756
好我覺得太複雜還是回來用其他方法解讀盤就好感覺數浪沒有領先的味道,2,[-1.859375   -1.49414062  3.73632812],0.991016628908089
錯！關鍵就是A波什麼時候結束台塑8-11月有出現底部，就是假設A波結束的買點（但這檔不好做）實務上過A波高點要賣7成持股，剩下3成賭攻擊波，萬一攻擊失敗破ma21，就把3成全賣,0,[ 2.625      -0.69873047 -0.42456055],0.9230218624231605
懂了猜概率的概念是嗎賭到可以增加獲利沒賭到也沒賠太多,2,[-2.55859375 -1.09863281  3.79101562],0.9908136742074385
沒錯，所以有人批評波浪理論是在放馬後炮，因為全部走完才知道是三波還是五波我也覺得是在放馬後炮但是一招觀A做C確實可以讓你吃一輩子,2,[-1.8515625  -1.52636719  4.0234375 ],0.9933475408097718
看怎麼解讀啦這招我確實覺得有可行性但要用來看整個波段就沒那麼有辦法當下知道謝謝你,2,[-2.46484375 -1.49902344  4.578125  ],0.9968417657826774
別客氣！ABC無時無刻都存在像大盤11709-15159就假設A波下跌現在在走B波反彈，反彈不過11709，看見頭部就要殺C波,0,[ 2.60742188 -0.296875   -0.97070312],0.923603820355387
老王是我師傅,2,[-2.63085938 -1.48632812  4.44140625],0.9964994757941267
富邦金營收還不賴給你參考,1,[-2.13867188  2.04296875 -1.62011719],0.9606824793803859
空單回補拉起來的,1,[-0.1270752   1.25390625 -1.55761719],0.762517618508001
全買,1,[-2.61328125  3.86328125 -2.921875  ],0.9973375840952939
人呢？不要躲起來，出來玩呀！每天喊空我也會，沒喊對就躲起來，喊對就跑出來吃嘴，見多了，嘻嘻,1,[-0.97460938  0.6328125  -0.03598022],0.5838630738790178
一下子泡沫，一下子明年可創新高，靠北喔，文字遊戲喔,1,[-2.96484375  2.12109375 -1.08886719],0.9555284837178188
總統級重點護盤375最終底部，解盲在即，車票在手，天堂行走！,1,[-1.97558594  1.421875   -0.66992188],0.8643616105482379
真的！機會難得～未來很有看頭👍👍,1,[-2.93945312  3.1484375  -2.13476562],0.9927072373457458
臉被打腫過來人又學到一課了嗎,2,[-2.390625   -1.50390625  4.44921875],0.9963454243189421
臉被打腫？怎麼今天才標我，你明明早就看到了哈哈，典型的結果論者，今天外資買進不管你哪一個標的都是大漲的，然後你說這樣叫打臉？你的邏輯非常有趣，難道今天其他人全部漲就你的船運會跌嗎？我可不這麼認為，我自己其他股票也都漲停板，原來漲了就叫打臉，你牛逼,1,[ 0.53320312  0.63232422 -0.12261963],0.4209338763752373
不好意思沒有耶是今天推薦文章看到進來的總是喜歡自己預設立場的人有點可憐看到你對於一個產業的不了解，也可以隨便這樣發言，真的只是害了別人一隻股票沒人要買，怎麼會跟著漲停板，看一下今天的量股排行，主力散戶成交量比，說沒人買？別笑死人了好嗎,2,[-1.66601562 -1.29492188  3.18554688],0.9812153608394089
我自己本身傳產相關科系，你說我不了解?OK沒關係你可能真的很懂那麻煩說出你對未來船運股（長榮、陽明）的一些預測吧，例如：未來能漲到多少？現在應不應該買進？你的預測如果正確我會回來道歉，不然你這樣無釐頭的言論我真的有看沒有懂，你有什麼資格說別人可憐？你也提不出任何能輔佐你的言論，存粹看我對船運股價不看好你就來批評，請問你有比較高尚？寫下你的預測，用實力分勝負，我不喜歡空口說白話。,2,[-1.33007812 -1.12597656  2.5625    ],0.9565691056479464
除非你有讀過其他學校（海大、成大、交通），不然我還真看不出來台科有什麼科系跟海運扯的上關係，我們家自己就是開forwarder的，海運相關的業務自然清楚另外，你以為你的道歉可以換一個整理過的資訊喔？如果可以我天天來跟你道歉至於你想看證明，看看對帳單應該知道我對於航運的信心了吧,2,[-1.28613281 -1.87402344  4.171875  ],0.9934140711568958
有考慮找其他證券的營業員的話可以找我唷☺️,2,[-2.54492188 -1.63085938  4.26953125],0.9961784916294295
是哪一間的呢方便說嗎😆,2,[-2.75       -1.609375    4.21484375],0.9961155255478836
我是群益證券的～,2,[-2.24023438 -1.50585938  3.9140625 ],0.9934908203518527
阿呆股啊拉上去就是要空外豬還沒出貨呢,0,[ 2.73632812 -0.06262207 -1.43652344],0.9291243551013774
那請問你對海運的看法呢？成本不高不低在50幾，好猶豫要不要先砍啊😂,0,[ 2.33984375 -1.27929688  0.58789062],0.8331663007109759
歐印啦,1,[-2.41992188  2.71679688 -2.14453125],0.9865657964776616
會跌破啦台灣經濟哪有這麼好不就是國外疫情導致？現在環境變了回萬二勉強ok,0,[ 2.28515625 -0.3605957  -0.45678711],0.8807492265126676
哪裡跌破了？？？睜大你的眼睛,0,[ 1.87988281  0.44189453 -1.24902344],0.7805362299880458
我是你們有體現到我所說的快速暴跌快速暴漲的感覺了嗎😅,1,[ 0.23352051  0.66650391 -0.49121094],0.5094828452588207
明天隔日沖一定一堆人,1,[-2.8515625   2.76953125 -1.87109375],0.9869015054258881
為暑假佈局楓之谷又要抽輪迴啦怎麼不漲,1,[-1.671875    1.09863281 -0.92773438],0.8372098252207665
妖股呀,1,[-0.47631836  0.91357422 -1.52832031],0.7484481259115555
歐印,1,[-2.109375    1.97851562 -1.49121094],0.9542894216778954
你追高可以提早出改做空啊,1,[-0.34643555  0.50097656 -0.25537109],0.5268981239013526
再戰十年,1,[-2.2265625   1.90527344 -1.09375   ],0.9381839146269801
阿呆谷形成,2,[-1.45703125 -0.45458984  2.19335938],0.911762181732636
我守到在公園了,0,[ 5.2109375  -2.5546875  -1.41601562],0.9982547949768601
我是群益的營業員🙋🏻‍♀️有需要開戶的話可以找我唷☺️,2,[-2.47460938 -1.55859375  4.234375  ],0.9957493256491369
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
推推！想加入群組😄+1,2,[-2.73828125 -1.57128906  4.37109375],0.996568643552629
破線就該跑了,0,[ 5.31640625 -2.52539062 -1.5078125 ],0.9985221001927458
要套很久了,0,[ 5.34765625 -2.53125    -1.52636719],0.9985890394358791
你看你多傻連其他人客觀的投票都不信是那種鴕鳥心態呵呵,2,[-1.64550781 -1.76660156  4.0625    ],0.9937789473347943
開五個，你的帳戶會被全台券商警示要再開，要看營業員願不願意承擔風險因為你可能是人頭戶或著有亂來的可能,2,[-2.6171875  -1.58105469  4.55859375],0.9970879356279363
感謝詳細的解說😁我Google都查不到那麼詳細的解說所以才會上來發問的就不知道上面那群人到底是在悲憤什麼好像真的以為我沒查過一樣,2,[-2.33984375 -1.64550781  4.36328125],0.9963293899807498
