text,label,raw_outputs,probability
Bitopro在台灣是不錯的交易所在裡面轉成美金如果只想買簡單幾個幣用這個程式就可以了～如果想買其他幣可以在火幣幣安之類的交易所買賣,2,[-2.4609375  -1.11523438  3.64257812],0.989296442027327
直接不演了刪掉群組,0,[ 2.07421875 -1.76171875  0.87939453],0.7550940920792697
KIC應該是美元結算，專門投資海外資產，所以應該不受匯損影響持倉規定不知道怎麼樣，主權基金股票持倉比例應該比較大，而且韓國能買中國資產台灣應該不行吧。不需應對提領債券久期也較久吧？,2,[-2.44726562 -1.140625    2.99609375],0.9801037815512209
台灣勞退基金去年收益6.94%（台幣結算）自營台股報酬率34%,2,[-2.43359375  0.30664062  1.19433594],0.6953259557791667
嗨～歡迎大家來我喲！永豐金證券🙋🙋🙋🙋🙋台北/新北/桃園的朋友✋線上開戶免臨櫃超方便😆只要有興趣或是想更進一步了解都可以幫我填個表單✨投資新手也不要害怕～有任何疑問都可以發問喲😃,2,[-2.37890625 -1.05273438  2.87890625],0.9757828714386443
哈囉大家好我是群益金鼎證券的營業員☺️群益線上開戶免臨櫃✨🔹使用虛擬ID帳戶交割可綁定既有帳戶入金免開銀行戶，在家就可以開好戶～群益推出手機版超光速下單及智慧單✨🔹使用超光速下單進場時可以很快速精準進場後設定停損也是3秒內就可以完成🔹下單時可以一次設定好停損停利單讓沒時間盯盤的上班族也能下好下滿歡迎加LINE詢問～🙌🏻🙌🏻🙌🏻,2,[-2.          0.15100098  1.69628906],0.8077114654180649
剛剛看了帳戶裡的即時損益發現現價跟前幾天不一樣可是現在不是休市嗎？為什麼會變阿？,2,[-1.77050781 -1.55566406  3.921875  ],0.992505440150737
在特斯拉(TSLA-US)宣布購買價值15億美元的比特幣，同時將開放客戶使用比特幣付款後，比特幣周一(8日)晚間，開啟新一波凶猛的漲勢。據Coindesk數據，比特幣周二高點已經攻上48226美元，再創歷史新高，其後隨略跌至47080美元，24小時漲幅仍接近20%。短短一天不到，比特幣價格已經由回4萬美元上方，開始看向5萬美元。在向美國證交會(SEC)呈交的文件當中，特斯拉解釋，投資比特幣的目的是為了因應公司的投資策略調整，使資產配置擁有更大的靈活性，並實現最大化的現金報酬，未來也可能經常或長期收購或持有數位貨幣。該公司還表示，近期將開始接受客戶將比特幣作為購買產品的付款方式，此舉將使特斯拉成為第一家接受比特幣付款的大型汽車製造商。來源：鉅亨網可以用比特幣買特斯拉欸感覺好潮哦(`・ω・´)(`・ω・´)比特幣直接大漲20%太浮誇了吧但我比較好奇這波操作之後特斯拉的股價會不會也跟著往上漲0.0,1,[-2.734375    3.18164062 -2.46289062],0.9938058800001197
426垃圾中共,2,[-0.39794922 -2.19921875  3.15429688],0.9676872941660031
台積電不只有爆肝輪班星人現在又要出現加班星人了ㄇ？由於台積電（2330）急著興建南科3奈米新廠，使得營建公司業務暢旺，現在傳出台積電要求營建承包商在農曆春節只休兩天，提早開工趕工，並為營建勞工每人每日加發新台幣4，000元的額外獎金。日經新聞引述消息人士報導，而台積電已經告知建造商，將支付豐厚的額外獎金，要求建商的多數工人在農曆春節只休兩天假，提前開工。台積電興建中的南科3奈米廠預定在2022年下半年開始量產。熟悉擴張計畫的一名營建產業主管表示：「我們接獲台積電通知，給予願意在農曆春節期間上工的工人每人每天4，000元…這是第一線勞工平均每日薪資的至少兩倍。」這名知情人士說：「即使在假期間只有大約幾天額外的營建時間，他們一點都不想要完全停工。這顯示他們努力加速營建和發展，而且對未來需求有信心。」台積電還計畫最快年底開始將5奈米晶片產能提高至每月12萬片晶圓，較去年底產能增加70%。這些晶片目前用於最新支援5G功能的iPhone12系列與新Mac核心處理器。日經報導說，台積電證實將在春節期間於南科提前數日恢復營建作業，並且會為營建合作業者支付額外薪資。但台積電不願對5奈米產能擴產計畫置評。台積電設備供應商、家登精密董事長邱銘乾說：「台灣的營建勞工都被台積電吸引，因為它付的工資比其他地方高許多。」一名消防安全主管也表示：「對工地的電鍍師傅來說，日薪最近已從每日新台幣6，000元大增至12，000元。」他也說，疫情使得外勞入境受限，也是營建勞工短缺的原因之一。新聞：,1,[-2.9375      2.78320312 -1.93554688],0.9879434003928277
果然投資台積是正確的選擇，員工加班，輪班，爆肝，幫我繼續賺錢，我坐享騎乘位，哈,1,[-3.40234375  2.5234375  -0.89892578],0.9658989951989345
至少錢很敢給屌打一堆加班做功德的慣老闆,2,[-2.04492188 -1.62207031  4.453125  ],0.9962088519528646
當一個員工，又怎麼比得上當一個股東呢？笑那些沒有青春，爆肝幫我們賺錢的理工宅,2,[-1.51855469 -1.73535156  4.2265625 ],0.9942598018020455
大家可以去看看丁特的投資心得不得不說他真的蠻厲害的欸雖然我是抱著看遊戲影片的心態去看但還是覺得其實除了兒子之外他很厲害欸為了打贏房貸從ETF開始買漸漸看出自己心得甚至也有抄到底賣掉SE買了MAC跟PLTR雖然SE漲了8%但是MAC漲36%PLTR漲了70幾真的跟鬼一樣欸以上都是觀望股市的菜鳥覺得很厲害大家可以分享自己的經驗嗎！,2,[-1.33007812 -1.00585938  2.38867188],0.9453399173105824
因為去年~今年現在整個股市大多頭，真的太好賺了不是他厲害(不是在指丁特，只是在形容，能賺錢的都厲害，但真正的主因是川普)，是川普厲害，用無限QE，把股市直接拉起來，V型反轉給大家一點小結論:你各位記得以後只要看到無限QE出來，二話不說，趕快開始加碼買股票，QE是萬能的，QE萬歲，沒有什麼是印鈔票解決不了的事，有的話，那就印更多的鈔票加上另一個結論:全球疫情嚴重===>經濟衰退===>(降息，無限QE)===>股市創新高所以得證，當有疫情時===>股市會創新高,1,[-2.01367188  1.71777344 -1.546875  ],0.9414701651585332
去年跟今年人人都是少年股神，他就是本多終勝而已，有足夠的本金+跟上多頭趨勢，自然有可觀的報酬。沒看到最近很多人在各社團或討論區說自己賺了幾%了嗎？還開課,1,[-3.47070312  1.31933594  0.61132812],0.6662505914675165
總報酬70幾趴而已真的算保守了,1,[-2.07421875  1.50195312 -0.95166016],0.8976943040400439
認為本多終勝不就是那些窮人替自己找的藉口嗎不然你怎麼不賺多一點不就成了那個本多終勝的人了,2,[-1.98339844 -1.59765625  4.4375    ],0.9959957820037479
你要看一下那斯達克月線嗎跟上多頭趨勢多頭很久了欸你還沒變成本多嗎幫你找圖不用謝,1,[-2.859375    2.5625     -1.75683594],0.9825812207086568
去年太好賺那怎麼還有人賠錢？認真看他是去年美股天天在融斷大家恐慌拋售時買，有多少人在當時敢加碼買？人人都會說去年台股跌到8000多時買抱到現在萬6隨便賺，但實際做到有幾個？實際就是跌到8000多時大家都說會跌到5000說5000再買，最後在低檔都沒買說真的本多只是散戶資金控管不佳賠錢藉口，很多時候明明可以低價股分批買偏偏要allin中高價再來說別人本多可以分批,1,[-0.70117188  1.24316406 -1.5078125 ],0.828536336171886
被影片欺騙了吧可以看出來他後面有人在指導他吧從他的談話他根本就有一些觀念怪怪的,2,[-2.44921875 -1.5625      4.5625    ],0.9969207616583383
十萬分成一百等份一千份也可以做到一樣的操作,2,[-2.53125    -1.54882812  4.66015625],0.9972433117764368
牛市買錯股也會賺（誤）,1,[-2.58007812  2.296875   -1.6484375 ],0.9737426719373985
始終都沒有本多終勝這個議題只有你資產配置有問題,2,[-2.14648438 -1.57910156  4.62109375],0.9968305653608112
你本金幾萬多會投資，累積本金比較實在想騙點閱啊,2,[-2.35546875 -1.5078125   4.390625  ],0.9960961092318765
還好吧我也賺4.5百萬😐一個月20萬不是很簡單嗎？,2,[-2.48242188 -1.52246094  4.26171875],0.9957644235503058
秀對帳單出來，理財亂源，還來股票亂,2,[-2.2890625  -1.55957031  4.30078125],0.9957932751502583
我是覺得他抄底又崩盤一次，跌超深還能續抱的勇氣很猛而已⋯⋯,0,[ 1.73046875  0.69140625 -1.453125  ],0.7167314703297989
身邊一個朋友光12月台股就賺上千萬了...,1,[-2.875       1.81933594 -0.58935547],0.9098520063069683
