text,label,raw_outputs,probability
20年3月的底已經破了，我自己是不會去買，會等到6塊。,0,[ 2.2109375   0.18310547 -1.13378906],0.8569784990024887
最近賠的爽嗎,0,[ 4.90234375 -2.24609375 -1.10839844],0.9967720942645077
我沒賠喔,1,[-1.54882812  1.7109375  -2.19335938],0.9446862423278005
啊不是牛市，對自己的分析沒有信心哦，大賠錢貨🤣,2,[ 1.2421875  -1.45117188  1.30566406],0.49950337883891405
Snap和Pins我留言已經說賺了就跑，買的是期權不是正股。就算是牛市，我也依然看好特斯拉下半年跌爆，並不矛盾。,0,[ 1.61523438  0.77001953 -1.44140625],0.6772725040074273
分析好精妙，受益良多，謝謝你教大家怎麼賠錢,2,[-1.94433594 -1.20898438  3.41015625],0.9856216176021861
自己說長期趨勢然後短期價格內瘋狂預測不買股買期權還買短期程度只有這樣別po文了吧,2,[-1.48730469 -0.68408203  2.06835938],0.9154705913712825
台積電財報看了嗎或是你根本看不懂新聞餵給你的故事好看嗎,2,[-2.12890625 -1.1953125   2.9140625 ],0.9776388665786035
真的好笑，這種言論跟分析師有什麼區別？還敢說分析師只有技術，那你不就連技術都沒有？反正不是金融系也不用特別講啦～正常人都嘛看得出來。,2,[-2.203125   -1.63964844  4.7578125 ],0.9973928264771589
哈嘍你好👋很抱歉現在的營業員越來越多導致這樣的生態現象我是營業員我也感到無奈並謹惕自己未來不會成為這樣的營業員～,2,[-1.97167969 -1.66992188  4.421875  ],0.9960817698897934
已私,2,[-1.93066406 -1.8359375   4.390625  ],0.9962403301630327
配息對企業來說它確時就是要拿出一筆錢分給投資人錢多少不是問題但一定要配這是一種誠意代表心中有在意股東而且公司經營會考慮到要穩定有盈餘而不是胡亂經營的確有庫藏股的方式但不夠公開透明,2,[-1.984375   -1.01074219  2.67578125],0.9666281741186195
你高興就好,2,[-2.79492188 -0.87646484  3.57226562],0.9867670744718686
跟賭場裡大部份的人都壓同一只標的很安心啊要死一堆人陪你阿阿阿阿阿阿啊啊市值大的公司一堆分析師記者幫你盯財報安心阿阿阿阿阿阿啊阿阿阿阿阿阿啊,0,[ 2.15820312 -0.20654297 -0.58740234],0.8634217314466591
配息對企業來說它確時就是要拿出一筆錢分給投資人錢多少不是問題但一定要配這是一種誠意代表心中有在意股東而且公司經營會考慮到要穩定有盈餘而不是胡亂經營的確有庫藏股的方式但不夠公開透明,2,[-1.984375   -1.01074219  2.67578125],0.9666281741186195
可以跟你認識嗎🥺🥺,2,[-2.609375   -1.55859375  3.77734375],0.9935428008187128
