text,label,raw_outputs,probability
我也有一樣的問題,2,[-2.73828125 -1.28710938  4.4375    ],0.9959866556477529
請問大大也是看KD做當沖嗎？,2,[-1.99609375 -1.51855469  3.59960938],0.9903924094966162
28路過....沒事沒事就繼續抱著吧!!!(我已經抱一年了)沒賣出去之前都還不算賠,1,[-1.14257812  1.52929688 -2.04882812],0.9115350550496353
空在82有救嗎…,0,[ 2.2578125   0.35180664 -1.49121094],0.8530867366834564
你各位做多的停損了沒,0,[ 2.42578125 -0.20568848 -0.82910156],0.900448286483993
可惜太早出了,0,[ 5.1953125  -2.45898438 -1.515625  ],0.998311331248096
今天安心一點了,0,[ 2.1328125  -0.27783203 -0.84570312],0.8767117831034275
好像只能約好時間點然後貼上來看完刪掉這樣,2,[-0.98193359 -1.78613281  3.640625  ],0.9859745624644046
我沒買會員被踢出群組了😄,2,[-1.96484375 -1.78125     3.93359375],0.9939958731600342
看來目前接近萬八了說不定這個月會見到,1,[-1.1875      1.06152344 -1.16601562],0.8242014691660081
我覺得可以考慮複委託耶，然後像我自己是用台新，有問題營業員都會回答，當初辦複委託開戶還有開戶禮可以拿,2,[-2.38867188 -1.59863281  4.55078125],0.9969060706195182
