text,label,raw_outputs,probability
每一間銀行跟營業員都不一樣你問問看你的營業員,2,[-2.59570312 -1.62890625  4.55859375],0.9971715661450027
那是你的退休金不是納稅錢啦,2,[-2.28515625 -1.58203125  4.34765625],0.9960399759000205
懶覺比雞腿,2,[-2.30078125 -1.44921875  3.78125   ],0.9924232947971089
開低走高再壓？,1,[-0.47631836  1.34375    -1.55859375],0.8217540749182277
也有可能，只剩三天就收關，這10天美股怎麼走風險太大，不認為外資會這麼好心年前拉高讓大家過年，應該是先拉回均線騙線，讓大家以為站在均線上就能安心，然後繼續倒貨,0,[ 3.73046875 -1.13183594 -1.24414062],0.9855674875707531
山腳下的看半山腰.半山腰看山頂~~,0,[ 2.515625   -1.84472656  0.38037109],0.8841823139800854
不好意思，小弟是新鮮的韭菜，想請問為什麼是守611跟601?,0,[ 1.890625   -1.26953125  0.8828125 ],0.7105120360486645
611是上次缺口底點有量在撐，只要沒封閉都有機會再上攻若封閉，原支撐量會轉為上方壓力所以要守601是20日壓力支撐線，可以當成最後防線，壓力線會移動的，跌破後將回測季線支撐，變成中長空趨勢不過目前看來外資是不會輕易放GG破壓力線的，上次也是連續賣超幾天後，在快跌破壓力線和均線時，馬上拉回，應該是想控在這甜甜價區間慢慢出貨或是過年後繼續上攻679，但機率有些低，套在上方的前輩有點多，要先全吃下才能繼續拉抬，除非過年期間美股大漲，主力才比較有機會將資金再投入,1,[-0.90283203  2.35742188 -2.80273438],0.9577448206597902
瞭解，謝謝你！,2,[-3.0546875  -1.29003906  4.15625   ],0.9949746396510752
阿不就把所有出現機率最大的都說出來..現在老濕真好當那我也來小秀一下，明天開盤，不是漲就是跌！！,2,[-0.27880859 -0.44042969  1.29394531],0.7225519571902291
嘖嘖，我不是老濕喔，老濕是靠收會員賺錢的還有上面是給專家看的，你看錯位置了,2,[-2.30664062 -1.57324219  4.61328125],0.9969643704813892
不意外啊這個本來就是為了漲而漲時間到不走留下來洗碗而已..,0,[ 1.70703125 -0.57666016  0.32373047],0.7392858008412632
yt美投君解釋的蠻不錯的了,2,[-2.5625     -0.91796875  3.22265625],0.9813680089675074
我華南在樓下辦完交割戶上樓直接簽一簽大概3天密碼就寄來了,2,[-2.09570312 -1.49804688  3.69140625],0.9914321531005094
我也等了10天密碼還沒來🙂昨天照會電話也打過了,2,[-1.59082031 -1.15234375  2.53320312],0.9603724028362434
國泰兩小時內處理完,0,[ 2.1875     -1.21484375  0.87890625],0.7671683252924034
我玉山線上申請富果帳戶，也是要等10天後才會寄信通知開戶成功,2,[-2.43164062 -1.63476562  4.62109375],0.9972235140065997
我也是當天好,2,[-1.58203125 -1.06835938  2.25390625],0.9454904767454619
有附上薪轉嗎？如果沒有會比較晚哦！,2,[-2.21875    -1.00976562  3.04882812],0.978062665253972
我開日盛當天好,1,[-1.3046875   1.14746094 -1.34863281],0.8557872954260672
我去元大2小時內解決,2,[-0.99365234 -0.3269043   1.75878906],0.8417558453632615
我一個禮拜多,1,[-1.88574219  0.84130859  0.66064453],0.5262804335529878
凱基我也是等了快一個禮拜多，超級久！,2,[-2.1640625  -0.77392578  2.23632812],0.9420172288223775
國泰大概3天,0,[ 1.09472656 -0.29833984  0.21057129],0.6019108286805601
2/2到台新辦當天晚上收到密碼隔天就能用了,2,[-2.16601562 -1.38574219  4.0859375 ],0.9939065063682646
富邦開銀行戶＋線上開證券戶3天內搞定,2,[-2.60351562 -1.47363281  4.359375  ],0.9961393522393897
元大當天辦當天好,2,[-1.66503906  0.48388672  0.75146484],0.5392394913365456
新光當天辦當天好不用趕在年前買啦,1,[-1.32324219  1.6484375  -1.88964844],0.9256806867821619
我是建議可以抱過年再做觀察,2,[-1.13671875 -1.02734375  1.87597656],0.905797241008196
想請問教練陽明還能續抱嗎（25買進..）,1,[-3.01953125  2.06445312 -0.94335938],0.9473332018170828
不好意思個股的部份無力一一回覆~若你已經在場內先想好自己後面的打算並寫下來那或許教練可以和你交流我的看法～,2,[-2.171875 -1.53125   4.453125],0.9961701568151455
某樓陽明的怕就反彈後出清不怕就抱到年後買之前做功課可以嗎？,1,[-0.57128906  0.70410156  0.1685791 ],0.5362835456548902
有我看到了！非常感謝你～,2,[-3.140625   -0.20751953  2.68554688],0.9448621887937587
請問一下這個庫存總損益是已經扣除掉買賣的手續和證交稅了嗎？,2,[-2.21679688 -1.64648438  4.1953125 ],0.9954753864987499
是,2,[-2.78710938 -1.40332031  4.4296875 ],0.9963499682342277
外國人要開證券戶，可以但信用帳戶無法使用我是馬來西亞人在新光開戶最近我學長去了某兩家App很好用的證券商，直接被拒絕最後去跟我同一家的證券商，完成開戶,2,[-2.25       -1.66308594  4.578125  ],0.9969787730466574
怎麼開呢？手續和資料有哪些,2,[-2.7109375  -1.56347656  4.72265625],0.9975529964062118
帶居留證，護照，印章去證券商不知道將以先打電話詢問,2,[-2.60742188 -1.63964844  4.625     ],0.9973817229765461
住在國外呢,2,[-2.50195312 -1.63671875  4.53125   ],0.9970312498114979
住在國外應該是要看當地證券商吧我在的國家是沒辦法買台股,2,[-2.24804688 -1.68066406  4.3359375 ],0.9961942676240041
我說的是在台灣的情況在國外，我不清楚抱歉,2,[-2.71875    -1.61132812  4.5859375 ],0.9972999429936423
在國外可能連不上台股的伺服器吧?,2,[-2.1796875  -1.56054688  3.95703125],0.9938603605990471
跌多少是按照比例...2元以下太久會下市的話，也要跌掉88%你能想像台積電75.6鴻海14聯發科114聯電6大立光370其他25家也一樣要跌88%的場景嗎🥲,0,[ 3.04492188 -1.06054688 -0.53613281],0.9575530112234225
外資也需要獲利了結啊至少很成功的在高點倒貨在低接....散戶只是買個信仰嚇自己不代表撐起來看不懂那些說把外資弄到認錯買回的是在哈囉台股根本外資提款機還在講大話至於空軍就是真的被尬爆是真的沒話說,1,[ 0.10333252  0.74609375 -0.88085938],0.5805967198706601
市值6000億美元的公司，股價600漲到700至少要多增長1000億美元的市值，我不相信全台散戶有辦法擠出這麼多錢，就算有也只是等著被大戶用槓桿加速收割罷了,1,[-1.72265625  1.41796875 -1.48730469],0.910755458026146
你當台股跟美股一樣嗎?台股市場小的可憐以為會有國外散戶買台股??更何況台積電一張60幾萬，散戶是能買幾張還聖戰....高股價高股本還是看大戶和外資表態拉,2,[-1.80761719 -0.49121094  1.45507812],0.8466768968644275
之前有喊到1000元，結果：672時，爆兩個空頭消息，往下修至600左右！給你參考,0,[ 3.71679688 -1.49023438 -0.75      ],0.9833209552439698
元大投資先生,2,[-2.17773438 -1.33398438  3.8203125 ],0.9918095011710854
這是什麼操作？有點猛,2,[-2.98242188 -0.59765625  3.18359375],0.9757108818441544
現在還好嗎⋯⋯,0,[ 2.65820312 -1.50683594  0.43115234],0.8901745926805265
沒事兒沒事兒我說跑就跑誰都賺不到我錢耶～～,0,[ 3.234375   -1.55664062 -0.45410156],0.9677599542554303
怕就賣不怕就留著,1,[-0.98925781  0.90380859 -1.11816406],0.7794212158636025
不抱過年，過年後更貴就買不下手,1,[-1.37597656  1.26269531 -1.12792969],0.8598241259962824
我個人是覺得可以抱但把資金壓在自己投資總資產的兩成過完年局勢好回來加碼局勢不好也可以比較少傷害以上是我的建議,1,[-0.84130859  1.00195312 -1.3203125 ],0.7959556292455855
這種問題到底要問幾次,2,[-2.83398438 -1.48828125  4.46484375],0.9967366434989288
月經文建議開兩個帳戶就沒有這個問題了,2,[-2.65820312 -1.51464844  4.66796875],0.9972842909031032
我也是等待審核,2,[-2.58007812 -1.64355469  4.57421875],0.9972325021154812
好像只有散戶很在意這中間買賣價格幾千張的買法頭應該很痛🤔,2,[-1.20605469 -1.82324219  3.6015625 ],0.9875828987200337
i謝謝分享!,2,[-3.03710938 -1.29101562  4.140625  ],0.9948869712858847
ETF就是個騙局別玩價格是券商定的最明顯的案例就是看之前的原油ETF就知道說什麼ETF是按照市價更動狗屁原油尬底十幾塊現在漲到四十幾ETF完全沒動笑死人,2,[-1.54589844 -1.64355469  3.54101562],0.9883577428967039
問一下助理教授是可以上媒體報股市嗎？在壹電視那邊說半導體看漲又說聯華電怎樣台積電怎樣早說咩我就看壹電視學股票分析了,2,[-1.93359375 -1.63867188  4.0546875 ],0.994158098732386
可以呀證照就可以啊,2,[-2.82421875 -1.49316406  4.56640625],0.9970562767233541
全球車用晶片爆出大缺貨，許多國家向台灣求救。最新消息指出，日本第一家專注設計車用5奈米晶片的企業索思未來（Socionext）首次公開設計車用5奈米晶片開發計畫，並將交給台積電代工。《日經中文網》報導，由富士通和松下（Panasonic）事業部門晶片拆分出來成立的公司－Socionext將成為第一家專注設計車用5奈米晶片的日企，預計該公司設計出來的晶片將與台積電合作。報導指出，Socionext專門從事SoC（System-on-Chip）晶片系統設計開發，而這種人工智慧必須用5奈米晶片系統才能執行，是用於電動車、先進駕駛輔助系統及自駕系統必須的半導體。目前在全球車用晶片普遍不足的背景下，主要集中在28奈米到40奈米這個階層，Socionext瞄準自動駕駛等市場的擴大，力爭在尖端領域捲土重來。預計Socionext設計的5奈米車用晶片組樣品，最快可在明年開始供貨。新聞：台積電最近怎麼這麼多利多多到我已經放棄思考ㄌ該不會是要趕在明天封關前出貨ㄅ還是真的過年後開紅？？？,1,[-0.76123047  1.15429688 -1.70507812],0.8301726462782861
產能100%....再多單也接不起來阿,1,[-0.15673828  0.52197266 -0.55810547],0.5414655773439063
在上班來不及賣有人跟我一樣被套房嗎～～🤣不知道還有沒有機會上去🙏🏻真的哭#股票,0,[ 2.73242188 -0.80761719 -0.52783203],0.9368639461109846
好像蠻多人玩零股的，上班錯過時機真的虧大，班都白上了！乾脆不要上班認真看股還比較好,1,[-0.29052734  0.70458984 -1.04003906],0.647504869122592
是乾脆認真上班才對吧....？你沒收入玩個毛線,2,[-2.24023438 -1.62109375  4.41015625],0.996317604438596
17.25給你參考我先賣了一張16.25又買就套,0,[ 2.6953125  -0.43017578 -0.94580078],0.9344583795009724
感謝你的抬轎,1,[-2.609375    3.88085938 -2.95898438],0.9974182190901033
早盤空一張友達給你參考,0,[ 2.30664062 -0.01631165 -0.86523438],0.8772631649007426
