text,label,raw_outputs,probability
帥過頭？叫頭帥過差不多🤣,2,[-1.94628906 -1.56152344  3.43554688],0.9887704489371579
我是永豐的喲～可以找我可以在幫我填表單❤️,2,[-2.42773438 -1.6171875   4.21875   ],0.9957984641425375
嗨～歡迎大家來我喲！永豐金證券🙋🙋🙋🙋🙋台北/新北/桃園的朋友✋線上開戶免臨櫃超方便😆✨✨✨✨✨✨美股/台股/基金/債券/期貨/保險/定期定額/API程式交易✨✨✨✨✨✨豐存股定期定額沒有負擔！任何相關的投資理財規劃等等的相關問題只要有興趣或是想更進一步了解都可以幫我填個表單✨投資新手也不要害怕～有任何疑問都可以發問喲😃,2,[-2.10546875  0.34228516  0.94042969],0.6260233709242203
大家好～👋我是群益金鼎證券屏東分公司的營業員✨不用臨櫃，全台皆可使用App線上開戶✨開戶不用跑銀行，任一銀行存摺均可開戶（網銀或郵局也可以）✨免盯盤、超光速下單、獨家智慧單、停損停利單、AI智慧選股功能等等，各種好用軟體供您選擇✨每日提供投信報告、股市新聞整理等等給您參考✨甜甜的手續費☺️，歡迎洽詢歡迎填寫表單，讓我有機會為您服務～,2,[-2.46875   -1.1015625  3.5      ],0.9875630475019543
關心一下南紡的各位：應該大家都出掉了吧！？,0,[ 5.13671875 -2.49804688 -1.1953125 ],0.9977433344835409
今天一早開跌停的時候就出去了本來還想凹凹看回彈但我內心深處的聲音告訴我不能再抱著了結果一路鎖跌停到收盤好險沒讓損失繼續擴大了,0,[ 2.0234375   0.7734375  -2.12890625],0.7679121407711557
好險有出掉勇敢停損是好事給你讚一個👍,0,[ 1.47460938  0.50585938 -1.02050781],0.6839739561523721
1314+1,2,[-2.70507812 -0.77197266  3.06640625],0.9759490980697049
你要慶幸砍在17塊，賠個4000而已如果漲上去那波你還在車上你絕對就不會停損然後遇到5/11開殺，那時候停損賠5.6000起跳然後如果硬凹，現在就......,0,[ 2.17578125  0.47607422 -1.625     ],0.8298132971549775
通報📢好像有人對這篇文章有新想法唷，快來去看看！,2,[-2.39648438 -1.36914062  3.79101562],0.9922645434192996
市場對通膨疑慮》預期FED提早升息〉升息對科技股影響較大（未來現金流較多）》投資人拋售科技股差不多是這樣,2,[ 0.3996582  -0.41381836  1.57128906],0.6909765835595404
是不是被拉外匯保證金啊同校的,2,[-2.34765625 -1.34667969  4.1875    ],0.9946280642514649
請問教練聚亨現在怎麼看😭,2,[-2.4453125  -1.6015625   4.31640625],0.9961668510748488
我是3折唷,2,[-2.66015625 -1.46875     4.36328125],0.9961916853932227
嗨嗨感謝樓上各位同學們的回應🙇‍♀️今天特地抽空去現場問了，以下有幾點注意事情要注意一下唷！搭配大戶投活動，在活動時間內搭配永豐大戶線上申辦都是3.8折（活動價）！目前活動時間延到今年12月，但是一旦活動結束便恢復6.5折計價唷！活動價每個月額度是「100萬」，超過部分以6.5折計算，手續費採「先收月退」。我人都到了現場，問「那現場開戶折數大概多少呢？」還是堅持要我先辦再跟營業員談，到底是有多機密啦...😑,2,[-2.08984375 -1.29101562  3.69335938],0.9901746044186085
哇嗚～你是去現場申辦的嗎？羨慕😂,2,[-2.52734375 -1.53417969  4.421875  ],0.9964630593370106
5/155/16收平盤,1,[-1.81738281  1.54492188 -1.38378906],0.9190152614482657
5/155/16收平盤,1,[-1.81738281  1.54492188 -1.38378906],0.9190152614482657
不跟股票談戀愛要怎麼找到濕的雪和長長的山坡？,2,[-0.51855469 -1.65917969  2.77148438],0.9531443987774899
期待兩位分享點什麼更有內容的不要只會出張嘴,2,[-2.703125   -1.27246094  4.2578125 ],0.9951109086527142
看到樓上這麼多人看空看來差不多可以再進場了,1,[-0.99902344  1.76855469 -2.19921875],0.9244455709715587
爆漲的股票本來總有一天就是會暴跌尤其是這種一堆人搶進場的,0,[ 3.359375   -1.04003906 -1.0703125 ],0.9763691814788522
很會撐,1,[-1.61132812  2.09179688 -2.29101562],0.964193175919609
消息面我們算快的，這次算我們的利多我大前天也都出清了，完全沒損失到,0,[ 2.81640625 -0.07855225 -1.49804688],0.935738021460319
好厲害😭賠了快20萬的新鮮韭菜路過(;´༎ຶД༎ຶ`),2,[ 1.02050781 -1.33203125  1.52050781],0.6008790993873072
還有人在這偷看嗎？這週大家過得還好嗎？我空單加到爆了🤔,0,[ 1.12207031  1.03613281 -1.73925781],0.5063690252046907
我還沒入場，手上剩醫療股,0,[ 1.32519531 -0.69433594  0.69335938],0.6008414587439055
覺得台灣疫情好像炸開了好可怕😱,2,[-0.69335938 -1.26660156  2.171875  ],0.9182033693672714
110高樓已停損😏,0,[ 5.14453125 -2.43164062 -1.36816406],0.9980069873637392
如果可以開戶的時候順便開，感覺滿方便的之後如果臨時有需要就可以馬上用~,2,[-2.625      -0.81103516  3.08398438],0.9768877961868438
好好講話很難嗎，沒人強迫你回答呀建議有問題問營業員最快在這裡問只會被嗆,2,[-2.34765625 -1.60546875  4.6171875 ],0.9970800721467812
鋼鐵股該先出掉嗎手上剩兩張但已經慘賠2萬還會在跌入谷底嗎QQ,0,[ 4.65625    -1.86132812 -1.31054688],0.9959765747836868
跌起來跌起來我要看到血流成河,0,[ 5.24609375 -2.49609375 -1.52050781],0.9984167879842686
韭菜問一下這是夜盤嗎,0,[ 4.53125    -2.140625   -0.80664062],0.9939646265023816
不是哦～是權證買賣時間跟股票ㄧ樣,2,[-2.7265625  -1.53808594  4.390625  ],0.9965390639205934
是槓桿1點*400嗎,2,[-2.3125     -1.47460938  3.84960938],0.9930684237802642
每檔權證的槓桿倍數皆不太一樣可以觀察看看,2,[-2.56445312 -1.3984375   3.83789062],0.9930709250311054
群創今天進場的..,1,[-2.6015625   2.84179688 -2.3984375 ],0.9904677929201403
