text,label,raw_outputs,probability
有辦過證卷戶可再辦大戶投嗎？,2,[-2.59765625 -1.65136719  4.44140625],0.9968737213038766
想說上流哥最近怎麼沒有發文，原來是生病了，很喜歡他，兩本書都有看過，雖然他的省錢方法很極端，卻也是減少支出增加開源的方式之一，再為他集氣🥺🥺,2,[-2.16796875 -1.3984375   4.38671875],0.9955238680161906
昨晚美股四大指數全紅今早日韓香港的指數也是紅的結果台股休市..沒分到.·´¯`(>▂<)´¯`·.為什麼要停盤啦(≧Д≦),1,[-1.79296875  1.79199219 -1.78417969],0.9472205260408585
昨天哪個時空的美股有開盤,2,[-2.1875     -1.22167969  3.171875  ],0.9832256088559748
平行時空！(ﾉ≧∇≦)ﾉﾐ┻━┻,2,[-1.23535156 -1.97070312  3.27734375],0.9840324660409162
什麼是停盤？,2,[-2.28125    -1.15917969  3.42382812],0.9866281155614174
我意思是指休市啦！不要在意那麼多嘛！ʘ‿ʘ,2,[-0.70117188 -1.27050781  2.14453125],0.9166167257693271
哈哈哈哈,2,[-2.65039062 -1.58789062  4.45703125],0.9968212668218468
我今天年夜飯吃了魚翅羹跟燒鴨挺香的有人要一起分享年夜飯的菜單嗎,2,[-0.65380859 -1.68847656  3.1171875 ],0.9697323476829701
麥當勞(・∀・),2,[-1.32714844 -1.88964844  3.48828125],0.9874386832040738
如果看著美股紅盤會手癢，代表你定性還不夠..而且你也就這11天忍住就好，有實力的話賺錢永遠是早晚的事。,1,[-1.61816406  0.68310547 -0.21606445],0.6635528664632563
不！這是篇來亂的文，不要這麼嚴肅啦(◍•ᴗ•◍),2,[-2.44335938 -1.57421875  3.82617188],0.993632867386728
哈哈哈沒啦想說給你建議這樣，因為太多人每天都想做盤，找不到自己在股市的定位,2,[-2.04492188 -1.54882812  3.92578125],0.9933008692494377
新年快樂！這是篇來亂文！(≧▽≦)快樂啦！聽說今年水虎+金虎賺大錢喔你各位！,1,[-3.23242188  3.18359375 -1.97558594],0.9926725183555548
