text,label,raw_outputs,probability
謝謝你的留言！下次會注意‼️,2,[-1.63085938 -1.046875    2.44335938],0.9546546493601331
我是永豐金的理專有任何問題可以詢問我喔,2,[-2.20898438 -1.46875     4.30859375],0.9954466546056507
元大,0,[ 2.58007812 -1.38183594 -0.02264404],0.9148307826379406
併保險公司根本大利多新聞出來我馬上補成整張沒幾天就從15漲到19了去年富邦金也沒人想到會漲到80,1,[-2.33203125  3.21679688 -2.77929688],0.9936599830173408
恭喜🎉,2,[-1.45507812 -0.83007812  1.69824219],0.8908662037677906
TD和FT都蠻不錯的☺️,1,[-1.59960938  1.78808594 -1.51464844],0.9340827977238949
一張不賣奇蹟自來套10年沒解套20年總會解套ㄅ,1,[-1.03125     2.0390625  -2.45703125],0.945573609081905
逢低買進、買綠、紅考慮～繼續存股的me🤩,1,[-2.41601562  2.89453125 -2.44140625],0.9903396149652819
我的天那老師一開始說是美股要大家辦複委託結果現在說是港股嚇瘋,0,[ 1.25097656 -1.14355469  1.19726562],0.490455385243224
9/1盤後分析自從台積電開出漲價的第一槍後，今日三星、KeyFoundry傳出漲價的消息，且漲幅預計高達15~20%左右，但IC設計廠並沒有絲毫撤單的消息，因為在這晶片荒的時代貿然撤單，損失產能的代價遠比漲價來的更大，相反的在需求這麼強烈的狀況下，把漲價轉嫁到終端反而可以賺得更多，且漲價後價格不會輕易下降，在這麼供需失衡的狀況下，我無法想像晶片產能跟上後，市場到底會蹦出多大的火花。受到晶片代工漲價的影響，今日台股主要進攻的是IC設計族群，雖然這波漲價IC廠轉嫁給終端的機會較大，不過單純的溢價對股價推升力道有限，畢竟晶片的產能仍是稀缺中，短線不排除有繼續震盪的可能，但股市畢竟是反應未來，若市場提前傳出產線完工的風聲，漲價題材加上產能噴發，股價發展又是另外一回事了。持股分析順德(2351)、新唐(4919)今天車用的漲幅很明顯分為晶片組與非晶片組，但就像前面所說，目前晶片產能仍是稀缺，加上先前設定的季線也尚未跟上，短線內的漲跌幅不需過度反應，明天立場又順間顛倒了也說不定。宇隆(2233)今日的漲跌幅仍是屬於繼續量縮，估計這種無聊的戲碼會在上演一陣子。,1,[-0.64453125  2.1015625  -2.55273438],0.9313600037799121
今天現貨外資買投信賣外資選擇權空單持平期貨空單+1000口今天加權櫃買背離投信雖然現貨賣超但先前投信資金有進駐的個股也都持續大漲海運上方也有大量套牢資金那什麼時候回檔？我認為量能增加的時候就是回檔的時候了現在散戶不願意進場造成櫃買太好拉所以我認為散戶進場量能增加的那幾天可能就是法人獲利了結的一個時間點且最近大家應該也有感覺不好進場怕一進場就追高了不追過五分鐘直接給你拉到半根漲停當沖量降低是一個問題散戶信心是一個問題以前當沖量能大時量滾量一路從萬二滾到萬八我認為現在是一個很好的學習機會學習觀察預測這種盤時法人主力大戶會如何操作！歡迎大家追蹤我一起學習哦！,1,[ 0.38378906  1.30761719 -1.6484375 ],0.6901215329705827
文章內容為本人經驗分享，若有提及個股的部分，也僅是透過文章呈現公開且已知的技術或籌碼等資訊及數據，無任何推薦買賣之情事，投資有賺有賠，請務必獨立思考並自行決定。多方可留意觀察股6138茂達(收盤價:165元)6706惠特(收盤價:193元)備註惠特除權息日期09/29,2,[-2.5625     -0.75634766  2.73242188],0.9656653513106396
凱基台北哥來了塊陶阿明天高機率開高走低上次的例子是在7/27盤中買到漲停7/28直接跌停殺出這次一樣握有大量籌碼面對這種很愛極短操作的卷商籌碼面遠大於基本面跟技術面,0,[ 1.28027344  0.2800293  -0.91845703],0.6762543512847874
