text,label,raw_outputs,probability
推南京元大證營業員，今天開戶很親切解答問題，有需要的人能去找她,2,[-2.47070312 -1.48144531  4.12109375],0.994965415576328
說的沒錯！有時候真的會不小心過度交易！😔,2,[-2.15429688 -1.47949219  3.734375  ],0.9918556282613823
是在講當沖嗎,2,[-2.22460938 -1.49902344  3.72265625],0.9920524399879798
是的～,2,[-2.82421875 -1.3359375   4.390625  ],0.9960220435486395
沖賣是你當日買進又賣出的加上庫存1，與今日1，總共委賣兩張是有成交,2,[-0.00186729 -0.43505859  1.36914062],0.7049913169080757
糕點到了...,0,[ 5.1796875  -2.36132812 -1.45507812],0.9981586519709644
看起來已經是買氣過熱而且交易量也很高無法肯定後期是不是會再漲要觀察今天2/22的內外盤如果有爆量出貨那就是近期的最高點通常RSI過90不久後都會在回檔盤整,0,[ 1.37304688  0.94335938 -1.61328125],0.5878256018352849
股本小要怎麼拉就怎麼拉,1,[-2.24414062  1.76757812 -1.30273438],0.9394003137060277
興櫃看單日漲幅都很過癮今天還好幾檔單日破70%的例如18漲到32問題是成交量你買的到不一定賣的掉也不一定有機會賣不要把興櫃都當6770來看碰太多當心翻一個直接賠光,1,[ 0.21716309  1.07128906 -1.49804688],0.6656719540707396
不用低調要下去了啦,0,[ 5.265625   -2.5234375  -1.40917969],0.9983262459878435
券商配合的是三竹,2,[-2.265625   -1.40429688  4.19140625],0.9947445306203402
沒有那麼容易不一定每天操作操作金額也不一定,2,[-2.79101562 -1.45800781  4.453125  ],0.9965882161099093
哥今天賺多少,1,[-3.37890625  1.52246094 -0.04922485],0.8229564245924371
今天沒有賺晚點發文檢討,2,[-2.55664062 -0.98388672  2.98242188],0.9776380535884995
等你分享我好學習感謝,2,[-2.77734375 -1.34667969  4.453125  ],0.9962616998801485
我是當沖仔呦🤫,2,[-0.578125   -1.16601562  1.54785156],0.8434573627841949
做一段不是比較輕鬆嗎，還不用一直盯盤,2,[-2.2421875  -0.08331299  1.71484375],0.8440787011640973
那也要我看得懂哪裡能做一段哈,2,[-2.77929688 -1.45800781  4.51171875],0.9967738662699275
貼朋友的單還可以講一堆呵呵,2,[-2.66992188 -1.41210938  4.46484375],0.9964126889714037
開期貨戶大小台、選擇權、個股期手續費優惠中能盡量幫各位爭取較便宜的價格哦！,2,[-2.57226562 -1.24121094  3.85546875],0.9923262109218073
自己的比較少，不過有差嗎，年前賣call就是爽,2,[-0.30102539 -0.81640625  2.16992188],0.8810749694528175
恭喜啊今天又大漲我68才進場而且才買100多股......第一次玩興櫃,1,[-2.38476562  2.2890625  -2.03125   ],0.9778686920479057
80了🤔,1,[-0.77929688  0.54199219 -1.10058594],0.6848040435577015
上看120啦,1,[-2.57226562  3.94921875 -3.0078125 ],0.9975824570385209
120？你484太小看了嘖嘖,1,[-1.02539062  0.18835449 -0.26025391],0.5166360213984701
均價47，50張路過～,1,[-2.27539062  0.7421875   0.61523438],0.5182167409479072
開期貨戶大小台、選擇權、個股期手續費優惠中能盡量幫各位爭取較便宜的價格哦！,2,[-2.57226562 -1.24121094  3.85546875],0.9923262109218073
何軍的持股直接增加一倍看來是非常看好公司前景呢！,1,[-2.78320312  3.3359375  -2.53125   ],0.9949940160422742
手邊多了30000可以運用，想找適合的標的。目前庫存只有一張宏泰，正在觀望：群創、榮成、台通群創在前高附近點不知道會續噴還是盤整？榮成已經漲三天了遇前高又收十字，或許會先回檔？台通觀察好一陣子了，今天這樣算不算站上季線？法人也連續買好幾天因為我資金很少，想以最有效率的方式投資，所以不考慮抱長線。希望能和大家互相討論，由於經驗不足，還請各位多多指教！,1,[-1.44140625  1.90429688 -1.98535156],0.9472495960828063
普誠,2,[-1.68261719 -1.83984375  4.05859375],0.9940806411564265
友達,0,[ 2.96484375 -1.53515625 -0.27148438],0.952002906672968
買零股,1,[-2.73632812  3.7265625  -2.68359375],0.9968051930138575
旺宏群創友達宏碁高鐵長榮航大家好，我手邊有這六家股票，都有一張以上，想請問有人有去過他們近幾年股東大會嗎？有哪一家比較常吵架或打架之類的嗎，我想要去參加～謝謝大家,2,[-2.36523438 -1.04492188  2.8984375 ],0.9760294452298016
看戲？,2,[-2.29296875 -1.67773438  4.4296875 ],0.9965821014395693
躍躍欲試逆ww,2,[-0.03540039 -0.50244141  1.265625  ],0.6930414460635679
我不知道三大法人買賣超張數為什麼會出現負的還請各位教我這個還在研究股票的臭韭菜🥲,0,[ 2.04101562 -1.21484375  0.69921875],0.7692761762761031
負就是賣超,0,[ 4.88671875 -2.35546875 -0.95410156],0.9963908711929764
瞭解！謝謝🥺,2,[-2.35351562 -1.36914062  2.95507812],0.982132289187381
加油😉,2,[-1.43652344 -1.17285156  1.953125  ],0.9279755686819938
網上看到小資族投資台積電的5個方法方法1.定期定額：買台積電2330零股方法2.買含有台積電的ETF方法3.買台積電的權證(有槓桿)方法4.買台積電ADR(美國存託憑證)方法5.買比台積電更賺的上游設備商但我覺得是幹話奈米戶認為台積電填息100%你問我該買什麼我一律2330如果你在投資股票，你應該會在2020的暑假聽到台積電出現罕見的漲停板！再加上你也知道台積電就一間很棒的企業，不管是『工作、投資』都是你很有興趣的，所以你又開始重新找回「對台積電的興趣」，但你會發現一張股票就可能是你年薪的50%左右。年薪扣掉日常生活開銷，也許一張台積電股票就是你一年辛苦存下的錢，但你也肯定不會單壓這一年辛苦的錢在台積電身上對吧！,1,[-2.86328125  1.9921875  -0.74462891],0.932347101268712
我個人一定壓爆，如果我有60萬的話，因為這支股未來一定漲，我對他有信心,1,[-2.18359375  1.48730469 -0.91992188],0.896444257642444
allin今日糕點明日滴點沒再跟你543等等一定有人發阿伯圖,0,[ 2.95898438 -1.17871094 -0.32373047],0.949229662201552
gg零股那麼活絡買不了整張就買零股啊,1,[-1.86621094  1.9609375  -1.98632812],0.9605418682225721
不用客氣ㄌ記得存起來,1,[-2.54101562  2.11523438 -1.265625  ],0.958294784759758
