text,label,raw_outputs,probability
這是詐騙，別相信，錢進去就出不來了，我們這裡已有很多受害者,2,[-1.83007812 -1.421875    3.9296875 ],0.9921692171100088
雖說航運最差的時候已經過了但股價一下炒到誇張到現在還是覺得很扯新手不要碰,0,[ 2.75       -1.11425781 -0.16174316],0.929921714217466
想請問7/20～22是不是可以只憑身分證去領？另外上網有查到群益金鼎有分行，那在分行會領得到嗎？,2,[-2.46484375 -1.609375    4.625     ],0.9972134048516866
可以只帶身分證，照上面寫的只能去群益的股務代理部領,2,[-2.5        -1.6640625   4.67578125],0.9974769162077568
對啊每天看他們在自導自演嘴角都上揚了XD哈哈～這個好玩～讚,2,[-2.48828125 -1.24804688  3.76757812],0.9915198669327305
現在要搞鉅額交易了!!要幹大票的了!!,1,[-1.98828125  0.91015625 -0.46875   ],0.7651325259742906
什麼叫做鉅額交易。我的這版也是,2,[-2.2421875  -1.56152344  4.15234375],0.9950540288593507
那想請問已經下載他們那個貝萊德描述檔就退出了，個資會被盜嗎？或是我手機綁定的信用卡會不會被駭😅我媽推薦我玩的，結果那個紫萱加我，聊了一下我覺得不對勁，趕快上網查才發現是詐騙，但我媽已經投了十幾萬了，還拉了我妹投了五萬多，不知道能不能脫身⋯,2,[-1.93164062 -1.63574219  4.44140625],0.996014288195288
可以試試說說看：目前資金最近需要調度，需要暫時領回（趕快把投資的錢全部領回），幾天後會有一大筆資金參與鉅額交易策略（不能說兩天後，因為他們假客服總是說T+2天交易日領回，怕他們會拖到兩天後看你有沒有大筆資金進來，所以要說大於三天後，讓他們以為你將會投入更大筆資金進來，先讓你領回嚐甜頭），我是這樣領回投入的錢,2,[-1.67285156  0.07659912  1.41503906],0.7646122066225476
我是怕這個手法會不會太多人用，導致他們有所提防，你投入了多少錢呀？,2,[-2.40429688 -1.48632812  4.46875   ],0.9963851554611163
十萬,2,[-2.84375    -1.36132812  4.55859375],0.9967155911071385
你家人有申購嗎？,2,[-2.7421875  -1.58203125  4.44921875],0.9968544075572927
我有申購有抽中15張,2,[-2.7109375  -0.81982422  2.85351562],0.9716065476636603
叫我5/31前要認領不然違約有投入本金12萬了說要認領股票等撥券後賣出才能領回該怎麼做呢,2,[-2.0859375  -1.71777344  4.3515625 ],0.9961021415793314
只能假裝說要領看看，在跟他講在把現有股票賣掉加碼試試。拿回的回來，就不要太貪了，他要吃你大筆的，他手法就是去年穆迪手法類似。,2,[-1.94726562 -0.85107422  2.45898438],0.9535480224923593
小幫手回這樣你中籤新股資金還沒有繳納，系統在收盤後會自動審核返還你的帳戶。,2,[-1.85644531 -1.45800781  3.73046875],0.9907591167799232
你目前帳戶的錢是不是已經先扣除申購股票的錢。目前已經無款項可以提領了,2,[-2.13085938 -1.71875     4.4375    ],0.9964880887718681
不夠錢給他扣除叫我存入資金跟小幫手認領股票,2,[-2.1484375  -1.62988281  4.0859375 ],0.9947731612675526
不知道該怎麼跟你說。我覺得要領出來可能困難了。因為帳面上的錢你不夠還要補齊。如果你又為了拿回原本投入資金又繳齊申購股票的錢。可能損失更大因為申購股票就是個套路。是空氣股。別在投錢進去。拿回本金你看在場的人有沒有辦法因為現在你的處境比我們當初遇到更複雜更困難,2,[-0.34765625 -1.50292969  2.7421875 ],0.9435358711044972
那我是否先去報警再決定後續呢匯款明細都有留存,2,[-2.53125    -1.54589844  4.6015625 ],0.9970712266844245
我是怕你為了拿回原本的損失。又把申購股票的錢投入。他收到錢立刻把你踢出群組。畢竟手上的開關是他們決定的不是我們希望你也能平安渡過這次的詐騙圈套,2,[-1.515625   -1.30175781  2.9296875 ],0.9744073737632866
我剛查了穆迪手法跟我現在遇到的一模一樣那邊是說有人有申購股票中了沒錢繳由機構帶繳之後賣出有12萬但無法提領需要匯款才能我再想要不要試用這個方法等錢下來去提領我的本金看看,2,[-2.29296875 -1.6796875   4.4921875 ],0.9967925710367901
喔,2,[-2.421875   -1.39257812  4.15234375],0.9947248305038738
