text,label,raw_outputs,probability
我絕對不會叫人當沖賠了40萬的我不在話下QQ,2,[-1.82128906 -1.49316406  2.80859375],0.9772299258176397
請問為何要避開正在買回庫藏股的公司？謝謝,2,[-1.44628906 -1.24804688  2.67382812],0.9652076068895811
公司在發佈資訊說要買回庫藏股時，有可能只是喊一喊而已，他們不一定會去真的買回，只有在他們確實買完庫藏股，才可以看出他們是真的有誠意來執行，像是之前的宏達電，公司一直宣布要買回庫藏股，但是實際買回的數量與預計的都有落差，之後宏達電股價就一直下跌。,0,[ 3.9921875  -1.96582031 -0.53320312],0.9867620544680158
可以加你的賴嗎,2,[-2.22265625 -1.421875    3.859375  ],0.9926843109794723
哈囉～這裡不能留LINE呦要麻煩您小盒子私訊我🥺謝謝您～～,2,[-1.69042969 -1.56347656  3.328125  ],0.9860732289637866
我按邀請了,2,[-2.84375    -1.34179688  4.2890625 ],0.9956351719972357
私訊您囉～～,2,[-2.63671875 -1.23535156  3.86914062],0.9924927097171639
有群真棒！有興趣,2,[-2.97460938 -1.15722656  4.140625  ],0.9942186584769367
要看券商造市能力和當時股市氛圍，不太容易推估。,2,[-2.3203125  -1.60449219  4.55078125],0.9968503491928148
敦泰反彈了欸,1,[-2.5703125   3.87890625 -2.97851562],0.9973735373847991
想了解,2,[-2.84765625 -1.34667969  4.42578125],0.9962086166527087
去年跟今年都有餐飲股掛牌，造成一片轟動，往往在掛牌第一天都會有很漂亮的價格，可是之後好像就不是這樣了....抽籤真的那麼好賺嗎？趕緊來瞧瞧😚研究資料時，波波好想吃瓦城，快跟波波分享你喜歡的餐廳有沒有掛牌呢？追蹤起來👇🏻,2,[-2.         -0.74609375  2.60546875],0.9569134481978916
台股:量能縮到極致，上不去也下不來，還是以月線當防守，今天主要拉鋼鐵，個人不建議去追。觀察低檔有大人在布局的股or晶圓代工如果有拉回是個不錯機會。歡迎大家追蹤(每天限動有交易日記大盤分析、族群看法)，有任何問題都可以私訊一起討論stagram.com/chaogoogg_66,1,[-1.59277344  2.08007812 -2.23632812],0.9626939797270586
主力賺不到錢不想玩了韭菜都畢業了,0,[ 4.79296875 -2.08007812 -1.19335938],0.9964643532922828
有人用過VIapp買美股嗎？謝謝各位：）,1,[-1.5703125   0.50878906  0.45898438],0.4815893834478593
Vi我只查到賣課的網站耶,2,[-2.02929688 -1.7734375   4.32421875],0.9960270992822412
我是看到8i控股主要在講美股但我也不知道是不是詐騙,2,[-1.31738281 -1.77050781  3.36132812],0.9850307915997462
嗨大家，想說迪卡流量大神人多，發來這邊希望大家拋磚引玉給我一點迴響。這次主要是看零售業，特力(屋)、振宇五金、寶家、小北百貨，請大家給我一點指導。🎁🎁主要業務：靠減少資訊不對稱賺錢🎁🎁👉RonaldCoase(1991年諾貝爾經濟學獎得主)認為，在部分市場，公司/廠商存在的價值，就是降低客戶的交易(資訊)成本。以五金建材手工具等來說，其品項繁多。又同一項物品，從製造、銷售、施工者到最終客戶手上又有諸多異名，後續的品質、形制、交期、倉儲集貨與集客又是另一問題，故其交易過程遍布資訊障礙。👉而振宇五金就是解決這些問題，並藉此賺錢的機構XD。表面上看不到技術成分，不過管見以為，振宇五金賺的是資訊不對稱財。👉另外像是寶家(寶雅5904旗下)、特力屋(特力2908)、小北(準備上市上櫃)，雖然路線略有不同，不過因同樣是切入各式五金用品，因此都是賺資訊不對稱財，都是振宇五金的對手。競爭對手與營收狀況：👉就交易成本來看，其實振宇五金與寶家、小北、特力屋，賺的都是交易成本財，彼此並沒有什麼區別，僅有的差別在所選的路線或目標客群有所不同；換言之，哪間公司對上游商品資訊掌握程度降低(如比別人貴、東西比別家不討喜)，就會是輸家。如果大家對上游商品的資訊能力沒什麼差，比的就是刀法，哪個路線能切割到最多最肥的客群，就會是贏家。🎁🎁坪效比較🎁🎁👉但經營連鎖事業，非常看重坪效----每坪每年的陳列能為店家帶來多少營收。綜合坪數之後，比較如下。👉這邊比較完之後，因為寶家尚在起步階段先剔除不論，接著可以發現特力屋的坪效遠遜於小北、振宇五金好幾個量級。反映在eps上，振宇五金有6.9，特力僅有1.5(粗估)；儘管特力另有五金跨國三角貿易事業，無法明確判斷零售業的eps為何，但特力屋的坪效遠遜於振宇五金、小北，想必eps很難好看到哪去。🎁🎁特力(屋)的對策🎁🎁👉站在特力屋零售事業的角度來看，提升上圖的坪效似乎是當務之急。如果特力屋想從對手身上找出提振坪效的方式，管見以為，可以：1、再出200坪的店家走振宇五金的坪數與路線，畢竟上表已證實振宇五金、小北這種坪數或路線的店家確實比較會賺。2、搭配寶雅養寶家的規模花錢(存貨、營業用資產、週轉金等每間估約17，574仟元/間，)，以特力109上半年營業帶來的517，615仟元現金增加相比，足夠開個快30間沒問題。3、加上特力年報中特別提及的東南亞五金貿易生意，特力應該有極大的可能取得振宇價格更優的貨源。👉而特力屋自己也注意到這一點，也立刻修正自己的路線搶奪振宇五金的市場。依據工商時報報導(2020/12/09特力屋迎戰寶家明年展店衝50家)略以：「特力屋截至2020年底社區店拓展至15店，2021年規劃加速展店目標至少30家，有望達50家。」，看來特力頗有可能在五金零售業MakeTestRiteGreatAgain。👉特力跨入200坪店面向振宇五金叫戰，但振宇五金的體質似乎因快速擴張而有點困難。依據振宇五金109年第二季發布的財報，流動比僅81.65%、固定長期適合率為1.16(數字大於1表示公司可能借短期借款還長期債務)。👉但截至今日為止，振宇五金的經營績效都比特力大幅成長許多。特力作為一個執行標竿學習的人(作為一個抄答案的公司)，並沒有亮眼的進步，為何如此實在讓人好奇，如果有朋友知道的話煩請解答一下謝謝~-感謝大家閱讀，請迪卡的大家多給我一點迴響，像是留言分析討論或是點讚按愛心之類的，因為我上一篇比較路易莎咖啡和cama咖啡的文章，就是收藏數遠比留言分析和按讚按愛心多，有點像肉包子打狗有去無回嗚嗚嗚,2,[-2.08789062 -0.32666016  1.94238281],0.8919169900048266
這裡面應該不會有主管啦，小北目前一直在積極擴店，就是為了趕快上市上櫃；禮拜六剛開一間接下來還有幾間要開不過都是雙北的，公司目前是很想拼上市上櫃的。然後廠商也在整合,2,[-1.36328125 -0.46166992  1.7890625 ],0.8710240949456244
