text,label,raw_outputs,probability
最近有接到電話跟我介紹他們公司受倢通科技公司委託釋股，聽起來都不錯也有興趣購買，但看到網路也有一些利用原始股東來詐騙獲利後他們公司收5%服務費用今天打電話確認過後也表示確實有委託這間公司做釋股這能買嗎😭😭😭有人有接過類似這種電話嗎,2,[-2.37695312  0.08343506  1.4609375 ],0.7850854751029521
不能買沒有上市櫃的股票只能私募而你不能私募，除非你是（1）銀行業、票券業、信託業、保險業、證券業或其他經主管機關核准之法人或機構。（2）符合主管機關所定條件之自然人、法人或基金。（3）該公司或其關係企業之董事、監察人及經理人。,2,[-2.21484375 -1.671875    4.6875    ],0.9972715904832925
那這樣算違法的嗎😐,2,[-2.50195312 -1.61132812  4.0078125 ],0.9949094601846251
對，違法，可以檢舉,2,[-2.875      -1.45117188  4.48828125],0.996743058538793
好的了解了謝謝你🙏🏻,2,[-2.23632812 -1.43945312  2.85546875],0.9805992346882085
我前陣子也有接到電話跟他聊了30分鐘跟我講的很多內容都還蠻正確的（上網求證過）我評估完後的確有可能賺錢但風險就是錢給他但股票沒有上市所以不能做買賣等於買到壁紙所以後來沒有買這個風險承擔不起,2,[-1.96289062 -1.62597656  4.3984375 ],0.9958710787346519
昨晚CNBC訪問了前臉書高階主管，現任SocialCapitalCEO的ChamathPalihapitiya，這段訪問堪稱經典，整理心得分享給大家​​GME與Wallstreetbets的整起事件無疑是會被載入投資史冊的，而該段訪問補充了許多主流媒體無意間或刻意不提及的事實與觀點，幫助我們更加了解到整起事件​​這位老兄表示他花了整晚瀏覽WallStreetBets版上的文章，並在前一日也加入了GME的多方行列，獲得巨額的報酬​​最近媒體都在探討並呼籲政府單位應該監管這類炒作行為，認為這是散戶純粹的不理性行為，但Chamath並不認同​​憑什麼機構投資人可以透過不合理的放空來操弄股價牟利，散戶投資人聚集起來買進卻得受到制約?​​Chamath表示絕大多數的人再看整起事件時，都會先入為主地認為投資機構的估價與操作是合理的，散戶是不理性的​​但當他再逛WallStreetBets版時卻發現裡面的分析質量並不亞於對沖機構的分析​​在整起事件爆發以前，GME被機構投資人做空了140%，很顯然的違背常理​​一直以來機構投資人手握幾億的資金，利用散戶無法使用的槓桿與放空工具從股市中賺取利潤，這是他們一直以來的營運方式​​而今天WallStreetBets其實也只是透過網路與論壇聚集起來，模仿機構投資人的方式進行投資而已​​我自己也在WallStreetBets版潛水了一陣子，我感覺Chamath在節目上的表達稍嫌誇大，裡面的確有不少高質量的分析文，但更多的還是比較不具專業的文章言論😂​​但我依然很建議大家在評價這件事情時參考他的言論觀點，評價一件事情不能只看表面​​投資也是，永遠只吸收別人雙手捧上的資訊更是危險,2,[-1.6171875  -1.44042969  3.48242188],0.9867991193139419
韭菜小弟想問各位假設2/5將股票賣出的話錢是在2/8號入帳嗎～請各位鞭小力一點.....,2,[-0.06854248 -1.84570312  2.66015625],0.9290672848979936
下禮拜二,0,[ 1.87988281 -0.57373047  0.07995605],0.7991731168937279
但不是2/10調整放假嗎.....,2,[-2.11132812 -1.6640625   3.95507812],0.9940879093832232
禮拜二是2/9哦～,2,[-2.05664062 -1.06738281  3.5234375 ],0.9862742149902747
是2/9號入帳嗎～,2,[-2.76367188 -1.50585938  4.51953125],0.9969060135185939
就五天當一個循環今天星期＋兩天禮拜一賣禮拜三拿禮拜五賣禮拜二拿國定假日就延後,0,[ 1.0625     -0.89746094  1.0390625 ],0.4722106514815731
2/8是2/4的交割作業,2,[-2.7265625  -1.56835938  4.58203125],0.9972054247574659
賣完兩三天後錢就會進了！,1,[-1.24707031  2.56835938 -3.1640625 ],0.9753552408196252
所以說它上面寫2/8、9無交易是單純沒有股票交易交割一樣會有的意思嗎？,2,[-2.51171875 -1.63867188  4.578125  ],0.9971788267078281
交割有兩種，一種是現金，一種是股票，所以你委託賣時不管有沒有交易成功都會交割，交易完成後會交割把錢匯到銀行裡,2,[-2.328125   -1.59472656  4.328125  ],0.9960521336662328
T+2,2,[-2.14648438 -1.44921875  2.87890625],0.9806216610059485
*華科集團:華新科、信昌電、佳邦*泛國巨集團:國巨、奇力新、凱美*從財報來看(資料來源:國巨、華新科、信昌電、佳邦、凱美、奇力新)*近12個月淨利率排行:華新科(19%)>國巨(18.5%)>信昌電(15.7%)>凱美(12.6%)>奇力新(9.1%)>佳邦(6.5%)*近12個月EPS排行:國巨(22.19)>華新科(12.57)>奇力新(6.06)>信昌電(4.43)>凱美(4.04)>佳邦(2.28)*歷年股價下降趨勢:國巨，其餘公司皆向上趨勢。*被動元件族群，股價起漲連動明顯，但漲幅不同。凱美、國巨漲幅最大，華新科漲幅較小，而奇力新股價率先跌下來。股坑個人觀察:*2020年12月份，四家公司公布資源整合消息。信昌電與佳邦整合，奇力新與凱美整合。消息公布前兩周(!?)，信昌電股價開始下跌，佳邦上漲。奇力新也開始股價下跌，凱美上漲。*集團資源整合從股價反應來看，不像是兩家公司平均資源，而是讓好公司變更強，至於另一家公司就…。*股價先於消息反應!?集團資源整合，要選股價較強勢的公司*訂閱電子報:,1,[-0.67724609  2.3046875  -2.88085938],0.9467082844223614
推,2,[-2.74609375 -1.45410156  4.65625   ],0.997178391897375
