text,label,raw_outputs,probability
出貨？？,0,[ 4.8359375  -2.36132812 -0.79541016],0.9956863160195295
基金真的要賺的話可以賺很大啦之前沒幾天賺10%,1,[-2.77539062  2.47265625 -1.63867188],0.978814753810269
哈哈謝謝應該還會繼續抱,1,[-3.25        3.27929688 -1.78222656],0.9922643745258238
真的只會看漲說漲看跌說跌，一個肯定的方向都不敢講，就不要分析了好嗎？從跌到1w5叫人要注意，等到攻上季線才看多？多看看市場面不要只會在那畫線，上禮拜看覺得電子不會接，現在又說主流在那，給你拍拍手,1,[-0.30981445  0.74658203 -0.53417969],0.6151831698700934
真好，什麼都不用做，就直接得到50W,2,[-1.45898438  0.08520508  0.72802734],0.6104789752778093
從美股道瓊、標普500到台股加權，都可以看到2020-2021這段時間反常的飆高，已經到了嚴重泡沫化的程度。受到聯準會的影響，現在市場上出現對升息與緊縮政策的恐慌，以及對刺激經濟手段收回的預想。由此可見，山頂已經來臨！以下為放空建議股票面板：面板的爛有目共睹，空回個位數指日可待。原物料股：中鋼、第一銅等，原物料已經超漲，除了緊縮政策加上中國釋出庫存，崩崩崩的機率是非常高的。航運：航運就像比特幣、HTC一樣，一群散戶炒炒炒，最後怎麼上去就怎麼下來。直接空台指期，或買50反1，穩穩賺17000到12000的錢，也很棒傳產：傳產今年被過分炒高，該回去了2021將重演歷史，一堆人在警告，可是沒人聽得進去。不相信我的人就信貸融資allin吧,0,[ 1.94726562  0.89160156 -2.16601562],0.7329683942319369
傻,0,[ 0.92089844  0.41552734 -0.44018555],0.5377314398560797
你是不是陳嘉偉的舊會員,2,[-2.54492188 -1.63574219  4.578125  ],0.9972000729423244
貼張空單給我看看,1,[ 0.82421875  1.0625     -1.50976562],0.5363818758536207
你敢貼空單我就敢信不然就少打嘴炮,1,[-1.1796875   0.54882812  0.41357422],0.48755708968160866
北醫藍頭是不是被虐狂🤨好像很享受大家的冷嘲熱諷,2,[-2.19335938 -1.65527344  4.421875  ],0.9963786502506246
又是你,2,[-2.67773438 -1.45019531  4.58203125],0.9969061845986031
空軍不是都死光了,1,[-0.44165039  1.51757812 -2.00195312],0.8542770412332527
一直都很好奇，如果從股票發行就持有，會得到多少股利股息。所以就自己把資料整理與大家分享,2,[-2.30859375 -1.54003906  4.08203125],0.9947335301960384
看這種圖表都好療癒微端也太噴,1,[-3.36132812  3.63085938 -1.9453125 ],0.9953159743543211
2021/06/18(五)43分盤中震盪殺尾盤，但仍出頭沒有落尾，收回母K內17318。離突破05/03還有段距離，但整體大盤持續表現出試圖上攻跡象，不但再次出頭，被壓回的位置也不差。不過以成交量來看，被大力殺尾盤是事實，上檔壓力仍在，同樣緩漲沒問題。重新整理一次，05/03是目前稍大的壓力，而下檔支撐在季線，盤整也是累積能量的一種方式，要繼續等待。#財金#投資#金融#理財#技術分析#理財觀念#投資心法#小資族#台股#大盤#投資新手#股票教學#投資理財,1,[-2.25195312  2.98828125 -2.6953125 ],0.9913747150871878
"元山6275前幾天分享了""山""的好兄弟力山1515今天要講的是【元山6275】=====力山1515的文章在這↓↓↓==========進入今天的正題=============除權息旺季來了一年當中你要說什麼時候股票最容易上漲那就是除權息的時候了這檔股票除權息後上漲的機率高達80%而且持有一週期望報酬高達2.98%（超級高😍簡單說星期一是他的除息日只要是綠色的買就對了因為星期一跌的根據統計的結果都是多賺的～除此之外他的填息機率是100%你沒有看錯就就是只要除息股價都會回到除息前的價格平均天數是6天真的超級快也就是說我只要持有一週就可以賺到一整年的股利真的是太開心了星期一我的操作策略就是買綠不買紅未來一週只要股價沒有跌過星期一的參考價都是好買點祝大家操作順利～",1,[-2.4140625   2.5390625  -2.25585938],0.9848985962596459
請問這是哪個app,2,[-2.88671875 -1.43164062  4.39453125],0.9963755142033087
眼睛還好嗎哈哈哈哈哈字那麼大還看不到？？,2,[-1.46777344 -1.67871094  4.14453125],0.9934327729326218
今天打開我的下單APP剛好喵到我的股票竟然昨天一天就填息了真的太開心的😂😂😂我買的就是他!!!過去5年填息的機率竟然是100%其中還有4次是當天就填息平均填息天數是8天下次除息日前我會再加碼一些希望到時候不要太貴我會滿不起😬😬😬也祝大家操作都可以很順利～,1,[-2.109375    2.16601562 -1.96679688],0.9709262685909115
太厲害了><,2,[-3.03320312 -1.25878906  4.19140625],0.9950012107507867
殖利率那麼低，當然秒填息,1,[-1.94726562  1.82421875 -1.6796875 ],0.949579669073753
笑死填息機率100趴，第一次看到用機率算股票的,2,[-2.30664062 -1.23828125  3.41992188],0.9874185634579157
好棒喔不愧護國神山,1,[-1.35546875  0.66650391 -0.17016602],0.6387553615889113
新麗9944除權息旺季來了一年當中你要說什麼時候股票最容易上漲那就是除權息的時候了這檔股票除權息當天的機率高達78%今天果然如預期上漲+1.4%而且持有一週上漲機率高達75%期望報酬也有1.37%（超級高😍簡單說下禮拜一只要股價是綠色的買就對了因為禮拜一跌的價格根據統計的結果都是多賺的～星期一我的操作策略就是買綠不買紅未來一週只要股價沒有高過今天的收盤價21.7都是好買點祝大家操作順利～,1,[-1.57128906  2.64453125 -2.85546875],0.9815016576389805
不好意思，在下股市新手，想請問今天友達後面直接跌下去是什麼原因，13:25看還是開盤價，為何5分鐘後變成這樣？好奇看了籌碼，元大買超5萬8，買均價22.66。這樣跌是跟當沖有關嗎？抱歉😭想不透尾盤到底發生什麼事......先謝謝願意提供小女子方向的人。,1,[ 5.13076782e-04  1.12890625e+00 -1.50000000e+00],0.7164811797971095
0050調整,2,[-1.98144531  0.52001953  0.85546875],0.5638176588281617
罰你去看證交所交易規則100遍,2,[-2.50195312 -1.69140625  4.5234375 ],0.9971197707524789
一堆大戶散戶想吃被動基金豆腐以為被動基金會接好接滿賺價差，沒想到賣盤遠大於被動基金的買盤，造成今天的最後一盤的下殺,0,[ 4.46875    -1.70703125 -1.37207031],0.995039094911793
倒貨給被動吃啦順便倒貨給韭菜們,0,[ 4.703125   -1.97851562 -1.26367188],0.9961983521874069
謝謝諸位大哥的解惑，小女子三生有幸，感恩不盡🙏,2,[-2.01171875 -1.26660156  3.4765625 ],0.9873169411212805
美股4巫日啦,1,[ 0.17504883  1.00878906 -1.93847656],0.6725381831736287
融券餘額昨天6726➡️今天52主力賣超28411大概是主力看空吧最後兩搓買進22.85賣出22.95成交22.5單量118750買進22.55賣出22.5成交22.5單量2362顯然收盤前有空單想回補去壓大量在22.85附近再看看五檔價量跟內外盤比一切都解釋得通了,0,[ 1.90527344  0.51074219 -1.12597656],0.7714831935540987
外資倒垃圾給元大,0,[ 5.1484375  -2.46679688 -1.29980469],0.9979281136033183
一樓完全錯誤,2,[-2.59570312 -1.50488281  4.37109375],0.9962652802914702
籌碼調整的都是元大，所以跟0050沒關係？今天盤後0050納入三檔航海王友達啊不是台50？：）趕快去查,1,[-2.28320312  0.89257812 -0.01473236],0.6918644909062741
抱歉那些是我在出貨,0,[ 4.2890625  -1.78515625 -1.03515625],0.9928774946140292
當垃圾倒貨啦,0,[ 5.0234375  -2.34179688 -1.38476562],0.9977243303628264
