text,label,raw_outputs,probability
今天華碩漲停每次華碩新聞出來都會回來看看這篇,1,[-2.59570312  2.93945312 -2.23242188],0.9904721410289263
元大的投資先生,2,[-2.1171875  -1.39355469  3.8515625 ],0.9922302025640396
請問有人有追到前幾天佳格前員工離職po的勸告文嗎在講佳格內部風氣的現在找不到文章😭😭,2,[-1.83691406 -1.79199219  4.33984375],0.9957682438397357
"03/18鮑叔言論續放水資金又往股市推想攻前高仍受罪整理拉長待解決**心得分享[客戶又是滿滿的還有下午要趕到遠方內容匆匆寫過不好意思]FED昨天無視債券殖利率創高仍就再次決心維持低利率對已經熱氣騰騰的股市無疑再加溫早盤開高隨後台指期點火軋空向上惟推到16400要戰之前高點時拉出正價差代表空軍已被消滅到自盡盤勢反見拉回休息上方套牢區仍待整理換手才有可能突破內容來看今天又點火了新類股5G網通利用缺貨話題引進拉抬IC設計昨天說""不要追高你看是不是拉回了""分析師今天很快改口""昨天拉回五日線是好的介入機會強勢股不會尖頭反轉頭部多半會需要有多次的來回洗刷太早的猜頂是十分危險的操作**聊聊0056高股息ETF前一陣子0050派因為台積電和發哥強漲總是說0056表現差還是0050才好但這段時間換是高配息股票發威看看0056的少少三十支成分股就抓到了近期接連因為殖利率很高而見到開盤跳空漲停的個股3005神基2347聯強2357華碩以及今天多數強勁的NB股[請參考附檔的名單]也讓0056的股價一路推漲創高每一個市場階段都有流行的趨勢你要找到某檔ETF能夠全部參與到是不可能的就跟你要用一個策略就想賺到所有利潤也是不可能的等待對自己有利的局面狠狠的賺上一筆然後在不太順手的時段休養生息即可!!倒數一支手指頭能數完了!!此心得分享內容只為個人看法無任何建議或引導之意圖以上內容皆為個人言論和公司或其他任何單位無關",1,[-1.39746094  2.15820312 -2.50585938],0.9633999686112722
搶頭香,0,[ 1.00878906  0.74121094 -1.5       ],0.5415366007360195
閱,2,[-2.78515625 -1.3671875   4.15625   ],0.9950654600300106
長榮謝謝,2,[-0.16577148 -0.95117188  1.04296875],0.6970079982485048
小弟最近想換一家，有營業員可以帶我的嗎，月退至少4折以下，小弟成交量月平均1500-2500謝謝,2,[-2.25585938 -0.83398438  2.71289062],0.9654686831426091
你好我這邊是華南永昌，你的要求我這邊可以幫您達到,2,[-2.5078125  -1.47851562  4.4609375 ],0.9964384324601985
加個賴嗎,2,[-1.87109375 -0.80908203  2.37109375],0.9470105408641549
就是,2,[-2.49414062 -1.24804688  4.28125   ],0.9949156792597496
單位是萬嗎大戶😂,2,[-2.109375   -1.31835938  3.89453125],0.9921471579523666
