text,label,raw_outputs,probability
我想拜你為師！！！,2,[-2.58007812 -1.30957031  4.515625  ],0.9962333558369274
哈哈，真假，先繳學費！,2,[-2.54101562 -1.58984375  4.6484375 ],0.9972996005577279
遠距離無線充電技術概念股這家是想要做手機平板類給需要大電量設備充電的技術2015年有做技術發表，但遲遲還沒成功推廣目前都只在試用品推廣階段最近因為小米發表了5w的無線充電技術勢必會帶動無線充電的商機後勢可欺（雖然可能只是炒作）目標價：10塊停損：3塊,2,[-2.1015625   0.31054688  1.24316406],0.6998917910152234
我是去申請部分的戶籍謄本，結果卡在地址驗證超久不知道怎麼辦。之前會顯示待驗證，重新上傳後一直顯示必填，請問是正常的嗎？,2,[-2.41601562 -1.63671875  4.6796875 ],0.9973718437918744
想問一下大家如果買賣股票交割帳戶跟證券戶如果不同的話中間會不會被多扣手續費？比如我有國泰的存摺但我想開元大的證券這樣交易的時候中間會有額外的手續費嗎（擔心跨行會有手續費🥺）,2,[-2.31054688 -1.65136719  4.5234375 ],0.9968521676323574
我去開元大的證券戶開完隔壁有元大的銀行順便開戶,2,[-2.0546875  -1.43652344  3.96875   ],0.9931333196401682
那如果交割的帳戶跟證券不一樣會再被多收錢嗎🥺（懶的再開一個戶惹😢）,2,[-2.46875    -1.65625     4.44140625],0.9967647681823568
肯定會的呀🥺就像你轉帳要15元手續費一樣🥺,2,[-2.671875   -1.66308594  4.34765625],0.9966646497553864
所以我用國泰做交割扣款在元大交易的時候會再被扣款！？,2,[-2.13085938 -1.66015625  4.2421875 ],0.9955796441085051
多被薛一個手續費嗎,2,[-2.59960938 -1.55859375  4.359375  ],0.9963724857439039
證券商都有自己指定的交割銀行有些證券商是全部銀行都接受當交割帳戶我在新光證券開證券戶，交割銀行是中國信託我100%說，交易4年了，沒有轉帳手續費，只有證券商的股票交易手續費（最低20元）那來的肯定會？是不是誤會什麼了,2,[-2.43945312 -1.62011719  4.53125   ],0.9969398340229683
各位有身為股票投顧的會員嗎？覺得準嗎？,2,[-2.70507812 -1.578125    4.55078125],0.9971233109377355
我參加某老師的會員，被嘎飛了，想哭放空，空到我的荷包一直再哭,0,[ 1.82910156  0.69921875 -1.88964844],0.7422056935031762
方便說哪間的嗎,2,[-2.78515625 -1.50195312  4.5078125 ],0.9968748284952669
很有名的那個,2,[-2.578125   -1.37695312  4.40234375],0.9959953465801521
老師的天鈺立積到底回補了沒啊,1,[-2.27148438  0.99951172 -0.04025269],0.7186455561185598
年前不佈空單年後補不回來的那位啦老蘇995的天鈺,0,[ 3.45507812 -0.64013672 -1.75488281],0.9783643956292712
不要嘴老蘇喔他是我衣食父母他點到的隔日沖勝率100不要不信,2,[-2.54882812 -1.10058594  3.5859375 ],0.988743244482971
嘎偉可是我最信的投顧之一跟他作勝率極高無限加空之術可是很牛B的,2,[-1.62890625 -1.2890625   2.92773438],0.9753784576017516
蔡英文要帶領台股衝上兩萬點了嗎！！還是其實是總統帶頭的出貨文哈哈哈😂😂台股金鼠年寫下多項紀錄，總統蔡英文今天訪視證券交易所，蔡總統指出，牛年到臨前，牛市已經先到。後疫情時代，台灣更要超前部署，成為高階製造、高科技研發、半導體先進製程、綠能發展等四大中心。台股金鼠年表現亮麗，創新天量與歷史新高，在金管會主委黃天牧及證交所董事長許璋瑤陪同下，總統蔡英文今天視察證交所，成為首次造訪證交所的總統。蔡總統致詞時指出，再過2天就是春節連假，台股已在5日順利封關，今天特別來到證交所，感謝大家的辛勞，確保台股運作順利。蔡總統說，在全民團結防疫下，經濟逆勢成長，資本市場展現強勁韌性，大盤指數屢創新高，價量齊揚，上市櫃超過1700家，總市值超過新台幣49兆元，充分發揮籌資、流通功能。蔡總統指出，台股今年持續熱絡，每日平均交易量突破3000億元，去年證交稅達1500多億元，創下歷史新高，為國家整體收入貢獻良多。在牛年開始前，「可以肯定的說，牛市已經先到來」。蔡總統說，後疫情時代，台灣更要超前部署，確保台灣續居全球供應鏈的關鍵位置，成為高階製造、高科技研發、半導體先進製程、綠能發展等四大中心。蔡總統說，在此目標下，金管會推出3年期的治理藍圖，持續營造公平效率、創新開放的資本市場。綠色金融2.0部分，鼓勵投資人更重視ESG績效，透過每一次投資、金融決策，共同打造出更公平永續的台灣。蔡總統同時勉勵金管會、證券周邊單位，繼續強化公司治理，保障投資大眾權益。展望新的一年，期許各界共同努力、團結防疫，讓牛年牛市大發，拚出好年。台股鼠年5日封關，在台積電、聯發科帶動下，指數上漲96.18點，收在15802.40點。鼠年共大漲3683.69點，漲幅達30.4%，台積電上漲299元，漲幅高達89.79%，是最大功臣。來源：,1,[-2.74609375  3.34765625 -2.55273438],0.9950295245659054
總統出貨文,0,[ 5.33984375 -2.54882812 -1.58398438],0.9986428215558457
總統加持，牛氣衝天,1,[-2.7734375   3.69726562 -2.64453125],0.9967016434885064
認真想問台股衝上萬三萬四萬五以上到底跟菜英文有什麼關係？另外台豬去年也從口蹄疫區除名了，菜總統怎麼不也去慰問豬農一下呢？,2,[-2.3125     -1.31347656  4.14453125],0.9942023229019057
不愧是最會炒台積電的總統,2,[-2.06054688 -1.55273438  3.58203125],0.9906559822852188
台積電外資比70幾%是要炒個毛線,2,[-2.08984375  0.01075745  0.97167969],0.6996156494919189
會說總統炒台積電的是？雲炒股？,2,[-2.33984375 -1.53515625  4.0234375 ],0.9944530462468486
你也知道外資佔比70%還敢說本土企業嗎XD,2,[-1.83105469 -1.8359375   3.91796875],0.993683884083528
你要不要先去檢查視力？,2,[-2.53710938 -1.60058594  4.67578125],0.9973895897773803
台積電（2330）預計9日公佈1月營收，且可望召開董事會，討論去年股利及員工分紅。法人認為，以台積電去年前三季每季配發2.5元現金股利，在去年全年獲利創新高下，第4季配息上看每股3元。而根據台積電近期法說會的說法，去年每季股息至少2.5元，全年至少將達10元。台積電在1月中旬的法說會表示，預估今年第1季合併營收127~130億美元，若以新台幣27.95元兌1美元匯率假設，新台幣營收約3，549.65~3，633.5億元；首季毛利率預計介於50.5~52.5%之間；營業利益率預計介於39.5~41.5%之間；今年資本支將介於250~280億美元。日盛投顧總經理鍾國忠表示，台積電1月營收將呈現淡季不淡，預估約可落在約1，200億元的高檔水準，約在去年12月營收1，173億元及去年11月營收1，248億元之間，若與去年同期比較，年增可望超過1成。台積電在農曆年前除了公佈1月營收之外，外傳也將召開董事會，討論去年度股利及員工分紅。台積電去年第4季稅後純益1，427.7億元，季增4%，年增23%，連六季獲利創新高，每股純益5.51元；累計去年稅後純益5，178.9億元，創歷史新高，每股純益19.97元。台積電在法說會時表示，未來每季的現金股利，至少可達2.5元，將維持每年／每季穩定且可持續的現金股利。法人認為，台積電在獲利成長下，去年第4季現息可望上看3元，不過，在今年資本支出大增下，也可能不會拉高股利。不過，在台積電的股利穩定策略下，去年現金股利至少達10元，比2019年合計9.5元高。新聞：台積電今年年後有沒有紅包行情呢既期待又怕受傷害身為一個50%部位買台積電的人這個封關過年有點提心吊膽阿...,1,[-2.57226562  3.59179688 -2.88671875],0.9963734211749985
可憐，買台積電在看配息，是在提心吊膽啥小,2,[-1.55859375 -0.57128906  1.13671875],0.8008022447038857
買台積電就是長多拉媽的怕屁怕,1,[-1.63671875  1.8046875  -1.95117188],0.9475080757786193
無腦台積，不懂嗎還要我教?,1,[-3.18359375  1.03515625  0.83984375],0.544278530247126
