text,label,raw_outputs,probability
謝謝分享🙏,2,[-2.34375    -1.375       3.00195312],0.9829631092797422
你覺得上興櫃第一天會到幾元,2,[-2.22851562 -0.31787109  1.86035156],0.8849551024621813
這兩天很多人問我這個問題這邊來分享一下當沖Tick玩法單純分享自身經驗、操作模式沒有任何推介的意思如有任何損益請自負!!!首先第一要件手續費至少三折以下!!!手續費至少三折以下!!!手續費至少三折以下!!!(很重要所以說三次)為甚麼要至少三折以下呢因為這種玩法就是賺手續費而不是每日帳面上看的到的錢有些券商日退有些月退月退的要下個月才能看到有點類似薪水的概念第二要件心態要穩、紀律嚴守!!!心態要穩、紀律嚴守!!!心態要穩、紀律嚴守!!!(很重要所以說三次)為甚麼心態、紀律很重要因為Tick流是種危險操作賺都賺小的，賠都賠大的如果不嚴格遵守紀律很容易把錢一次性輸光如果沒有健全穩定的心態很容易被昨天的操作影響進而讓今天的自己失手第三要件進入正題所謂的Tick就是檔位，俗稱的五檔通常玩Tick是打兩個Tick就跑有資本暫時支出的可以打一個TickEX:(以我本人手續費兩折來算)一張股票股價120元我120進場(手續費68.4、證交稅180)等於我成本248一個Tick股價120.5時500-248=252(每一張股票賺的錢)上面手續費是算折讓後的如果是月退的話後天要先支付手續費虧損下個月兩折的退款才會回來然後變成賺錢的兩個Tick股價121時1000-248=752(每一張股票賺的錢)兩個Tick就不需要先付手續費虧損帳面上都會是賺錢的(比較少)因為下個月手續費折讓才會退回以上說明大概就是Tick流基礎操作模式如有不懂的可以留言詢問或是私訊詢問!!!**這邊再鄭重說明一下**Tick非常吃經驗跟進出場速度所以我完全不會建議新手玩當沖已經很難了我個人認為Tick流更難難在哪??心態要穩紀律嚴格遵守進出場速度能觀察即時價量變化的敏銳性能注意五檔吃盤速度心態為何要穩以上面例子打個比方一張股票120元我額度499萬可以買40張兩個tick121我賣掉帳面大約賺19000手續費大約11000（一個月後才會看到）但是如果後面漲到130中間差了9元一張9000總額差36萬我相信大多數人一定很懊惱我明明今天可以多賺36萬!!!一旦這個想法出來就慘了隔天就會想再多等一下再多等一下我看過很多再多等一下的人結果最後死得很慘Tick流一旦買完發現力量不夠上去必須馬上原價位停損甚至一個tick就跑所以才說很吃敏銳度！最後提醒各位股神以上純屬分享無推介別輕易踏入這條路有任何想法都歡迎交流交流,2,[-2.37890625 -1.34960938  3.67773438],0.9911800255998614
我是新手想請問tick是什麼意思然後手續費不是直接扣嗎,2,[-2.59570312 -1.64550781  4.5625    ],0.9972160755616298
每跳一個價位就是一個tick的意思例如120-120.5這樣就是一個tick120-121這樣就是兩個tick是直接扣沒錯不過每個月會有折讓退回有些券商會日退,2,[-1.14550781 -1.60253906  3.32617188],0.9816780311428533
你都掛限價嗎還是市價？速度要快應該是市價吧？,2,[-2.54296875 -1.61328125  4.5234375 ],0.9969937644964298
那要怎麼看是日退還是月退我是網路申辦的好像是六折意思是當沖六折嗎然後放到隔天就沒打折意思是這樣嗎六折跟兩折的話會差很多嗎2折應該也是要跳兩檔才賺錢吧？,2,[-1.91601562 -1.66210938  4.28515625],0.9953814010306562
下週一一張國揚（2505）可以領1.5下週二一張聲寶（1604）可以領2.5目前這兩檔都還在低點，有沒有搞頭？,1,[-2.25        2.12109375 -1.83203125],0.9691499832416693
我剛剛看到想說誰是張國揚,2,[-2.57421875 -1.64453125  4.3125    ],0.9964041350852217
XD這個有笑到🤣,2,[-1.30859375 -1.1796875   1.84570312],0.916416199725924
