text,label,raw_outputs,probability
一個禮拜後又回來???全都下去了啦再亂放消息坑人啊笑死,0,[ 3.8046875  -1.8671875  -0.38183594],0.9817006675077291
賣了嗎，週一要除權息了,0,[ 3.20898438 -1.26171875 -0.27368164],0.9595412712607593
哈哈直接蓋牌不看了🙈,2,[ 1.22265625 -1.41015625  1.72265625],0.6060144485455816
除完權息我也打算入坑然後蓋牌,0,[ 2.3125     -0.97119141  0.20129395],0.86312447252173
(;´༎ຶД༎ຶ`)心已死,0,[ 4.5859375  -2.23632812 -0.73144531],0.9940408977389087
除權息後，刪app明年再裝,1,[-0.05599976  1.45703125 -1.97851562],0.7984355747010025
請問紀念品就是這個嗎！！是不是還有電子的禮券🥲🥲有的話可以分享一下禮券的使用方式是怎樣嗎🤣跟男友在討論要不要為了領紀念品去台北～～,2,[-2.45898438 -1.65234375  4.6640625 ],0.9973940785884947
沒錯紀念品就是這個除了200元的紙本抵用券還有兩種電子票卷一個是餐廳的每個月有168元可以花總共會發12個月另一個是王品線上購物的抵用券有100元三張(但這個感覺比較不實用🤣我可能用不到🤣打開裡面會有一個專屬自己的密碼用他們的app輸密碼就可以領了,2,[-2.0234375  -1.68261719  4.2421875 ],0.9954479610207415
請問能代領嗎我能負擔一些費用😭😭😭,2,[-2.65820312 -1.61328125  4.25      ],0.9961732446848102
補充一下電子票卷的規定剛剛才認真研究了一下😂要滿1000才能用個人覺得沒有很好😂原本以為可以隨意折抵😅,2,[-2.40429688 -1.62988281  4.5078125 ],0.9968543750398626
一張0.56也太便宜……一股吧這種的沒內線散戶還是不要亂玩，跟賭博差不多吧XD當買彩券吧……,2,[-2.015625   -1.13574219  2.51757812],0.9646446426231351
這禮拜跌成這樣一堆人賠錢買一堆酒來解悶他當然漲停,1,[-1.1953125   1.83691406 -2.3125    ],0.9398656687615071
買這個是不是比買威力彩還穩啊哈哈哈哈,1,[-2.66992188  2.44921875 -1.60449219],0.9771932841269702
中鋼今年才大漲你高一要操作什麼,1,[-2.45117188  0.72949219  0.66796875],0.5045691371007148
為什麼一定要大漲才能操作短線小獲利我也開心啊便當錢耶,1,[-2.22070312  1.97460938 -1.328125  ],0.9507072672412802
無本當沖最好還是要有錢可以交割心態差很多,2,[-2.48046875 -1.51855469  4.3671875 ],0.9961739699423983
看起來我聚亨21算小兒科了,2,[-1.55273438 -1.2578125   3.11523438],0.9784696761610985
燁輝36樓*6😑😑😑,2,[-0.92919922 -1.5390625   2.08007812],0.9292531552902124
聚亨24.8…..,0,[ 2.17773438 -1.41601562  0.44506836],0.8303527634525426
美亞40,2,[ 0.94824219 -1.02539062  1.10839844],0.5075115475235503
至少整理1年了,0,[ 2.16210938 -0.62109375  0.02752686],0.8473613484205147
新光鋼78蓋牌等第四季,0,[ 1.91015625 -0.41967773 -0.56689453],0.8465232460363711
美國政府可以出政策壓價錢,2,[-2.13085938 -1.74121094  4.0546875 ],0.9949268944354455
燁興榮剛中鋼大成鋼全部從賺放到賠真難操作😭😭,0,[ 2.73046875 -1.13867188 -0.08996582],0.9255348466147175
被逗笑哈哈哈哈,2,[-2.50976562 -1.55761719  4.43359375],0.9965463129142286
看這種發文就知道韭菜一枚，你管他大盤跌多少點？你是玩期貨指數嗎？大盤每天跌還不是有股票照樣漲照樣強美琪瑪、建新國際，還不是天天給你創新高！重點是你選股能力？懂？股票強者恆強；投資者也是一樣弱者就是整天猜東猜西問東問西，不會自己去思考！無腦自己怎麼死的都不知道。,1,[-1.02148438  1.36132812 -1.546875  ],0.8719427028763213
能問原Po為什麼想用乖離而不用bias,2,[-2.484375   -1.68945312  4.50390625],0.997043185567195
小朋友才做選擇各買一半不就好了,2,[-2.79492188 -0.73681641  3.21484375],0.9787825145624088
0050長期持有還不買指數？策劃型/smartbeta長期都跑輸指數,0,[ 2.15820312 -0.11804199 -0.62988281],0.8589531245869239
888會一直8878會變87,0,[ 3.73046875 -1.83398438 -0.41479492],0.9807085464645867
想表達你自己的佛系投資很厲害嗎？？,2,[-2.65234375 -1.44433594  4.5546875 ],0.9967878225302192
波段作多，週四午睡前+9，睡醒賠3萬差點用枕頭把自己悶死(･᷄ὢ･᷅),1,[-1.70507812  1.93164062 -1.94335938],0.9550250403267965
那種講話喜歡加一句懂我意思嗎的人是不是都把別人當白癡？,2,[-2.40429688 -1.62011719  4.61328125],0.9971493861819476
兆豐低於30不太可能～～,2,[-2.00195312 -1.5078125   3.86523438],0.9925846027458067
12000,2,[-2.04882812  0.734375    0.73876953],0.4861013756762935
外資好像砍目標價風聲說原物料供給不足究竟上還是下就只能看了,2,[-0.75634766 -1.73144531  3.30078125],0.9767314425628222
今周刊、money錢尤其今周刊後面的專欄：黑傑克，必讀,2,[-1.3671875  -1.7890625   3.95703125],0.991997168246965
你沒聽清楚，我說目前還沒什麼知名度，因為裡面的概念股不理想，我沒有說一定是因為才剛上市,2,[-2.03125    -1.60546875  4.375     ],0.9958385439766154
規模跟名氣有這麼重要嗎…除非你交易量可以跟S&P500一樣不然一般ETF根本沒多少影響吧..,2,[-2.16796875 -1.67578125  4.34765625],0.9961136997813824
笑爛要低手續費又要專人服務吃相真難看,2,[-1.890625   -1.6875      4.38671875],0.9958375713153164
數位營業員也是真人啊打電話過去就會有人幫你處理了我朋友在其他券商有專屬營業員但營業員一直離職換了好幾個這樣感覺其實也差不多？🤔,2,[-2.28515625 -1.640625    4.546875  ],0.9968761663316816
沒錯，台積電現在占比太高了在0050裡，但台積電也不見得可常駐0050，哪天台積電式微衰退也一定會被踢出0050群，以曾經風光的宏達電亦曾是0050一員，但後續宏達電的泡沫式微，並無影響0050，0050汰弱留強機制是很好的風險把關；只能說台積電相對其他個股績優許多，所以才會占比高。00757統一FANG+以美國五大尖牙股為成分，他的漲幅效率程度完全屌打我們前面提到的ETF，可惜0配息、還有市值規模最小、以及經理費+管理費最貴。但如果同樣的時長，00757統一FANG+應該蠻驚人的...就看個人喜好歡迎大家多分享交流！我也很好奇怎樣的資金運作能效益最大化👍👍,1,[-1.26953125  1.24316406 -1.4921875 ],0.8726607441051655
如果妳去觀察0050在2019年之前的漲幅，你會發現0050很穩但幾乎沒漲幅，台灣摻雜太多的政治因素，想想看台積電有多少員工被中國招募，想想看智慧財產權被抄襲的可能性，並不是台灣的公司不好，但台灣的經濟不容易起飛00757有季調整，我看好的是他10年，20年，30年後的績效，投資看的是標的，投資需要的是你對你投資的股票的了解，並不是透過股息或是管理費來做取捨,2,[-2.28710938  0.41235352  1.32324219],0.6996877249128645
如以股息或管理費來否定00757是狹隘的，我只是簡述彼此差異；就績效結果來看我也看好00757，漲幅利得如能翻越配息、內扣成本這些，還是會以漲幅利得優先~就看誰績效好👍👍但長存而言，我仍會選擇0050，因為市值規模夠大、還有年資夠長，相對下更保有穩健的體質，而00757則是會選擇在崩盤時介入，很棒的標的，也超越原本還在留意的00830,1,[-2.83007812  1.97558594 -0.8046875 ],0.9344005835824665
另外記帳吧，像我就記在google試算表,2,[-2.5        -1.60351562  4.5234375 ],0.9969354393148255
其實生活周遭充斥著許多美國的好公司我們甚至每天在使用其產品McDonald、Cola、VISA、APPLE、Microsoft、Amazon等等…但是我們卻不知道可以透過投資讓自己消費的同時也可以在幫自己賺錢個人會從民生用品相關開始畢竟不管時代及消費習慣再怎麼改變對於民生消費的需求是不會改變的台股市場與美股市場不同類似新興市場與已開發市場無庸置疑自己是已選擇大戶投開啟美股的複委託帳戶每月自動扣款一定金額最低也只要美股1股起有些換算下來1股也要好幾千元選擇股價仍有一定程度的成長空間的ETF個人真的覺得標普500超猛的近期也在想說要分一些資金到電動車概念股的部分有人也有在投資美股嗎?,2,[-1.89160156 -1.05273438  2.81054688],0.9708033410678423
我是美股定期定額和定期定股加入vxus,2,[-1.75488281  0.09649658  1.41894531],0.7643360376042634
如題有個問題縈繞在我心頭已久就是這兩檔股票明明都是追大盤指數報酬率也差不多但以市場流通量還有規模來說都是0050完勝很多人都說0050太貴了買不下去但現在明明就有盤中零股交易還有定期定額可以操作理論上「0050太貴」的這個問題根本就不存在那為什麼還是有很多人不買0050跑去買006208呢？有什麼原因嗎？,1,[-1.46679688  0.57910156  0.14709473],0.5622813966536143
內扣費0050太貴不買說的通吧目前0050130.75/00620875.20一股0050可以買1.7股的006208不過我沒研究這兩個ETF啦我用猜的,1,[-1.76464844  0.51220703  0.12280273],0.5617767119431074
謝謝回應但是用計算機按起來1股的0050股利也是比1.7股的006208高年報酬率也差不多理論上就算0050買到一張的時候006208已經有1.7張了總報酬率也差不多吧？那為什麼還要買流動性跟規模都比較小的006208呢？,1,[-1.84765625  0.8515625  -0.23779297],0.712407348931944
近期股市大跳水加上最近是很多股票正在發股息我也來發享一下我老婆最近因為股利太少轉帳不划算於是股東股息直接用寄的⋯。然後收到以下這包打開裡面江江江～～～江45塊的郵票。老婆買了四十五股的股票股息一塊共發45元我是覺得挺有趣分享給大家,2,[ 1.04589844 -1.13671875  1.27050781],0.5294106299729229
酷欸,2,[-2.34960938 -1.62402344  4.35546875],0.9962592578826415
晚上又收到一封了全部一塊錢郵票,2,[-1.87402344 -1.4609375   3.3671875 ],0.9868790945809013
沒在寄信欸😂做紀念用的嗎,2,[-2.25390625 -1.64746094  4.2890625 ],0.9959351876115233
好像可以拿郵票去郵局換錢吧我猜,2,[-2.49804688 -1.69238281  4.26953125],0.9962883713352522
這樣我很怕我收到4500張一元的郵票,2,[-2.22851562 -1.51171875  3.66210938],0.9916423420966891
還好他沒有扣掉掛號費郵票的錢,2,[-2.484375   -1.66894531  4.53515625],0.9970931062477234
通常不都是直接扣掉手續費，如果不足手續費就不發不是嗎？,2,[-2.45117188 -1.64746094  4.57421875],0.9971333146210706
不知道耶我老婆說不去弄他連股息都不給你,2,[ 0.10949707 -1.93652344  2.63671875],0.917258615128377
