text,label,raw_outputs,probability
您真是8千大的忠粉啊,2,[-2.45703125 -1.4609375   4.41015625],0.996153662042689
感謝樓主無私的分享，最近也加入籌碼K線的行列，以後有機會多交流！再次感謝！,2,[-2.67578125 -0.15686035  1.97363281],0.8862530477829652
樓主你好在3樓的那張圖你綠色圓圈的稱之為成交價也就是在1樓你提問的問題二它跟黃色框框是連動的喔只要有限價掛出37.35委買的人就一定會成交在37.35 (或是更低)之所以成交在37.40你可以這樣理解↓有人掛37.35買 (但是要排隊，不會馬上成交)而有人不想排隊，當下一定要買到所以會掛37.40買(像我自己買賣也是，有時候會限低價不想買貴有時候也會掛高價直接買，因為要漲了怕買不到)題外話:3/23以後就不會有更低的情況了這又是另一個故事了等樓主基本功打好之後可再跟您說因為即將絕版了 (金管會3月底會改掉),2,[-2.14453125 -0.76025391  2.625     ],0.9593675254042964
股票質借利率最低2.1%起，歡迎私訊了解唷,2,[-1.27929688 -1.32714844  3.22851562],0.9789237080488203
股票質借上市上櫃股票利率最低2.1%起，歡迎私訊了解唷,2,[-1.56738281 -1.26269531  3.06835938],0.9776579990866217
"您好，很抱歉，近一年的新高的確是有問題，目前已經修正好。另外，提醒您近一年的範圍只有到2020/01/01，如果想要目前股價也創去年的新高要使用""近兩年""^^。過年開工後第一個禮拜從券商分點的籌碼開始著手，讓大家可以很方便知道股票是哪些券商分點在大量的購買，及持續購買的天數，並估算這些活躍的分點賺或賠。附上金融類股來當示範。請笑納😀股票挖土機PCAndroidiOS",2,[-0.69287109 -0.06524658  1.24414062],0.7071538301280406
這隻收65000張 ，上次參加文曄應賣一張約56000人，所以要買一張 可能還有機會 買太多 會gg的。,1,[-2.41210938  1.6640625  -0.64941406],0.8961464191891467
最多收購六萬多張  要是參加股民超過7萬人  多的一萬張誰要買  所以就會抽籤 變成不保一.目前總持股人數7835人,2,[-1.91113281 -1.36132812  3.74804688],0.990564642487391
買一應該ok 買2張以上 要小心了 買 1 收 1 買2收 1 應該 會 買 5收 2 吧,1,[-2.47265625  2.3828125  -1.80957031],0.9776165692020884
今天一大早家人各掛漲停價 預約買一張,1,[-2.7109375   3.61914062 -2.65625   ],0.9963494252391348
買不到啦 大家都惜賣 才成交100多張明天才是大家的主戰場,1,[-1.48339844  0.91455078 -0.45092773],0.7428522633899066
不用急著買，等過幾天價差有3千以上再買，明天搶的話應該會買在相對高點。,1,[-1.84472656  2.16015625 -2.17382812],0.9696108330282909
文曄股東會通知書應該還沒寄吧！？沒印象有看到通知書,2,[-2.17773438 -1.78515625  4.47265625],0.9968013164592425
我只有收到收購通知，股東會通知書也還沒收到。,2,[-2.17578125 -1.70117188  4.37109375],0.9962734048721335
股東會是3月27收到是2月27上下,2,[-1.70507812 -1.59082031  3.68945312],0.9904595105099948
文曄今天入帳了。,2,[-2.45507812 -0.42480469  2.15234375],0.9208375353221618
股票質借利率最低2.1%起，歡迎私訊了解唷,2,[-1.27929688 -1.32714844  3.22851562],0.9789237080488203
股票質借利率最低2.1%起，歡迎私訊了解唷,2,[-1.27929688 -1.32714844  3.22851562],0.9789237080488203
