text,label,raw_outputs,probability
我是打算死握不放，每跌1000加碼20，跌破14000，就借錢加碼，一路加碼。,1,[-1.16894531  2.296875   -2.68945312],0.9633186908878875
我覺得少賺錢不會死，所以我不會股市放三百萬，我目前規劃頂多放一百萬左右，現在還可以慢慢買。,1,[-2.28515625  0.73339844  0.44116211],0.5569591306898943
8K大虧多少,0,[ 1.83691406 -1.47460938  0.96875   ],0.6867273408907968
太好了,2,[-2.73828125 -1.18261719  3.88085938],0.9924000865693814
"金泰資產與聚散聯盟是詐騙集團金泰資產是繼中正國際再新起的詐騙集團，目前165反詐騙已將其列入黑名單，事實上這兩家是同一個詐騙集團，可以從當初所申請的註冊日期與到期日獲得印證，請參閱下面 who.is 的查詢自從8/14中正國際上了各大報社媒體後，金泰資產也不斷地更改其網域名稱及網頁如下:(證明詐騙集團有看到這些文， 才會不斷地進化)金泰資產的新網址http://www.jin-tai.co/舊網址https://www.jtas.co/http://www.jintaiassets.com/這是金泰資產一頁式的網頁金泰資產曾用過的網頁網頁改成非一頁式，但其操作手法還是如出一轍，會從聚散聯盟群找人加入機構下載金泰資產APP，並將錢匯入其所提供的陌生人頭帳戶，宣稱可以通過秘密通道插隊搶漲停，申請新股申購中籤率100%，投資中長期股票至少可保證獲利50%以上，金泰資產與聚散聯盟的LINE群組中主要人物為雄哥與雅雯，雄哥平時直播會以變音方式上課，若是真的是好心要幫大家賺錢，光明正大又何需變音?只要雄哥與雅雯發賴後，會有多位樁腳為其搖旗吶喊，讓新手誤以為很多人賺到錢，等受害者上鉤後，初期若投入較少資金時會出金，當投入較多資金便以各種理由拒絕出金，目前165反詐騙已有多位受害人，受害人私訊給我，如下:因為在Googe上搜尋不到金泰的相關資料而變成受害人，有受害人要求我將金泰資產的詐騙惡行獨立發文，以方便大家能搜尋到，也請大家幫忙將此篇文曝光到網路及各大媒體，以免更多人受害""我是金泰的受害者，金泰是最近的騙局，已報警，感謝你的文章，希望可減少很多人的損失，標頭最好以金泰，我因網路沒查到金泰而受騙""金泰與中正國際背後的的註冊日期(2021-05-06)及到期日(2023-05-06) 完全一樣jintaiassets.co 金泰資產whois informationcache expires in 23 hours  10 minutes and 46 secondsrefreshRegistrar InfoNameGoDaddy.com  LLCWhois Serverwhois.godaddy.comReferral URLwhois.godaddy.comStatusclientDeleteProhibited https://icann.org/epp#clientDeleteProhibitedclientRenewProhibited https://icann.org/epp#clientRenewProhibitedclientTransferProhibited https://icann.org/epp#clientTransferProhibitedclientUpdateProhibited https://icann.org/epp#clientUpdateProhibitedImportant DatesExpires On2023-05-06Registered On2021-05-06Updated On2021-05-11Name Serversns39.domaincontrol.com97.74.109.20ns40.domaincontrol.com173.201.77.20============================================================================zhongzhenghk.cc 中正國際whois informationcache expires in 23 hours  54 minutes and 4 secondsrefreshRegistrar InfoNameGoDaddy.com  LLCWhois Serverwhois.godaddy.comReferral URLhttp://www.godaddy.comStatusclientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibitedclientRenewProhibited http://www.icann.org/epp#clientRenewProhibitedclientTransferProhibited http://www.icann.org/epp#clientTransferProhibitedclientUpdateProhibited http://www.icann.org/epp#clientUpdateProhibitedImportant DatesExpires On2023-05-06Registered On2021-05-06Updated On2021-05-05Name ServersNS19.DOMAINCONTROL.COM97.74.109.10NS20.DOMAINCONTROL.COM173.201.77.1金泰資產的雄哥 化名為宏達資本及鑫盛(winplus.co) 許文翰  重操舊業  鑫盛(winplus.co) 跟宏達資本都是同一詐騙集團",2,[-1.82226562 -1.31445312  3.2109375 ],0.9829474517245351
165反詐騙網站 中正國際受害者這期有17個受害金泰資產受害者有5個案例 高投受害者有3個案例最早是高投登記有案 再來是中正國際金泰是這期才看到 一下子就有5例金泰資產詐騙用的虛擬帳戶還在可能還會有越來越多的受害者會逐漸出現110/08/02-08/08民眾通報假投資(博奕)詐騙網站 【網友不會幫你賺錢、請勿聽信網友投資】https://165.npa.gov.tw/#/article/news/418,2,[-1.79199219 -1.640625    3.93359375],0.9929935560864845
受害人親身體驗 詳細情況請看這是高投受害人 高投主要人物也是雄哥與雅文https://www.dcard.tw/f/stock/p/236573234https://www.dcard.tw/f/money/p/236404765投資股票遇到高投國際機構是詐騙集團https://www.mobile01.com/topicdetail.php?f=291&t=6426665中正國際受害者https://www.mobile01.com/topicdetail.php?f=793&t=6416004https://www.dcard.tw/f/money/p/236417423中正國際 違約金https://www.dcard.tw/f/stock/p/236630801男友欠了一百萬，詐騙方中正國際https://www.dcard.tw/f/mood/p/236670099,2,[-2.16992188 -1.67480469  4.1953125 ],0.9954776636788393
請問，如果我只有給銀行帳戶並存入100元後續會有問題嗎?想想越奇怪怎麼匯錢方式怪怪的才來爬文，原來真的是詐騙,2,[-2.3828125  -1.64453125  4.6796875 ],0.9973579988407824
回smallpapa大大金泰資產的帳戶 不管多少錢存錢取錢都需透過雄哥助理雅雯即使是100元 也是要透過雅雯請不要再將錢存入金泰app的帳戶了為了釣大魚 小錢可以取出當存入金泰資產帳戶的錢變多了就會用各種理由不出金,2,[-1.70117188 -1.6875      4.2109375 ],0.9945793432210814
"這幾天金泰的受害人越來越多請看在第B66樓盧卡斯掉線了QQ""我在金泰有投錢 最近越想越不對上網查真的心死欸 辛苦存這麼久的錢""https://www.dcard.tw/f/stock/p/236573234",2,[-0.63476562 -1.63476562  2.99414062],0.9649616289962514
