text,label,raw_outputs,probability
想問一下 如果要開始 定期定值 購買0050是要等到 大股(鴻海、台積電等)除息後再購買還是沒差?,1,[-1.18066406  0.59960938 -0.21655273],0.6208414208579792
半日遊居多嗎???,2,[-1.95605469 -1.54394531  3.42578125],0.9885873357242744
繼續向上加碼 迎接大行情.很怕大行情跑掉啊,1,[-0.11346436  2.3984375  -3.0703125 ],0.9213784751156507
yes....不過我只單壓006205....,0,[0.3137207  0.30761719 0.11352539],0.3555573338692161
真佩服F大果斷加碼剛那波立馬賺到手上空空沒半張,1,[-0.70898438  2.046875   -2.515625  ],0.9311070923671984
身為菜鳥沒見過大時代的世面幸虧有前輩分享才沒被洗光光今日又見大霹靂手追漲~,2,[-3.109375    0.39282227  2.21289062],0.8569741386737323
現在順著時間波走就對了到6/21 MSCI公布前就混水摸魚吧,2,[ 0.07550049 -1.23535156  1.85644531],0.823791659614819
請教F大哥，您為什麼會採取分散買呢?而不是重押2倍的產品?,2,[-2.20898438 -1.46679688  3.828125  ],0.9926489783119613
菜生今天說話了！菜生今天說話了！菜生今天說話了！,2,[-2.11132812 -1.49511719  3.79296875],0.9922809288061577
怎又一下子從37.23下來到36元洗三溫暖 不過有突破37元是好事,1,[-1.9609375   1.90527344 -1.69238281],0.9539022988710582
這次深證100及上證180兩支原型ETF有相當落後A50 所以押少許資金在此 原則上仍以A502X及原型為主.,2,[-0.97363281 -1.35742188  2.65234375],0.9571569547556119
人民幣強升，對陸股是利多還是利空呢？,2,[-1.8671875   0.48217773  0.80859375],0.5585475134899035
應該是利多  代表外逃資金又回流了但陸股漲跌還是看當局臉色只要當局不打壓 陸股才有機會能比照其他股市有補漲機會,1,[-1.21191406  1.35449219 -1.53027344],0.8828626864352237
今天雖然有跑些了  不過看在蔡森今晚又上節目的面子上 明天開盤15分鐘清光上證ETF,1,[-0.61865234  2.00195312 -2.546875  ],0.9230726132683928
這位蔡老師是反指標嗎？,2,[-2.70507812 -1.59375     4.515625  ],0.9970554687276676
是今日之前準備有低點買進的指標!!看這次會不會翻身???,1,[-1.08984375  1.46386719 -1.78027344],0.8954198711856197
小弟 看過綠角相關文章 想開始接觸 美國部份的ETF，有幾點問題還是不太清楚，想請教版上高手!!1. 申購 ETF (如 VTI VT) 先不管價位，在購買時機點 是要在 除息日 還是 payable date 之後 申購?2. 扣稅部分 是只有分配股利才會 還是賣出也會?3. 關於退稅部分 利用美國卷商 投資美國以外市場的基金和ETF，其配息的預課稅金，可以在報稅後領回。像 VTI VT 有涵蓋到美國部分 也能退稅嗎?,2,[-1.89453125 -1.58007812  3.9453125 ],0.9931535873091928
只要是非美國來源的股利，您有辦法證明，就可以退稅。但是，像VTI VT 到底是不是非美國來源股利，好像解釋也是分成了兩派，有人直接問IRA的結果，回覆的意思是，這些ETF是美國註冊的，就是美國關聯的獲利，應該要扣稅的；有人就不管，還是照樣申請退稅，還是有拿到錢，有些券商，好像也是會自動算出非美國來源獲利的比例，按比例就先退稅了～～現在退稅，審查應該是變嚴格了，時間很久，我去年一筆跑了一年多了，才拿到支票～～,2,[-1.99023438 -1.62207031  4.171875  ],0.9948726812041258
你來晚了。指數投資與資產配置,2,[-2.56835938 -1.47363281  4.29296875],0.9958394826043987
已經跌了好幾塊下去 現正進去撿來的及嗎,1,[-0.03192139  1.50683594 -1.93359375],0.8021185016641842
可是他沒爸爸的股票 要漲什麼??沒有轉投資效益,2,[-1.83398438 -1.24511719  3.24804688],0.9829048425184198
長華科這支股票很厲害嗎？好像不是很熱門！？,2,[-2.2578125  -0.27587891  1.9765625 ],0.8931513413245618
長華科100多塊那隻吧?厲害的東西在子公司 200多塊 XX科 忘記明子併購日本公司 做半導體導線架不熱門 但是偷偷漲,1,[-2.87890625  2.31054688 -1.14257812],0.964114091452585
最近有人在fb打廣告！看了很心動！請各位幫忙分析一下是否有詐？！,2,[-2.484375   -1.39941406  4.4375    ],0.9961113679983757
同事常看的FB要收錢才能看了..他說想參加..我說..人家那麼厲害.從股市賺就賺飽了 哪還需要收會員錢..一定是你看錯了...----------股市有一個特點 就是同一個技巧 只要太多人使用就無效了...只有收會員 絕對穩賺不賠....----------請問哪裡有PS+畫虎爛教學..我想學..真的。,2,[-1.9921875  -1.42382812  4.05078125],0.9934764710481666
