text,label,raw_outputs,probability
"不知 ""穆迪Moody's的人""， 會上這裡 觀看敵情嗎？我目前在群組裡 ，上下不得， 有什麼 好的解決之道 ?並警告群裡的 善良百姓， 也給詐騙份子 狠狠的教訓呢？",2,[-2.26953125 -1.59082031  4.640625  ],0.997044551180902
想說真的有寄保溫瓶，然後還寄500元禮券來，還以為是真的勒?不過我記得當天我有看抽獎直播，好像沒中阿最近一堆裡面人一直抽po 3000元的儲值阿，讓人心癢癢，哈哈不過之前裡面的矽創和裕民是真的有讓人賺到錢啦!,2,[-2.17773438 -0.81445312  2.72265625],0.9647471829522793
穆迪的人來觀看也無所謂 我星期六有在上課直播間po是詐騙 mobile01網查林文翰  po了很多次應該不少人看到 看到的人查一下就知道 如果查了還是相信他 那也只能自求多福在網路搜尋穆迪林文翰 發現都是一些最近的新聞稿 但連最基本的一張照片都找不到 頂多只有一張高高的大廈圖 是不是穆迪公司都不知道 很明顯是詐騙集團花錢買新聞 如果真有500億的資源 還需要來找3000的嗎?,2,[-1.91894531 -1.69140625  4.35546875],0.9957688423409413
他有些股票會賺錢是正常的 他懂一些技術分析才能上課 而且挑的股都是熱門股加上這陣子的趨勢是向上的 而且信徒那麼多人買 往上的機率大 但像偉詮電應該就是賠錢的 所以做股票會有賺有賠但做詐騙是只賺不賠 在淘寶低價買進大量保溫瓶加上mark一個算100元 禮卷500元  加上運費雜支算800好了3000-800還可以淨賺2200 後續還會有人轉數十萬甚至數百萬 算一算 我都想做詐騙了,2,[-2.16992188  0.07366943  1.48144531],0.7870034192426636
他們還會好心幫大家做個股健診⋯目的在瞭解你有多少股⋯才知道是不是肥羊⋯再私下密你⋯關心你手中持股.增加對他們的信任⋯一開始群組上每天都有提示關注股.真的有準所以才會參加儲值⋯一開始小錢會讓你提領但金額大些就⋯無法提領！總之⋯別再相信這群畜牲！,2,[-1.40136719 -1.47167969  3.2578125 ],0.9820238709597602
我差點也打算要儲值了,2,[-1.55957031 -0.99316406  2.57617188],0.9577027242788452
我想如果已過20天都沒退資金餘額， 又刪群了，那就真的是詐騙無誤了…,2,[-1.4453125  -1.66601562  3.79492188],0.9905417284675655
該如何私訊你？？？,2,[-2.84765625 -1.54492188  4.44921875],0.9968390513942931
我試著用LINE搜尋你，請問你是m嗎?,2,[-2.67578125 -1.57519531  4.2890625 ],0.9962306220350335
所以以您的說法，這樣來看，以後季配幾乎都會被00900給選上了嗎?了解了...謝謝您,2,[-2.0625     -1.01855469  2.54882812],0.9632350062766545
個人股市抽籤標準 股票當下價格 - 股票承銷價 起碼要有10%以上才參加抽籤 另外前幾年和當年EPS不能是負數的，還要看歷年有沒有配股配息 問題是 中籤率0.X% 抽不中應該的 中簽率1.X% 抽不中應該的 中籤率2.X% 抽不中應該的 中籤率3.X% 抽不中應該的 中籤率4.X% 抽不中應該的 中籤率5.X% 抽不中應該的 中籤率6.X% 抽不中應該的 中籤率7.X% 抽不中應該的 中籤率8.X% 抽不中應該的 . . . 單一帳戶一年只要能中籤一次起碼能賺回整年抽籤手續費，多個帳戶就不一定了 問題是一年想中籤一次也是超、超、超級難中籤 個人試過 公開申購第1~3天 凌晨、上午、中午後、晚上後 總之就是試過不同天不同時段，甚至是不同劵商還有不同帳戶去抽籤 問題還是超、超、超級難中籤 請問大家到底有沒有什麼抽籤的訣竅能分享一下的嗎? 比如 使用某劵商的軟體容易中籤 或者 某天或某時段抽籤容易中籤 或者...... 說實在話就算是買樂透用電腦選號 就算是每周買一次，普獎一年起碼能中好幾次 而股市股票抽籤竟然比樂透還難中，真是不可思議,2,[-1.92089844 -1.73339844  4.1328125 ],0.9948440040628761
價差太低的不要抽，其他就是看運氣了,2,[-2.36523438 -1.35742188  3.77734375],0.9920262846258064
逆價差的給他抽下去幾乎包中,0,[ 2.04492188 -0.69873047  0.19470215],0.8186403994136431
如主題敘述， 現金2500萬(TWD)，如果想每月穩定獲利被動收入10萬現金(TWD)， 僅投資金融股及ETF， 還請益各位投資達人，可以投資什麼金融股及ETF可達到此目標?謝謝 備註：不管投入的本金2500萬最後的漲跌是多少，該筆金額不會動用，只要能夠之後每月穩定都約有10萬利息即可,2,[-2.046875   -0.66845703  2.34375   ],0.9419956817807611
穩賺不賠 年利率4.8%我也想知道這麼好的投資商品,1,[-2.86328125  1.35449219 -0.06002808],0.7950556506333584
除了銀行定存，沒有任何其他穩賺不賠的投資如果有，那肯定是沒告訴你風險在哪兒而且其實連定存也是有風險:銀行倒閉，只是風險極小而已,2,[-1.7890625  -1.47070312  3.97265625],0.9925847664117072
