text,label,raw_outputs,probability
影片內容說過去經驗當通膨尤高點往下時，實值利率會開始上升（10年美債利率），低報籌黃金資産下跌，黃金美債會被拋出資金轉向股市，美股會出現另一波大多頭。結果是完全相反，78月核心通膨拉回並不是領先指標，後面cpi又創新高，黃金也沒大跌，美債也沒下跌反而多頭是美債，美股沒有大多頭還是再區間盤整。反而中小型股大空頭被拋售，資金轉到10年美債，美債才是多頭。上次11月說美股會有慢牛行情，結果說完美股馬上出現一個月慢熊行情。之前開始縮表升息時並沒有這樣高的通膨，所以之前經驗不能用再現在，結果就是全部看錯。,1,[-1.76464844  2.33398438 -2.46875   ],0.9757976581461665
很多人都拿過去經驗來看現在資金行情結束後 fed開始縮表升息 然後景氣行情接棒資金行情股市再漲半年到一年過熱後才拉回這是上一個股市走法 也是愛謝克的看法。但是這一次不一樣的是在還沒升息時通膨已經爆表也就是說fed升不升息經濟都要完蛋 差別在先升息房市股市先完蛋後影響經濟然後通膨下來後面又是多頭循環延後升息就是房市股市泡沫在吹大一點但後面還是會破 這樣空頭時間就會長一點，像日本消失的20年就是之前太慢升息泡沫吹太大又硬幹推出強硬手段抗通膨，造成經濟硬著陸後面付出長時間代價。我認為這次比較像2008年那時也是通膨爆表 油價和物價指數比現在還高後面房價撐不住泡沫破了經濟和股市一樣往下。,0,[ 3.9921875  -1.79296875 -0.67675781],0.9876982286703219
許文翰的資料請參考https://www.mobile01.com/topicdetail.php?f=793&t=6433139&p=26,2,[-2.38085938 -1.58300781  4.48828125],0.9966636030355805
我也是， 就是沒有說誰中20萬!!!奇怪了,2,[-2.52929688 -1.57714844  4.5625    ],0.9970213165216082
請教，體驗期儲值的3000 ， 體驗期結束前 也領不出嗎,2,[-1.75585938 -1.78808594  4.18359375],0.9948433052075297
為何電視新聞沒報導？ 如果有廣為報導 一般人才會更警戒,2,[-2.43945312 -1.61035156  4.52734375],0.9969070327982381
點連為何已刪除？,2,[-0.00843048 -1.75585938  2.64453125],0.923604243343748
沒錯這時就該買些證卷股來當莊家的樂趣就像開賭場的只怕人不賭博不上門,2,[-2.26171875 -1.453125    4.23046875],0.995107510342489
鼓勵投機，厲害👍,2,[-2.76953125 -1.09179688  3.94921875],0.9923832362832622
爆大量創新高通常都會反轉向下，量小創新高才能慢慢的往上爬。,0,[ 4.96484375 -2.34960938 -1.09863281],0.9970167815852812
原來如此,2,[-2.5078125  -1.25        4.40234375],0.9955133367141002
我只看到新的歷史通貨膨漲。,1,[-1.88671875  0.55761719  0.46826172],0.4996741679823947
真恐怖越來越高不知道後面會怎麼樣,2,[-1.48730469 -0.81738281  2.58007812],0.9518549335761634
你看完今年隔壁港深滬的股市表演才再講吧。,2,[-0.27734375 -1.61816406  2.58984375],0.9330668321075217
記得99%以上的當沖都是暗淡退場他們為什麼要當沖呢？就是覺得有錢賺和你現在不是一樣你憑什麼覺得你會賺到錢，網友幾句話就可以打通你的任督二脈嗎？個人覺得本不夠大把錢拿去幫助弱勢比給有錢人財團外資的好不然研究績優股和定存股比較實在,2,[-1.76367188 -1.390625    3.36523438],0.9856837467577828
"不建議玩當沖這是粗體字但小玩可以 一次進出都以一張為限股價約在110~120之間 別一次下多張以賺外快為主 如:一天賺個700~1500左右 玩個20天 媲美一般上班族別想致""富"" 否則將變致""負""基本上一開盤即可先買多一張(買開盤價) 強勢股的很快就會往上衝高(手續費+證交稅要先計算好) 立馬賣出 基本上手續費+證交稅 以一張120元來說 大約落在300元左右 只要跳漲一格就是500元 500-300=200 跳兩格 你就賺700幾秒鐘內賺200~1200很簡單的 (當然成功率不是100% 也要選對股)當沖沒有公式 只有經驗+運氣都是有錢人在操盤 你下單 大戶操盤者多少會知道 股價就會忽高忽低 把你嚇跑 尤其是買交易量少的更為明顯當然還有很多賺小錢的訣竅 每個人的觀念不同 操作方式就會不同 因為每個人的心臟都不一樣大....還有一種很穩的賺小錢方法 我常用這招騙吃騙喝 但因玩久了賺小錢都無感 因為人都是貪心鬼~9樓回復的話 很中肯 是個老手 幫國家與證卷行賺不少",1,[-3.015625    1.69824219 -0.29956055],0.873665367397399
我最近好像得了瘟疫，賣掉的持股幾天後就噴了。南紡，宏達電,1,[-2.25        3.6015625  -3.05859375],0.995860854696366
請教大師，這是我這年來的疑問，多數的時間很多個股的走勢在9:30以前都會先拉高，然後就一路往下為什麼?,0,[ 4.7890625  -2.33398438 -0.84667969],0.995644717069325
看來是個有段故事的人,2,[-2.5625     -1.46289062  4.40625   ],0.9962480020166536
你就生十幾個小孩 既可增加出生率 又有原因拼命賺錢不是更好,2,[-2.2578125  -1.47558594  4.57421875],0.9965747849966625
無腦理論 去借頭期款買豪宅 每月再繳很高的房貸 動力不就更強?,2,[-2.61328125 -0.30126953  2.203125  ],0.9175819671276371
請問豪宅法拍屋從何而來？高收入是因為職業或成功的商業模式以上，個人淺見,2,[-2.43945312 -1.60546875  4.6484375 ],0.9972495009333459
