text,label,raw_outputs,probability
球大 請問上曜應先出脫 還是繼續持有?,1,[-1.27636719  0.97949219 -1.03222656],0.8074009365766612
坦白說我有減碼出20%，不過外資給我強大的信心，這個月幾乎通通買超，在外資賣權值股不停之下，有讓我吞了定心丸的感覺，更何況就算套住，三年後又是一條好漢，今日欣技已出，茂迪也出,1,[ 1.13476562  1.48144531 -2.20117188],0.577304271713337
大大仁寶也跑了吧,0,[ 5.328125   -2.60351562 -1.5       ],0.9985599933594568
"請教投資股票有成的版友們:目前小弟投資成績還屬庸碌(小虧)，所以我的觀念還需調整，目前我覺得交易能否獲利，好股可以操作成賠錢，壞股可以操作成賺錢，關鍵在進市場後的操作，進場後都會看價多少了，再看量如何了，我學習這塊目前有點茫然，因為有人說""量為因價為果""，也有人說""先價後量""，因為實務上而言:漲勢→有時真的是量價齊揚，但也有時無量也會飆漲盤整→有看過量突然放大很多(如:2 3倍)，但那期間價也沒什麼波動，後勢展現走跌走升也都存在跌勢→頭部走跌破支撐又放量時，大都會恐慌出吧，但有時又會盤而上，另外無量時價卻是緩跌的我真的還是太淺，價量的關係我想是沒有一定的標準或明確的答案，但目前我還不知怎麼來解讀""進場後""價跟量的關係(可續抱 該出脫)，衷心請較先進前輩們能多多指導一下末學。由衷感謝您～",2,[-0.12902832 -0.03466797  1.48535156],0.705357072952783
你已經知道很多時候是毫無規則可言的..那你覺得還有必賺公式嗎?還真的有就是..那你覺得別人會跟你講嗎?那不就稀釋獲利了...只有開課教學穩賺不賠..你懂的..看你你玩哪種.當沖 隔日沖 波段 短線.長線?不同類股 個股 不同操盤手 其遊戲規則也不同.專注一種 長期觀察 記錄..你自然會發現某種遊戲規則..加油..備註 大戶突然互砍也是常有 散戶能做的就是分散風險 別融資 懂得停損 別太貪心即可穩定獲利.,2,[-1.7734375  -1.5703125   3.81054688],0.9917079058547216
量是做出來給散戶看的左手賣右手賣到單日周轉率30% 100%都不難 沒極限控盤主力不出手搓合成交 就可做出來低量價才是真的,1,[-0.70019531  0.40722656  0.1920166 ],0.4679934993566405
選好，看好，下好，等，然後停利……或停損!,0,[ 4.46484375 -1.75292969 -1.26171875],0.9947755011433326
真的建議先以 前50大公司跟每個產業的龍頭股來做買賣 至少真的賠本也不至於這麼多,2,[-0.92626953 -0.45874023  0.86181641],0.6972204018685307
可惜阿寶被踢到50以外了,0,[ 1.40722656 -0.70068359  0.63720703],0.6311156586699427
-40萬已達陣，希望-50萬別這麼快來,2,[-2.07226562 -1.203125    3.49023438],0.9871716619173604
當大家都不買的時候就是止跌回升的時候不過現在是萬點機會渺茫如果下半年崩盤的話況且全球主要股市都在跌台股能撐多久 難以預料,0,[ 1.75195312  0.70996094 -1.46582031],0.717980568089418
把你所有持股全部賣掉出清壓孤隻重壓你的新日光放到明年 保證把你賠的都倒賺回來再多賺一倍,0,[ 1.8359375   0.87158203 -1.95214844],0.7123178207419377
先說好...是懂..就技術線型...之類的不懂別來亂!!!感恩,2,[-2.41796875 -1.50195312  4.5234375 ],0.9966278932575073
剛剛滑FB連到雅詩蘭黛線上試妝的網頁原來已經開始合作了！線上試口紅後來又爬了幾篇文章發現線上試妝或專櫃虛擬試妝從2014年開始就有業者嘗試了到現在AR/VR起來比較有看頭 再modiface被萊雅收購端看下半年到明年這些合作夥伴能不能為玩美移動帶來更多持續性收入或是持續增加新的合作夥伴再持續虧損的話應該就沒戲了,0,[ 1.43066406 -0.65576172  0.77001953],0.60951514333548
2018/06/27 買進第018張元大台灣50(0050)，成交價：80.40、2018/06/28 收盤價：80.05從2017/01起每月『定期定股』買進一張0050，至今約01年05個多月的總報酬率(含息)為：(預估損益 + 累積配息) / 投資成本= (7 102 + 36 870) / 1 430 306= 約 3.07%年化報酬率(XIRR) = 約 4.20%,1,[-2.99414062  2.91796875 -2.02539062],0.9902587497975388
但是宣告利率可能下滑，公司債利息是固定的,0,[ 4.7109375  -2.2734375  -0.75537109],0.9948733695032265
二者最大差別就是匯率波動，因此資產配置上要有部分資金來鎖住匯率請問樓主要如何用部分資金鎖匯率呢?,2,[-2.46679688 -1.49316406  4.375     ],0.9961188787937875
外匯可以透過fx swap 鎖住匯率不過大多是法人戶在做，有沒有銀行可以承做個人戶就不清楚了,2,[-2.51953125 -1.64648438  4.54296875],0.9971008476338663
有9千萬，不用投資，放定存，本金一輩子都用不完吧，不要亂用就好。,2,[-2.359375   -1.10351562  3.72460938],0.9898240271050283
