text,label,raw_outputs,probability
剛問之前我賣掉的富國銀行4.4% 107.5目前價位91要買回嗎？,2,[-1.73535156 -0.71533203  2.33007812],0.9392031184725101
問我幹嘛?我又不是大師不過銀行的話 我會選Citi  BOA或甚至摩根大通發的債券應該比較保險,2,[-2.13476562 -1.43554688  4.03515625],0.9937397658581513
航空公司要是倒了 大家以後都不出國嗎?,0,[ 2.40429688 -1.1953125   0.14697266],0.8834199496265793
日航破產後，是由債權銀行持有繼續營運。不過原來的股東應該什麼都拿不到 ...,0,[ 1.61230469 -2.04882812  0.953125  ],0.6480970162841517
大到不能倒而且這2家現金很多....,2,[-1.06738281 -0.89501953  1.63769531],0.8723657758265502
可以 游泳 練身體,2,[-2.37890625 -1.40332031  3.86132812],0.9929297353009497
不會倒，但可能會減資,1,[ 0.65087891  1.78808594 -2.64648438],0.7504275509061072
原油正2原本要下市都被金管會寬限赦免特許航空業還用擔心下市嗎,2,[-1.10253906  0.09887695  1.21191406],0.7005843931211767
我會選別的標的… 畢竟航空業平常就已經很喘了…,0,[ 1.9375     -0.14416504 -0.89599609],0.8449305179718931
華航可以專營運菸不會倒的,1,[-2.015625    2.48632812 -2.359375  ],0.9814029943120112
不會，改走貨運線,0,[ 2.44140625 -2.19140625  0.71826172],0.8415869762775099
華航 今日有跌深反彈的跡象 感覺蠻多人在賭,1,[-2.08007812  2.77734375 -2.68945312],0.9881469458859926
那到底高鐵有沒有倒閉 ??好像 沒有吧我當初買華航 也是賭他不會倒閉華航要是沒了台灣大概也差不多了,0,[ 2.05078125 -0.81005859  0.37695312],0.8033751437894134
長榮航帳上現金5百多億，之前每年營運的現金流入都幾百億在賺，你說他會倒嗎?在疫情前，桃機每天出國的人都滿滿的，你認為他真的沒賺錢嗎?在做佛心的嗎?,0,[ 1.73535156 -0.55859375  0.25488281],0.7527860256996634
2618股價超吸引人的...呵...算了  忍忍!!,0,[ 1.11914062  0.51855469 -1.08886719],0.6029873543530055
"是營業額還是利潤?我是國家地理""空中浩劫""死忠粉絲覺得航空業滿燒錢地",0,[ 2.015625   -0.734375    0.46435547],0.7837564589318152
有人只看收入不看支出的呵呵買飛機不知道是一次付清還是分期給付的,2,[-2.546875   -1.49609375  4.44921875],0.9964789068660677
股票要下市很難吧.宏達電這幾年大虧損還不是好好的.,0,[ 4.2890625  -1.69726562 -1.13183594],0.9931117323247846
