text,label,raw_outputs,probability
生技股最近火熱，不過股價已在高檔，想承接的人需多加小心，上曜現增價可能落在14元左右，因為現在還含權息，想參与現增的能多加留意，預估現增及出息日期，不日即將公佈，以帝璟潛銷七成多，明後年應該是可以期待，近來電子股受貿易戰影嚮，要漲不易，空手請持續觀望，誰叫美國有個瘋子,1,[-1.8671875   2.28320312 -2.31835938],0.9748542186582401
想清就清，想存就存，不要賺了說自己厲害，賠了就說社團害的，替自己負責吧…,2,[-1.57421875 -1.48144531  3.3671875 ],0.9852375629069069
"投資這檔事  最忌諱的就是""盲從""當一堆人都說好  他們也許不見得故意騙你的  而是連他們自己都不是真的懂 如果有人真的懂得什麼好東西  那是肯定不會讓你知道的 投資這領域  只有惦惦吃三碗公  絕沒有假好道相報",2,[-2.21484375 -1.49609375  4.09375   ],0.9944744976582466
龍巖2商辦標售，壽產險與傳產業關注龍巖 (5530) 二處精華商辦太平洋商業大樓及台北金融中心大樓，已委託信義全球資產標售，招商說明會昨日登場，包括壽險、傳產業者出席。本次標的有二標，甲標太平洋商業大樓底價14.2億元以及乙標台北金融中心大樓底價18.2億元，底價合計32.4億元，據了解，目前潛銷階段已吸引超過十家壽產險與傳產業者關注，標案預計將在11月7日下午2點公開標售。舊空軍活動中心上周標售，由元大商銀以溢價率123%、勢在必得的決心標下，激勵商用不動產市場熱度。昨日由信義全球資產所主辦的龍巖精華商辦標售案說明會，則吸引10家以上壽產險與傳產業者關注。標的物分別為「太平洋商業大樓」、及「台北金融中心大樓」部分樓層，2案底價合計32.4億元，採個別標售，預計11月7日開標。商仲業者表示，龍巖在2010年標售取得「台北金融中心」物件，當時得標金額為18.2億元，歷經8年，龍巖以當時得標價格當作底價標售，誠意十足的開價，算是歷年少見。而當年龍巖擊敗國泰人壽、台灣人壽取得該標的物，業者預估，當年敵手「捲土重標」的可能性不低。在利率長期低檔下，資金動能充裕，企業以購代租具有實質效益，也是推動交易量能主因。核心區域都更、危老重建在租金誘因下，已非全然純轉換為豪宅，商用不動產也成為選項之一。另外，壽險、傳產、建設公司，今年皆積極投入商用市場，紛紛買地擬開發商辦大樓，加上台北市純辦交易規模已高達330億元以上，顯現出純辦大樓深受投資人喜愛，下半年該類型產品標售案，預計將會再帶動一波投資熱潮。,1,[-3.04492188  2.6953125  -1.42285156],0.9808841561890184
說跌完了你還怕！是不是啊？,0,[ 0.62158203  0.59326172 -1.01464844],0.461512279332062
2018/09/11 買進第021張元大台灣50(0050)，成交價：85.50、收盤價：85.65從2017/01起每月『定期定股』買進一張0050，至今約01年08個多月的總報酬率(含息)為：(預估損益 + 累積配息) / 投資成本= (108 752 + 49 460) / 1 685 631= 約 9.38%年化報酬率(XIRR) = 約 11.67%,1,[-2.984375    2.78515625 -1.90332031],0.9878280690592184
羡慕大家持有這麼久我在25元時便出清了因為家人不看好房地產之前每天看到房地產下跌的新聞就覺得落袋為安為上想不到宏璟還是銷售不錯而且自己的心理素質也很差常常會受股票影響，東想西想看到版上的回文就會想贏家的思維果然跟輸家思維不一樣,1,[-1.59277344  1.18359375 -1.16015625],0.8633853471584573
這樣還得了，月營收有5，6億就及格了。月月十億應該會有一兩根漲停版。,1,[-2.59960938  2.93945312 -2.2734375 ],0.9907109764689938
有喔，夢到年底前3根停板上4x.,1,[-1.21484375  1.19042969 -1.33789062],0.8546761991224084
我覺得明年底前上40，我就滿意了。今年底前，不太現實，而且亂炒的狀況我也比較不會處理。,1,[-1.515625    1.13964844 -0.84082031],0.8276198928686775
