text,label,raw_outputs,probability
這次中籤率才0.15%,2,[-2.27929688 -1.72167969  4.59375   ],0.9971645561947907
大家忘了國眾的存在了嗎？國眾業績出來了前三季1.55希望今年最低能有二元股價20.本益比才10倍估明年配息1.5應該是有可能,1,[-1.94824219  1.50390625 -1.16894531],0.9084859106392541
無,2,[-2.734375   -1.54394531  4.3125    ],0.9962823516340763
對喔！和銀行貸款簽本票很正常，只要正常繳款不需要擔憂~據了解，每一家都要，我們家也是，現在利率很低，有興趣可以私訊哦～^^,2,[-2.53710938 -1.10546875  3.5703125 ],0.9885872295464109
小弟是股票初學者的小菜鳥 今天想寫這篇文 也是因為最近一次跟著爸媽去聽了相關講座 一直以來都想深入學習投資相關的知識 但是都只停留在想而已，卻沒有真正開始行動… 所以就諮詢了爸媽，知道他們有去聽財經相關講座 後來他們可能也覺得帶我去聽一聽也不錯 我也就抱著好奇的心態去了 聽完後最有感觸的大概就是 真正想投資的話 真的就直接去買股票不要猶豫！ 我這邊簡單分享一下個人心得 主要呢，其實就是他們提供一個軟體操作 有點傻瓜投資的概念，好上手 根據他們演算分析來預測股市動向 然後投資者就依據軟體顯示的曲線，紅線就買進，綠線賣出 對新手而言是個操作上方便好入門的軟體 而對於這種高風險的投資 我認為有個參考的方向也是蠻棒的 雖然我覺得講座其實還蠻多細節 是我現在寫文無法特別細講的 (不過也是因為我才初入這個新領域，很多專業的部分我也不太有資格開麥評論) 但是說一下我整體感受 這裡很多種類的人都有 有股票新手，也有在市場多年的投資老手 我覺得初步對股市不瞭解的，大致來聽一聽參考也無害 畢竟有需求想投資，不管怎樣，自己也要去了解相關的股市知識 大家應該都是知道投資就會有風險跟虧損 各方面真的都要自我評估 最後補充一下，我爸媽有買這套軟體 那邊的老師也時常說如果有任何不懂的部分，都可以請教不要客氣 我自己的想法是， 說不定對股票這個領域膽怯的人它會是個好工具 對我而言，這場講座給我帶來了蠻多收穫的 也能讓我大致了解股票需要注意的一些小細節。 最後我給自己一個心理建設就是， 這個軟體並不是保證你一定獲利， 而是它是可以提供參考建議， 可使用者並不能完完全全依賴，畢竟它不是神仙。 最後希望大家都可以投資有成 希望我也可以更加了解股票的領域，成為操盤大神。,2,[-2.25976562 -1.21289062  3.70898438],0.9902530442365202
釣魚？撒魚餌？不好意思，我總以最大的惡意來揣測人心。,2,[-1.72363281 -1.72460938  4.234375  ],0.9948589764140029
如題 我父母曾經拿我存簿裡的8萬(對於當時小孩算多了 所以記得超清楚) 好像有以我的名義開戶 然後又買進當時的銀行股票 但也是15年前的事了 如今成年了 如果沒變廢紙的情況下 我該如何查出 我曾經持過哪一股? 又是開了哪家銀行帳戶?不知道有哪位大大可以替我解答 我父母也忘記是開了哪家銀行了....,2,[-2.08984375 -1.640625    4.44921875],0.996302118824316
應該是先問你父母幫你開那家證券商吧有證券商資料就好查了 因為證券商搭配銀行帳戶說不定沒證券帳戶,2,[-2.47851562 -1.63671875  4.671875  ],0.9974016199671016
因為現在最尷尬的是 我是知道地點 但附近就有兆豐國際商業銀行(光隆證卷) 第一銀行 中國信託 台灣銀行 但就不知道是哪一家,2,[-1.72363281 -1.80566406  4.27734375],0.9952648906443079
銀行不是重點...你要先知道你是那家證券商跟你的證券帳戶有證券帳戶就能查是哪家銀行如果..跟本沒證券帳戶 就是沒買股 也不用查銀行帳戶了,2,[-2.42382812 -1.63476562  4.71484375],0.9974652062448007
