text,label,raw_outputs,probability
股票會漲是因為有人願意出高價購買。你買了不漲，是因為沒人願意出更高價購買。,2,[-2.          0.13012695  1.03515625],0.6884220967432624
A1：等你買！A2：等你賣！,1,[ 0.27124023  0.32250977 -0.42138672],0.41232334853880914
當人們預期未來股票價格會上漲時，現在就會上漲。當人們預期未來股票價格會下跌時，現在就會下跌,0,[ 4.30078125 -1.84179688 -0.95605469],0.9926926463512966
a大說話真精闢，膜拜。01很多新手，看起來應該套的差不多了。,2,[-0.02981567 -1.68164062  2.43164062],0.9077172461846587
賺錢的人比較多時會漲賠鏒旳人比較多時會跌,0,[ 2.15820312 -1.32128906  0.45629883],0.8242942389281794
股票會漲是因為 願意用高價買的人比願意賤賣的人還多，跌的話就是相反絕對不是因為業績好所以漲,1,[-2.39257812  1.18847656 -0.14697266],0.7746615639066801
股票漲跌其實與男性某器官運作原理很類似。一.股票漲跌流程step1. 明顯感受、預見或想像標的物之美好。step2. 受到吸引與刺激。step3. 輸血。step4. 漲。step5. 噴出。step6. 下跌或休息。step7. 美好標的物仍具有吸引力?7.1 是 --->至step17.2 否 --->至step6二. 為什麼買了以後又不漲了 ??就是早X! 或是在step6.中必須多鍛煉與運用對的方法。,1,[-2.1796875   1.30957031 -0.02545166],0.7729911265731526
委賣55旁邊的H是高的意思吧？86.85黃色底線是什麼意思？那怎麼不是在955旁邊正在慢慢學習，很多不知道是不是該這麼問，所以不要罵我,2,[-2.36328125 -1.54492188  4.265625  ],0.995701160699719
請問黃色數字是張數嗎?為什麼委賣成交不是最高那個數字?抱歉唷我有點囉嗦，3Q,2,[-2.30273438 -1.60058594  4.31640625],0.9959882923523422
是的！黃色數字是張數，直接賣的點位就是86.80  若你要賣在86.85 就要掛著等賣（55張之後就輪到你的意思）,2,[-0.06781006 -1.19140625  2.22070312],0.8815320408881708
87元955張 你是說這筆 張數最多..答:因為還沒人出這價買呀....委賣一定是最低價先成交(因為買方一定是從低價買起)....委買一定是最高價先成交(賣方一定是選高價賣出)....委買委賣 掛著的就是還沒人賣買 才會掛著呀....,2,[-1.6953125  -1.19433594  3.2265625 ],0.981056887409806
明天開盤準大跌！所提的股票就觀察看看,0,[ 4.6015625  -2.15039062 -0.79833984],0.994346526470431
請問一下大家對創意這檔股票的後勢有怎樣的看法呢？討論討論,2,[-2.39257812 -1.51953125  4.29296875],0.9957791139282378
