text,label,raw_outputs,probability
分享一下 個人選股操作步驟：眾所周知，均線代表市場某一段時間的平均成本，在多頭趨勢中，平均成本會逐漸墊高，因而延續多方趨勢，反之亦同。步驟1　由上而下依大盤：我一般是由上而下操作法，買股會先看大盤是多或空，判斷方式就靠28均線。敲出大盤日線圖，將移動平均線MA數值設為28，「28均線是多空分界線，當股價站上28均線，代表走向多方，反之跌破28均線，就是走向空方。」此外，盤中有多少個股上漲、下跌，也是他判斷當日多空依據，當全市場上漲家數明顯多於下跌家數時，代表盤勢偏多。步驟2　選股標準追強勢：我看盤會從漲幅排行中找最強勢的個股，尤其開盤第1個小時最關鍵，通常從當天見紅表態且漲幅前30名的個股著手，再歸納3～5個主流族群，掌握原則包括：最強可跟次強相互印證，老二可跟龍頭相互連動，例如選出台積電，就一起觀察聯電。步驟3　買賣進出看訊號：「挑出強勢股之後，一樣檢視股價在28均線之上或之下。」同時也要搭配成交量，「只要股價向上突破28均線，且當天成交量大於過去5日個別成交量，我就會列入觀察，如果股價剛起漲就追進，要是已漲一段，評估若是初升段或主升段，只要回檔不超過原先漲幅的1/2，仍視為有效止跌可試單，但如果是末升段或創新高個股，出手位置不能是回檔超過原先漲幅的1/3。」至於脫手訊號，一旦股價跌破28均線，且當天成交量大於過去3日個別成交量，或者波段漲幅已逾20%，也會選擇出場。去年來回操作金麗科、愛普大賺，就是靠這條28均線。,1,[-1.59960938  1.42480469 -1.00097656],0.8795111083711938
台股的年化報酬也不差0050年化報酬率11％感覺投資0050也可以喔,1,[-2.875       2.23242188 -1.09277344],0.9596770955275367
上周29.5賣出了30張，一張虧1300，這樣虧了快4萬。 幾天沒看，剛剛一看竟然是37.85，天哪，為什麼？為什麼？,0,[ 0.99658203  0.23010254 -0.01889038],0.5473821519831424
因為你是散戶散戶通常賣在最低 買在最高,2,[-0.48803711 -1.38085938  2.6796875 ],0.9439849970262236
你忽略了趨勢！未來的基礎建設！大撒幣阿！鋼鐵需求夢阿！,2,[-2.35351562  0.58203125  1.13964844],0.6238395458182859
因為謝金河的「老謝看世界」專訪大成鋼的謝總,2,[-1.77929688 -1.59667969  3.84570312],0.9921267612652641
前幾天的老謝看世界專訪大成鋼老董，很有信心表示美國通路超過九成在手上，加上拜登丟錢搞基建，營運十分看好，您晚賣幾天不僅不用虧還多賺好幾萬,1,[-3.27734375  2.36523438 -0.875     ],0.9590500608214404
歐印吧！第二季的除權行情不會差,1,[-3.18359375  2.97460938 -1.73242188],0.9889752966337052
多:很多個頭 新手們你們之前以為做多是什麼?短線客常輸的這篇常來逛逛，你會痛哭流涕撿到寶。。。。。。。。其文必廢，點到卻不明說。。。(股票學)的倒行逆施。看完這篇你再跟第五篇做人氣比較，八敗一平一勝在哪樁? 我什麼都不會，只會買了就忘。 武林至尊，寶刀屠龍，號令天下，莫敢不從！倚天不出，誰與爭鋒！西勝,2,[-1.24414062 -0.84082031  2.49609375],0.9440240743119158
不要不才這樣寫:看完這篇你再跟第五篇做人氣比較，八敗一平一勝在哪樁?這篇也爆棚。。。。。新手只要記住標題就好。。,2,[-2.43359375 -1.38867188  4.4375    ],0.9960291428543884
OK大一直都是教導長投和其神髓洩漏天機的，也是長投的嗎?,2,[-2.359375   -1.43066406  4.31640625],0.9955665371247937
所謂作多，簡單講就是四個字─ 越作越多。譬如，A股不錯，B股也好，C股似乎也不差，......。金融股穩，買。電子股熱，買。生技股發，買。最後是，開起雜貨店。越作越多。另一種作多就是，先以小資金投入，賺；再多投一些，再賺。然後，定存解約投入，吃飯錢投入。然後，融資投入，房貸投入，信貸投入。最後，是壓身家投入。越作越多。另一種作多就是，先用平均線進出場，還可以。後來發現 KD、RSI、MACD、BIAS、...也不錯用，不妨用用看。再來發現，KD還分日、週、月，這下更熱鬧了。最後，一張線圖百樣指標。越作越多。越作越多，是謂作多。,1,[-2.61132812  2.52734375 -2.03125   ],0.9839205188117266
ayz 大大，這種做多法真是非常人也，像我這種平民小輩還沒賺到可能先被壓力壓死了。ok 老大不是說很多個頭就是多頭，只要這這個多頭趨勢往上，就“做多”囉。當然多個頭應該也適用趨勢往下，就是“做空”囉，可做空非我們族類啦。,0,[ 1.4375     -0.27832031  0.63574219],0.6141163322864931
