text,label,raw_outputs,probability
金泰群組還在？,2,[-1.67285156 -1.74316406  4.08203125],0.993917715329132
"_________2021/8/26_2021/10/81325恆大_____49.55____41.35____-8.23008大立光___2675____2005____-6708436大江_____260 ____229 ____-314735豪展_____61.4 ____57.1____-4.36121新普_____312 ____297.5____-14.56231系微_____71.9 ____72.2____+0.3價值型我是大外行，只會撿人家推薦的。但我想學，萬一虧損時價值買股該如何""處置""？請教，該趁著國慶反彈行情做停損還是續抱？抱多久？",2,[-1.41210938 -0.06130981  1.50585938],0.7919673572467806
沒事幹嘛拿自己的收入資產出來 展給人家看？ 這些人到底心態如何？ 見不得別人好的人總是多一點 連自己的親姐姐都不例外 診所開了快20年 姐姐一家人 住在附近 從來不曾來我家看過 卻不時關心我們 生意如何 會不會負擔很重 會不會做白工 一副看你好戲的樣子 在別的地方看了有問題 不去問那個幫她看的醫生 就插隊跑進診間問我先生 二姐常說的 我三姐那家人就怕我這小妹比他們好 還好我們自己爭氣 病人也都很照顧我們 疫情也沒因此倒下去 所以當個開業醫 還是低調點好 寧願讓別人以為你真的過的不好 高調的讓人覺得討厭 有錢也不給你賺 有什麼好處,2,[-1.75488281 -1.625       4.109375  ],0.9939646153162239
我都高調的跟大家說我沒錢.....,0,[ 1.93261719 -1.66210938  0.80957031],0.7392319591015518
https://youtu.be/5dhbt7ifF-g ［44］2021/10/10［新聞解讀，股票多空該怎麼看，我這邊讓大家挑個新聞連結，解讀給大家聽，我還是在等個股超跌過後，找一些好股票，到時候有很多好股票可以注意］,2,[-1.60253906 -0.33374023  1.30371094],0.8005408504707768
是可以但是比較麻煩一些,2,[-1.75488281 -1.27929688  3.875     ],0.9907233276848711
想不到,2,[-2.23632812 -0.98291016  3.546875  ],0.9863276930201301
這裡 也有護衛隊 洗了不少人,2,[-1.54101562 -1.57519531  3.71679688],0.9898653546212585
我剛看金泰網站還能看到可能是isp不一樣http://www.jin-tai.co/,2,[-2.54492188 -1.63476562  4.47265625],0.9968874423573879
1,2,[-2.92382812 -1.5         4.453125  ],0.996787141933591
這都是話術故意說別人匯入100萬您匯個十萬或二十萬的就不算什麼了以前金泰的雅雯也是這樣說的那些助理幾乎都是大陸人還會用仿台灣女生的聲音或請台灣女生的聲音預錄好檔案貼在群組想博取信任若是您比較細說三國貼在各自群裡的助理聲音比對一下 都是類似幾個台灣女生的聲音若是光明正大的直接露臉視訊或電話 它們敢嗎?靠著line 找不到人的缺點躲躲藏藏的才好騙錢只要不敢露臉 只用賴卻要人將錢匯入他們指定的帳號就要特別注意更何況是國外的帳號最近又再強調它們的網站金管會可以監管到台灣法律沒那麼厲害 連國外都有管轄權這是最基本的常識將細說三國洪天鋒說的網站給165或金管會先看看看台灣的金管會怎麼說?165又會怎說?,2,[-2.16992188 -1.64355469  4.59765625],0.9969115944071555
這種群組我加過幾個，但到最後都是跟股票無關，所有推的股票大概都是看運氣，但大部份都不會漲，不然就是要你追高~ 細說三國講的什麼量化交易，助理一直叫我點進去上課，但我點進去不到5分鐘我就聽不下去了，到了後期我覺得助理很煩，於是我就自己退出了，因為天底下沒有白吃的午餐，這麼好賺你們自己去賺就好了，為何要拖著我們進去呢??? 不管怎麼想就是覺得其中有詐~ 這個社會到處都是套路~ 免費的陷井~,2,[-1.38183594 -1.69628906  3.859375  ],0.9909237890070905
目前有量化交易的受害嗎？應該大家都有經驗了吧？,2,[-2.71484375 -1.43945312  4.48046875],0.9965762586648859
謝謝樓主詳查，至少有電信業者願意配合封鎖不正常的(可疑的)網站連結，或許可以挽救一些人。,2,[-2.08203125 -1.61425781  4.59765625],0.9967490374276473
我按進去看明細就不能看了 只到首頁,2,[-2.10742188 -1.68945312  4.2890625 ],0.9958175743814653
了,1,[-2.15234375  1.14453125 -0.62597656],0.8283321940888376
請問，你的大成鋼後來多少錢賣掉？,0,[ 2.48632812 -1.95605469  0.65966797],0.8527198595316218
目前看起來45有支撐，有反彈我會減一張兩張回來看看。不過近期鋼鐵全面下跌就是希望請版上前輩指導,0,[ 2.84570312 -0.64746094 -0.87548828],0.9482181567698656
要設定一個標準，你才可以讓你的流程標準化，不被任何不屬於標準的部份拉著走,2,[-2.609375   -1.56542969  4.609375  ],0.9971939658754989
你是我的偶像，能像您一樣長抱股票需要資金雄厚,2,[-2.3203125  -0.95214844  2.71484375],0.9689374210837408
現在看起來算半山腰而已，目前44,0,[ 4.9765625  -2.59960938 -1.02246094],0.9970152419742011
現在學會不幹這種事情了，跌出成本5%就賣，回彈再買回就好,1,[-0.52148438  0.89550781 -1.14453125],0.7286156196170599
